Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93888	1	OK	0.6958443	-0.1560784	-0.6922057	-0.1108673	35.679	205.620	-165.981	0.0597321	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93888	1	OK	0.5885784	0.3684855	-0.5851140	0.4188503	36.016	179.847	-164.888	0.0323924	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93896	1	OK	0.6958162	-0.1561240	-0.6922270	-0.1108461	35.683	205.617	-165.986	0.0600914	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93896	1	OK	0.5885739	0.3685250	-0.5851258	0.4188053	36.012	179.852	-164.889	0.0320165	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93904	1	OK	0.6958300	-0.1561893	-0.6922052	-0.1108038	35.677	205.616	-165.998	0.0611562	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93904	1	OK	0.5885781	0.3685256	-0.5851445	0.4187727	36.012	179.855	-164.891	0.0318621	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93912	1	OK	0.6958677	-0.1561979	-0.6921756	-0.1107398	35.671	205.612	-165.998	0.0614708	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93912	1	OK	0.5885875	0.3685252	-0.5851334	0.4187754	36.011	179.854	-164.891	0.0319153	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93920	1	OK	0.6958486	-0.1561566	-0.6922068	-0.1107233	35.674	205.607	-165.985	0.0607916	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93920	1	OK	0.5885849	0.3685192	-0.5851288	0.4187907	36.012	179.854	-164.895	0.0320126	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93928	1	OK	0.6958265	-0.1561200	-0.6922227	-0.1108141	35.678	205.613	-165.979	0.0600731	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93928	1	OK	0.5885962	0.3685005	-0.5851306	0.4187887	36.012	179.853	-164.894	0.0320148	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93936	1	OK	0.6958156	-0.1560363	-0.6922527	-0.1108130	35.681	205.615	-165.969	0.0598482	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93936	1	OK	0.5886140	0.3684675	-0.5851663	0.4187431	36.014	179.854	-164.887	0.0318470	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93944	1	OK	0.6958331	-0.1560184	-0.6922430	-0.1107889	35.678	205.617	-165.970	0.0601589	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93944	1	OK	0.5886192	0.3684381	-0.5852027	0.4187105	36.017	179.857	-164.885	0.0325394	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93952	1	OK	0.6958168	-0.1559767	-0.6922691	-0.1107871	35.682	205.615	-165.956	0.0599221	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93952	1	OK	0.5886086	0.3684582	-0.5851525	0.4187780	36.016	179.852	-164.887	0.0325713	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93960	1	OK	0.6958299	-0.1558865	-0.6922613	-0.1108799	35.684	205.630	-165.950	0.0606883	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93960	1	OK	0.5886279	0.3684409	-0.5851573	0.4187595	36.016	179.851	-164.889	0.0326454	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93968	1	OK	0.6958098	-0.1558357	-0.6922796	-0.1109634	35.689	205.635	-165.940	0.0603264	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93968	1	OK	0.5886277	0.3684114	-0.5851627	0.4187781	36.021	179.849	-164.890	0.0324767	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93976	1	OK	0.6958027	-0.1557785	-0.6922953	-0.1109906	35.690	205.638	-165.935	0.0600770	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93976	1	OK	0.5886608	0.3683344	-0.5851696	0.4187896	36.025	179.843	-164.893	0.0328217	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93984	1	OK	0.6957899	-0.1557495	-0.6923159	-0.1109827	35.693	205.636	-165.930	0.0592807	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93984	1	OK	0.5886779	0.3683053	-0.5851355	0.4188387	36.026	179.837	-164.890	0.0330946	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	93992	1	OK	0.6957503	-0.1557379	-0.6923515	-0.1110251	35.700	205.638	-165.928	0.0592669	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	93992	1	OK	0.5886718	0.3683019	-0.5851627	0.4188124	36.027	179.840	-164.888	0.0332129	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94000	1	OK	0.6957591	-0.1557821	-0.6923222	-0.1110911	35.697	205.645	-165.936	0.0601192	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94000	1	OK	0.5886805	0.3683179	-0.5851738	0.4187707	36.025	179.843	-164.889	0.0329936	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94008	1	OK	0.6957700	-0.1557416	-0.6923256	-0.1110579	35.698	205.643	-165.928	0.0601267	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94008	1	OK	0.5886742	0.3683269	-0.5851715	0.4187747	36.025	179.844	-164.890	0.0330016	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94016	1	OK	0.6957918	-0.1558043	-0.6922837	-0.1110949	35.693	205.641	-165.931	0.0602673	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94016	1	OK	0.5886823	0.3683263	-0.5851404	0.4188073	36.024	179.841	-164.896	0.0330718	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94024	1	OK	0.6957838	-0.1558064	-0.6922927	-0.1110861	35.695	205.640	-165.931	0.0601363	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94024	1	OK	0.5886697	0.3683467	-0.5851180	0.4188383	36.023	179.838	-164.896	0.0325992	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94032	1	OK	0.6957956	-0.1558403	-0.6922821	-0.1110305	35.693	205.636	-165.937	0.0597775	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94032	1	OK	0.5886622	0.3683645	-0.5851177	0.4188337	36.022	179.840	-164.895	0.0326207	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94040	1	OK	0.6958058	-0.1559040	-0.6922706	-0.1109491	35.690	205.624	-165.941	0.0591005	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94040	1	OK	0.5886270	0.3683994	-0.5851049	0.4188704	36.022	179.841	-164.893	0.0329862	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94048	1	OK	0.6958342	-0.1559235	-0.6922383	-0.1109447	35.685	205.628	-165.950	0.0596786	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94048	1	OK	0.5886160	0.3684037	-0.5851400	0.4188329	36.022	179.845	-164.891	0.0332856	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94056	1	OK	0.6958480	-0.1560039	-0.6922006	-0.1109803	35.681	205.632	-165.960	0.0606966	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94056	1	OK	0.5885913	0.3684427	-0.5851086	0.4188773	36.021	179.844	-164.889	0.0335758	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94064	1	OK	0.6959167	-0.1560173	-0.6921449	-0.1108785	35.670	205.631	-165.971	0.0620520	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94064	1	OK	0.5885945	0.3684841	-0.5850930	0.4188581	36.015	179.845	-164.889	0.0334638	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94072	1	OK	0.6959302	-0.1560599	-0.6921270	-0.1108452	35.666	205.629	-165.977	0.0622871	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94072	1	OK	0.5886101	0.3684734	-0.5851008	0.4188348	36.015	179.845	-164.885	0.0332483	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94080	1	OK	0.6959268	-0.1560328	-0.6921391	-0.1108292	35.668	205.626	-165.972	0.0616791	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94080	1	OK	0.5886022	0.3684438	-0.5850836	0.4188960	36.019	179.841	-164.883	0.0335972	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94088	1	OK	0.6959324	-0.1560779	-0.6921245	-0.1108220	35.665	205.623	-165.978	0.0612325	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94088	1	OK	0.5885829	0.3684822	-0.5850873	0.4188841	36.018	179.844	-164.883	0.0336748	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94096	1	OK	0.6959442	-0.1560889	-0.6921200	-0.1107599	35.664	205.621	-165.984	0.0613789	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94096	1	OK	0.5886027	0.3684662	-0.5850996	0.4188533	36.018	179.844	-164.880	0.0337386	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94104	1	OK	0.6959602	-0.1561412	-0.6921020	-0.1106983	35.660	205.619	-165.993	0.0625582	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94104	1	OK	0.5886119	0.3684571	-0.5850836	0.4188707	36.018	179.843	-164.884	0.0336716	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94112	1	OK	0.6959506	-0.1561513	-0.6921109	-0.1106893	35.660	205.619	-165.997	0.0627866	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94112	1	OK	0.5885805	0.3684826	-0.5850713	0.4189095	36.018	179.843	-164.889	0.0331972	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94120	1	OK	0.6959454	-0.1561092	-0.6921258	-0.1106876	35.663	205.620	-165.991	0.0631200	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94120	1	OK	0.5885763	0.3684925	-0.5850808	0.4188934	36.017	179.844	-164.891	0.0327480	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94128	1	OK	0.6959322	-0.1560576	-0.6921458	-0.1107184	35.667	205.619	-165.980	0.0624997	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94128	1	OK	0.5885989	0.3684718	-0.5850908	0.4188659	36.017	179.844	-164.894	0.0327523	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94136	1	OK	0.6959600	-0.1559857	-0.6921332	-0.1107236	35.664	205.620	-165.972	0.0618359	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94136	1	OK	0.5885912	0.3684848	-0.5850942	0.4188606	36.016	179.846	-164.894	0.0323145	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94144	1	OK	0.6958792	-0.1560078	-0.6921881	-0.1108576	35.675	205.621	-165.963	0.0608508	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94144	1	OK	0.5885709	0.3684942	-0.5850888	0.4188883	36.018	179.847	-164.901	0.0320958	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	94152	1	OK	0.6958946	-0.1559748	-0.6921798	-0.1108589	35.675	205.622	-165.959	0.0605913	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	94152	1	OK	0.5885530	0.3684990	-0.5850760	0.4189271	36.020	179.845	-164.905	0.0322313	0
