Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	83968	1	OK	0.6926203	0.0838615	-0.7066241	0.1180118	-87.870	-186.066	-161.823	0.0371119	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	83968	1	OK	0.4173340	0.5417811	-0.4338075	0.5866146	-71.841	-205.881	-161.045	0.0745093	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	83976	1	OK	0.6926375	0.0838580	-0.7066014	0.1180487	-87.870	-186.067	-161.816	0.0366739	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	83976	1	OK	0.4173143	0.5417924	-0.4338578	0.5865808	-71.841	-205.875	-161.052	0.0750076	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	83984	1	OK	0.6926413	0.0837701	-0.7066139	0.1180146	-87.865	-186.067	-161.805	0.0368948	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	83984	1	OK	0.4172944	0.5418113	-0.4337971	0.5866226	-71.843	-205.880	-161.048	0.0746618	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	83992	1	OK	0.6926109	0.0837355	-0.7066578	0.1179546	-87.858	-186.064	-161.805	0.0371339	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	83992	1	OK	0.4173054	0.5417900	-0.4337650	0.5866581	-71.840	-205.886	-161.047	0.0748819	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	84000	1	OK	0.6925768	0.0837734	-0.7066873	0.1179510	-87.855	-186.062	-161.809	0.0370007	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	84000	1	OK	0.4173069	0.5417812	-0.4337495	0.5866766	-71.839	-205.890	-161.049	0.0744957	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	84008	1	OK	0.6926187	0.0838427	-0.7066190	0.1180653	-87.863	-186.071	-161.807	0.0368344	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	84008	1	OK	0.4173142	0.5417792	-0.4337625	0.5866637	-71.840	-205.887	-161.046	0.0745011	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	84016	1	OK	0.6926461	0.0838167	-0.7065993	0.1180406	-87.867	-186.074	-161.808	0.0368714	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	84016	1	OK	0.4173373	0.5417057	-0.4337977	0.5866891	-71.833	-205.884	-161.038	0.0749711	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	84024	1	OK	0.6926098	0.0838407	-0.7066328	0.1180357	-87.864	-186.071	-161.813	0.0367196	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	84024	1	OK	0.4173869	0.5416597	-0.4338133	0.5866847	-71.833	-205.885	-161.038	0.0763928	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	84032	1	OK	0.6925964	0.0839008	-0.7066419	0.1180174	-87.866	-186.067	-161.817	0.0368645	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	84032	1	OK	0.4174611	0.5416475	-0.4338329	0.5866287	-71.841	-205.886	-161.045	0.0767576	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	84040	1	OK	0.6925996	0.0838502	-0.7066603	0.1179242	-87.865	-186.065	-161.820	0.0371906	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	84040	1	OK	0.4174419	0.5416789	-0.4338445	0.5866048	-71.842	-205.885	-161.050	0.0767704	0
