Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73592	1	OK	0.6970246	0.0201105	-0.7152838	0.0460583	94.890	0.202	-163.769	0.0279512	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73592	1	OK	0.4622685	0.5100038	-0.4844924	0.5398806	105.446	-22.348	-163.089	0.1165459	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73600	1	OK	0.6970170	0.0200619	-0.7152953	0.0460164	94.892	0.200	-163.771	0.0284645	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73600	1	OK	0.4622566	0.5100203	-0.4844701	0.5398952	105.441	-22.349	-163.082	0.1169684	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73608	1	OK	0.6970511	0.0201054	-0.7152577	0.0460653	94.887	0.200	-163.767	0.0283712	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73608	1	OK	0.4622876	0.5100471	-0.4844525	0.5398592	105.430	-22.347	-163.083	0.1169734	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73616	1	OK	0.6970583	0.0201069	-0.7152501	0.0460727	94.886	0.200	-163.765	0.0280168	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73616	1	OK	0.4622851	0.5100636	-0.4844793	0.5398216	105.427	-22.341	-163.086	0.1170067	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73624	1	OK	0.6970439	0.0200841	-0.7152688	0.0460097	94.887	0.204	-163.766	0.0282686	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73624	1	OK	0.4622573	0.5100929	-0.4844760	0.5398208	105.426	-22.339	-163.087	0.1172424	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73632	1	OK	0.6970663	0.0201114	-0.7152448	0.0460331	94.884	0.203	-163.768	0.0283275	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73632	1	OK	0.4623396	0.5100891	-0.4844531	0.5397743	105.423	-22.340	-163.089	0.1172902	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73640	1	OK	0.6970873	0.0201242	-0.7152233	0.0460421	94.880	0.205	-163.767	0.0284482	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73640	1	OK	0.4623675	0.5101229	-0.4844181	0.5397500	105.416	-22.340	-163.088	0.1173000	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73648	1	OK	0.6970884	0.0201617	-0.7152188	0.0460801	94.880	0.204	-163.764	0.0284029	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73648	1	OK	0.4623423	0.5101471	-0.4844093	0.5397567	105.415	-22.338	-163.084	0.1173152	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73656	1	OK	0.6970454	0.0200907	-0.7152689	0.0459832	94.885	0.204	-163.762	0.0294181	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73656	1	OK	0.4623427	0.5101313	-0.4844179	0.5397634	105.418	-22.339	-163.081	0.1173322	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73664	1	OK	0.6970269	0.0200522	-0.7152918	0.0459236	94.887	0.204	-163.763	0.0300838	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73664	1	OK	0.4624086	0.5101179	-0.4844045	0.5397317	105.418	-22.341	-163.082	0.1173657	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73672	1	OK	0.6970361	0.0200463	-0.7152840	0.0459082	94.886	0.206	-163.764	0.0304105	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73672	1	OK	0.4624492	0.5101131	-0.4843974	0.5397078	105.421	-22.343	-163.089	0.1172221	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73680	1	OK	0.6970366	0.0200816	-0.7152803	0.0459427	94.885	0.206	-163.764	0.0300452	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73680	1	OK	0.4624773	0.5101338	-0.4843796	0.5396802	105.422	-22.343	-163.092	0.1171480	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73688	1	OK	0.6970364	0.0200664	-0.7152830	0.0459110	94.884	0.207	-163.763	0.0301196	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73688	1	OK	0.4624713	0.5101335	-0.4843797	0.5396855	105.426	-22.344	-163.095	0.1174746	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	73696	1	OK	0.6970440	0.0201130	-0.7152726	0.0459372	94.884	0.209	-163.765	0.0299506	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	73696	1	OK	0.4624654	0.5101429	-0.4843463	0.5397117	105.429	-22.348	-163.092	0.1175682	0
