Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100584	1	OK	0.6982394	-0.0416173	-0.7145491	-0.0122184	-121.140	-98.563	-162.407	0.0127908	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100584	1	OK	0.5061522	0.4593071	-0.5311135	0.5007648	-113.404	-122.837	-161.972	0.0603904	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100592	1	OK	0.6982325	-0.0415897	-0.7145579	-0.0121939	-121.141	-98.562	-162.409	0.0129752	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100592	1	OK	0.5061622	0.4592819	-0.5311584	0.5007302	-113.404	-122.835	-161.974	0.0598668	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100600	1	OK	0.6982232	-0.0416160	-0.7145656	-0.0121858	-121.140	-98.565	-162.411	0.0126057	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100600	1	OK	0.5061980	0.4592545	-0.5311651	0.5007121	-113.403	-122.837	-161.978	0.0599817	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100608	1	OK	0.6982375	-0.0415666	-0.7145554	-0.0121339	-121.143	-98.565	-162.409	0.0127166	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100608	1	OK	0.5061532	0.4592440	-0.5311999	0.5007301	-113.401	-122.833	-161.980	0.0595991	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100616	1	OK	0.6982385	-0.0415668	-0.7145547	-0.0121176	-121.143	-98.565	-162.409	0.0126479	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100616	1	OK	0.5061525	0.4592136	-0.5312412	0.5007148	-113.401	-122.832	-161.986	0.0589588	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100624	1	OK	0.6982407	-0.0415252	-0.7145553	-0.0120920	-121.145	-98.564	-162.413	0.0131762	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100624	1	OK	0.5061913	0.4591929	-0.5312775	0.5006561	-113.397	-122.830	-161.981	0.0587434	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100632	1	OK	0.6982438	-0.0415277	-0.7145521	-0.0120929	-121.145	-98.563	-162.413	0.0129452	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100632	1	OK	0.5061967	0.4591632	-0.5313292	0.5006230	-113.396	-122.829	-161.982	0.0580825	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100640	1	OK	0.6982370	-0.0415590	-0.7145569	-0.0120949	-121.145	-98.565	-162.417	0.0127292	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100640	1	OK	0.5061822	0.4591512	-0.5313337	0.5006438	-113.397	-122.830	-161.988	0.0579699	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100648	1	OK	0.6982010	-0.0415921	-0.7145898	-0.0121156	-121.140	-98.567	-162.417	0.0126455	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100648	1	OK	0.5061753	0.4591418	-0.5313290	0.5006644	-113.397	-122.831	-161.987	0.0578604	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100656	1	OK	0.6981949	-0.0415751	-0.7145966	-0.0121271	-121.139	-98.564	-162.418	0.0126901	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100656	1	OK	0.5061923	0.4590996	-0.5313868	0.5006246	-113.396	-122.829	-161.987	0.0572536	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100664	1	OK	0.6982044	-0.0415642	-0.7145879	-0.0121306	-121.142	-98.563	-162.421	0.0126636	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100664	1	OK	0.5061358	0.4590915	-0.5313928	0.5006828	-113.393	-122.830	-161.990	0.0569425	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100672	1	OK	0.6982116	-0.0415678	-0.7145804	-0.0121432	-121.142	-98.562	-162.419	0.0126352	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100672	1	OK	0.5061586	0.4591049	-0.5313666	0.5006752	-113.395	-122.831	-161.987	0.0573168	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100680	1	OK	0.6982125	-0.0415793	-0.7145787	-0.0121533	-121.142	-98.562	-162.417	0.0126553	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100680	1	OK	0.5061590	0.4591499	-0.5313450	0.5006566	-113.397	-122.828	-161.981	0.0576354	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100688	1	OK	0.6982027	-0.0416473	-0.7145830	-0.0122286	-121.140	-98.564	-162.421	0.0129076	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100688	1	OK	0.5061619	0.4591862	-0.5312706	0.5006992	-113.400	-122.833	-161.977	0.0580506	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100696	1	OK	0.6982136	-0.0416188	-0.7145740	-0.0122384	-121.143	-98.561	-162.422	0.0127745	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100696	1	OK	0.5061598	0.4592118	-0.5312568	0.5006926	-113.400	-122.831	-161.973	0.0582266	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100704	1	OK	0.6982124	-0.0416611	-0.7145721	-0.0122671	-121.142	-98.562	-162.422	0.0122242	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100704	1	OK	0.5061691	0.4592437	-0.5312099	0.5007036	-113.404	-122.833	-161.969	0.0585665	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100712	1	OK	0.6982188	-0.0416813	-0.7145646	-0.0122735	-121.142	-98.565	-162.424	0.0121225	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100712	1	OK	0.5062015	0.4592993	-0.5311369	0.5006972	-113.408	-122.833	-161.966	0.0598514	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100720	1	OK	0.6982244	-0.0416574	-0.7145604	-0.0122777	-121.143	-98.562	-162.423	0.0121322	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100720	1	OK	0.5062100	0.4593465	-0.5310894	0.5006958	-113.409	-122.835	-161.963	0.0607372	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100728	1	OK	0.6982287	-0.0416673	-0.7145555	-0.0122869	-121.143	-98.563	-162.422	0.0121656	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100728	1	OK	0.5062010	0.4593488	-0.5310879	0.5007044	-113.408	-122.836	-161.964	0.0607568	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100736	1	OK	0.6982383	-0.0416348	-0.7145487	-0.0122448	-121.145	-98.562	-162.421	0.0118351	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100736	1	OK	0.5061614	0.4593404	-0.5311011	0.5007381	-113.407	-122.835	-161.971	0.0606607	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100744	1	OK	0.6982383	-0.0415904	-0.7145519	-0.0122120	-121.145	-98.561	-162.420	0.0119014	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100744	1	OK	0.5062179	0.4593315	-0.5311209	0.5006682	-113.412	-122.833	-161.972	0.0606713	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100752	1	OK	0.6982288	-0.0416074	-0.7145601	-0.0122164	-121.145	-98.563	-162.418	0.0121024	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100752	1	OK	0.5061938	0.4592949	-0.5311750	0.5006688	-113.410	-122.831	-161.979	0.0599809	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100760	1	OK	0.6982361	-0.0415991	-0.7145538	-0.0121965	-121.146	-98.564	-162.418	0.0122936	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100760	1	OK	0.5061675	0.4592632	-0.5312411	0.5006543	-113.407	-122.829	-161.984	0.0591144	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100768	1	OK	0.6982354	-0.0415522	-0.7145584	-0.0121274	-121.147	-98.564	-162.416	0.0118969	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100768	1	OK	0.5061685	0.4592624	-0.5312725	0.5006206	-113.407	-122.826	-161.985	0.0590638	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100776	1	OK	0.6982179	-0.0415183	-0.7145777	-0.0121110	-121.143	-98.562	-162.415	0.0124130	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100776	1	OK	0.5061833	0.4592268	-0.5313126	0.5005958	-113.407	-122.826	-161.989	0.0586676	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100784	1	OK	0.6982340	-0.0415371	-0.7145609	-0.0121137	-121.145	-98.563	-162.414	0.0124669	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100784	1	OK	0.5061760	0.4592084	-0.5313723	0.5005566	-113.406	-122.822	-161.994	0.0582439	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100792	1	OK	0.6982350	-0.0415284	-0.7145600	-0.0121379	-121.145	-98.560	-162.414	0.0123829	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100792	1	OK	0.5061538	0.4591520	-0.5314643	0.5005333	-113.402	-122.818	-161.998	0.0569190	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100800	1	OK	0.6982348	-0.0415575	-0.7145585	-0.0121340	-121.143	-98.562	-162.409	0.0127006	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100800	1	OK	0.5061456	0.4590970	-0.5315398	0.5005117	-113.400	-122.815	-162.002	0.0559652	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100808	1	OK	0.6982475	-0.0415104	-0.7145491	-0.0121166	-121.147	-98.559	-162.409	0.0127511	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100808	1	OK	0.5061522	0.4590860	-0.5315639	0.5004895	-113.400	-122.814	-162.005	0.0557154	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100816	1	OK	0.6982535	-0.0415407	-0.7145416	-0.0121121	-121.148	-98.562	-162.409	0.0128303	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100816	1	OK	0.5061928	0.4591207	-0.5315322	0.5004504	-113.402	-122.815	-161.999	0.0561254	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100824	1	OK	0.6982385	-0.0415840	-0.7145530	-0.0121545	-121.145	-98.562	-162.409	0.0126707	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100824	1	OK	0.5061901	0.4591185	-0.5315148	0.5004736	-113.399	-122.817	-161.999	0.0563884	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100832	1	OK	0.6982472	-0.0415544	-0.7145468	-0.0121229	-121.147	-98.562	-162.409	0.0125384	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100832	1	OK	0.5061939	0.4591769	-0.5314477	0.5004875	-113.401	-122.818	-161.996	0.0572453	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100840	1	OK	0.6982608	-0.0415123	-0.7145360	-0.0121170	-121.149	-98.558	-162.409	0.0126611	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100840	1	OK	0.5062071	0.4592340	-0.5313477	0.5005278	-113.406	-122.821	-161.989	0.0582042	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100848	1	OK	0.6982452	-0.0415157	-0.7145503	-0.0121644	-121.145	-98.556	-162.408	0.0128648	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100848	1	OK	0.5062341	0.4592503	-0.5313205	0.5005145	-113.408	-122.823	-161.987	0.0585887	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100856	1	OK	0.6982578	-0.0415727	-0.7145344	-0.0121823	-121.147	-98.559	-162.410	0.0127044	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100856	1	OK	0.5062019	0.4592671	-0.5312982	0.5005553	-113.406	-122.825	-161.986	0.0590072	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100864	1	OK	0.6982508	-0.0415543	-0.7145426	-0.0121665	-121.146	-98.559	-162.406	0.0125352	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100864	1	OK	0.5061625	0.4592551	-0.5312801	0.5006254	-113.403	-122.829	-161.991	0.0590558	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100872	1	OK	0.6982416	-0.0415469	-0.7145523	-0.0121470	-121.145	-98.560	-162.404	0.0127119	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100872	1	OK	0.5061319	0.4592918	-0.5312458	0.5006590	-113.405	-122.828	-161.990	0.0595181	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100880	1	OK	0.6982240	-0.0415324	-0.7145700	-0.0121693	-121.144	-98.557	-162.409	0.0127035	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100880	1	OK	0.5061168	0.4592969	-0.5312372	0.5006788	-113.405	-122.828	-161.992	0.0595785	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100888	1	OK	0.6982138	-0.0415724	-0.7145772	-0.0121921	-121.140	-98.559	-162.410	0.0129231	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100888	1	OK	0.5061259	0.4593139	-0.5311958	0.5006978	-113.405	-122.830	-161.985	0.0599691	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100896	1	OK	0.6982210	-0.0415767	-0.7145695	-0.0122160	-121.139	-98.557	-162.406	0.0129904	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100896	1	OK	0.5061260	0.4592870	-0.5312164	0.5007005	-113.405	-122.829	-161.987	0.0595043	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100904	1	OK	0.6982306	-0.0415948	-0.7145589	-0.0122261	-121.140	-98.558	-162.406	0.0129035	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100904	1	OK	0.5061050	0.4592576	-0.5312839	0.5006771	-113.403	-122.826	-161.987	0.0586307	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100912	1	OK	0.6982307	-0.0416024	-0.7145577	-0.0122610	-121.139	-98.555	-162.411	0.0128565	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100912	1	OK	0.5060949	0.4592026	-0.5313205	0.5006990	-113.399	-122.829	-161.987	0.0580488	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100920	1	OK	0.6982233	-0.0416279	-0.7145630	-0.0122885	-121.138	-98.555	-162.413	0.0127416	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100920	1	OK	0.5061098	0.4591842	-0.5313212	0.5007000	-113.397	-122.832	-161.991	0.0582210	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100928	1	OK	0.6982209	-0.0416628	-0.7145637	-0.0122672	-121.137	-98.559	-162.411	0.0126589	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100928	1	OK	0.5060924	0.4591675	-0.5313336	0.5007197	-113.395	-122.832	-161.995	0.0581702	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100936	1	OK	0.6982089	-0.0416934	-0.7145732	-0.0122937	-121.137	-98.560	-162.410	0.0123249	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100936	1	OK	0.5061123	0.4591824	-0.5313159	0.5007047	-113.398	-122.830	-161.992	0.0581272	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100944	1	OK	0.6982116	-0.0417055	-0.7145697	-0.0122986	-121.137	-98.560	-162.413	0.0126192	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100944	1	OK	0.5061500	0.4591983	-0.5313056	0.5006631	-113.399	-122.829	-161.988	0.0585124	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100952	1	OK	0.6982195	-0.0416622	-0.7145651	-0.0122658	-121.139	-98.558	-162.414	0.0127262	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100952	1	OK	0.5061778	0.4591937	-0.5313000	0.5006451	-113.399	-122.831	-161.987	0.0585654	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100960	1	OK	0.6982527	-0.0416844	-0.7145319	-0.0122372	-121.144	-98.561	-162.412	0.0125866	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100960	1	OK	0.5061995	0.4591784	-0.5313341	0.5006010	-113.402	-122.828	-161.987	0.0581102	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100968	1	OK	0.6982545	-0.0416757	-0.7145308	-0.0122263	-121.143	-98.561	-162.411	0.0127460	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100968	1	OK	0.5061770	0.4591444	-0.5313540	0.5006337	-113.398	-122.831	-161.994	0.0581289	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100976	1	OK	0.6982414	-0.0416746	-0.7145434	-0.0122487	-121.142	-98.561	-162.414	0.0127403	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100976	1	OK	0.5061635	0.4591873	-0.5313063	0.5006587	-113.400	-122.832	-161.989	0.0586487	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100984	1	OK	0.6982361	-0.0416945	-0.7145473	-0.0122505	-121.140	-98.564	-162.412	0.0129248	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100984	1	OK	0.5061535	0.4592516	-0.5312059	0.5007165	-113.403	-122.835	-161.989	0.0599406	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	100992	1	OK	0.6982300	-0.0417030	-0.7145529	-0.0122378	-121.140	-98.567	-162.411	0.0126986	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	100992	1	OK	0.5061655	0.4592799	-0.5312201	0.5006632	-113.406	-122.830	-161.986	0.0597299	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	101000	1	OK	0.6982178	-0.0416995	-0.7145650	-0.0122400	-121.140	-98.566	-162.410	0.0123850	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	101000	1	OK	0.5061641	0.4592550	-0.5312549	0.5006505	-113.406	-122.827	-161.984	0.0591769	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	101008	1	OK	0.6982337	-0.0416700	-0.7145510	-0.0122518	-121.143	-98.563	-162.412	0.0123191	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	101008	1	OK	0.5061749	0.4592716	-0.5312259	0.5006551	-113.406	-122.829	-161.982	0.0595985	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	101016	1	OK	0.6982424	-0.0416380	-0.7145446	-0.0122423	-121.142	-98.561	-162.413	0.0126808	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	101016	1	OK	0.5062128	0.4592709	-0.5312196	0.5006242	-113.408	-122.832	-161.983	0.0598094	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	101024	1	OK	0.6982524	-0.0416039	-0.7145364	-0.0122642	-121.143	-98.558	-162.413	0.0128803	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	101024	1	OK	0.5062058	0.4592679	-0.5312149	0.5006390	-113.409	-122.834	-161.984	0.0598462	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	101032	1	OK	0.6982429	-0.0416369	-0.7145432	-0.0122964	-121.141	-98.559	-162.415	0.0128913	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	101032	1	OK	0.5061883	0.4592734	-0.5312037	0.5006635	-113.409	-122.832	-161.985	0.0598411	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	101040	1	OK	0.6982341	-0.0416011	-0.7145538	-0.0123022	-121.140	-98.557	-162.414	0.0127235	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	101040	1	OK	0.5061886	0.4592890	-0.5311652	0.5006898	-113.409	-122.835	-161.985	0.0605126	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	101048	1	OK	0.6982461	-0.0415890	-0.7145427	-0.0123048	-121.143	-98.555	-162.415	0.0124581	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	101048	1	OK	0.5061892	0.4593328	-0.5311434	0.5006721	-113.413	-122.833	-161.981	0.0606775	0
