Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89928	1	OK	0.6923260	-0.0108868	-0.7213922	0.0126269	-110.862	143.505	-164.267	0.0501158	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89928	1	OK	0.4866341	0.4801152	-0.5134613	0.5186850	-101.962	119.855	-164.186	0.0609264	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89936	1	OK	0.6923299	-0.0108598	-0.7213900	0.0125637	-110.862	143.511	-164.268	0.0505742	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89936	1	OK	0.4866433	0.4800964	-0.5134674	0.5186878	-101.961	119.855	-164.187	0.0609828	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89944	1	OK	0.6923037	-0.0108381	-0.7214154	0.0125664	-110.859	143.511	-164.271	0.0510138	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89944	1	OK	0.4866404	0.4800968	-0.5134471	0.5187102	-101.959	119.851	-164.185	0.0609906	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89952	1	OK	0.6922911	-0.0108203	-0.7214276	0.0125729	-110.858	143.511	-164.273	0.0511948	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89952	1	OK	0.4866590	0.4800812	-0.5134284	0.5187256	-101.961	119.848	-164.185	0.0607699	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89960	1	OK	0.6923400	-0.0108356	-0.7213812	0.0125333	-110.863	143.513	-164.268	0.0515028	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89960	1	OK	0.4866819	0.4800311	-0.5135112	0.5186685	-101.960	119.854	-164.190	0.0601090	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89968	1	OK	0.6923394	-0.0108567	-0.7213819	0.0125037	-110.864	143.512	-164.267	0.0520337	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89968	1	OK	0.4867022	0.4799926	-0.5135648	0.5186321	-101.959	119.856	-164.188	0.0597181	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89976	1	OK	0.6923204	-0.0108143	-0.7214008	0.0125036	-110.861	143.512	-164.269	0.0525387	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89976	1	OK	0.4867002	0.4800403	-0.5135303	0.5186240	-101.960	119.856	-164.185	0.0603429	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89984	1	OK	0.6923116	-0.0107586	-0.7214073	0.0126658	-110.859	143.504	-164.272	0.0519794	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89984	1	OK	0.4866987	0.4801093	-0.5134478	0.5186432	-101.964	119.854	-164.185	0.0609691	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	89992	1	OK	0.6923268	-0.0107161	-0.7213912	0.0127860	-110.859	143.498	-164.271	0.0514905	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	89992	1	OK	0.4866903	0.4801323	-0.5134173	0.5186599	-101.964	119.853	-164.184	0.0611901	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	90000	1	OK	0.6923555	-0.0107175	-0.7213627	0.0128373	-110.861	143.494	-164.269	0.0510029	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	90000	1	OK	0.4867201	0.4800989	-0.5134480	0.5186326	-101.965	119.855	-164.185	0.0609540	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	90008	1	OK	0.6923487	-0.0106907	-0.7213697	0.0128375	-110.861	143.498	-164.267	0.0510143	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	90008	1	OK	0.4867349	0.4800967	-0.5134638	0.5186050	-101.965	119.856	-164.183	0.0611167	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	90016	1	OK	0.6923251	-0.0107135	-0.7213932	0.0127681	-110.859	143.502	-164.264	0.0513541	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	90016	1	OK	0.4867218	0.4801419	-0.5134451	0.5185940	-101.964	119.857	-164.180	0.0617426	0
