Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20112	1	OK	0.9803222	-0.1556177	0.1011512	-0.0672307	-119.133	163.159	-1124.252	0.1837551	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20115	1	OK	0.9803776	-0.1553237	0.1010785	-0.0672111	-119.137	163.167	-1124.252	0.2070030	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20118	1	OK	0.9803660	-0.1555710	0.1008129	-0.0672082	-119.127	163.161	-1124.225	0.1699291	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20121	1	OK	0.9803716	-0.1560599	0.0999492	-0.0672829	-119.116	163.156	-1124.210	0.1908241	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20124	1	OK	0.9803556	-0.1553160	0.1013245	-0.0671801	-119.129	163.158	-1124.250	0.1976854	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20127	1	OK	0.9803761	-0.1555479	0.1007671	-0.0671827	-119.128	163.174	-1124.274	0.2138761	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20130	1	OK	0.9805497	-0.1556677	0.0987967	-0.0672986	-119.108	163.171	-1124.208	0.1555735	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20133	1	OK	0.9803915	-0.1564027	0.0992312	-0.0672596	-119.104	163.160	-1124.200	0.2063913	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20136	1	OK	0.9804490	-0.1556289	0.0998788	-0.0672586	-119.117	163.160	-1124.230	0.1681612	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20139	1	OK	0.9805069	-0.1554384	0.0995606	-0.0673263	-119.117	163.163	-1124.234	0.2002816	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20142	1	OK	0.9803317	-0.1554945	0.1012887	-0.0671701	-119.137	163.172	-1124.289	0.1697948	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20145	1	OK	0.9805308	-0.1559703	0.0984688	-0.0673536	-119.106	163.167	-1124.203	0.1705535	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20148	1	OK	0.9805031	-0.1552429	0.0999302	-0.0672847	-119.119	163.160	-1124.270	0.1881040	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20151	1	OK	0.9805232	-0.1558555	0.0987651	-0.0672967	-119.106	163.163	-1124.189	0.1857639	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20154	1	OK	0.9805786	-0.1554278	0.0988738	-0.0673189	-119.109	163.167	-1124.191	0.1932510	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20157	1	OK	0.9803765	-0.1559545	0.1000934	-0.0672409	-119.108	163.155	-1124.190	0.1926743	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20160	1	OK	0.9803961	-0.1560050	0.0997951	-0.0672814	-119.123	163.165	-1124.238	0.1974063	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20163	1	OK	0.9803594	-0.1552933	0.1013211	-0.0671819	-119.132	163.157	-1124.246	0.1895394	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20166	1	OK	0.9802782	-0.1555572	0.1017253	-0.0671456	-119.137	163.169	-1124.270	0.1462123	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	20169	1	OK	0.9803379	-0.1557301	0.1008201	-0.0672383	-119.128	163.158	-1124.223	0.2117951	0
