Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61056	1	OK	0.6903157	0.0206151	-0.7221660	0.0389285	9.131	-160.000	-162.735	0.2023330	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61056	1	OK	0.4666709	0.4927942	-0.5032746	0.5348709	20.189	-183.163	-161.612	0.0413051	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61064	1	OK	0.6903188	0.0206639	-0.7221600	0.0389598	9.128	-159.998	-162.735	0.2025283	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61064	1	OK	0.4667215	0.4927548	-0.5032981	0.5348409	20.189	-183.160	-161.615	0.0414921	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61072	1	OK	0.6903181	0.0206478	-0.7221627	0.0389312	9.131	-159.994	-162.736	0.2022012	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61072	1	OK	0.4667167	0.4927624	-0.5033376	0.5348009	20.190	-183.155	-161.613	0.0417654	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61080	1	OK	0.6902876	0.0207664	-0.7221881	0.0389375	9.133	-159.982	-162.736	0.2036888	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61080	1	OK	0.4666765	0.4928105	-0.5033213	0.5348070	20.189	-183.154	-161.610	0.0417357	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61088	1	OK	0.6902472	0.0208774	-0.7222230	0.0389475	9.135	-159.976	-162.741	0.2060306	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61088	1	OK	0.4666146	0.4928832	-0.5032933	0.5348204	20.186	-183.151	-161.608	0.0418368	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61096	1	OK	0.6902550	0.0208972	-0.7222135	0.0389741	9.132	-159.977	-162.747	0.2069006	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61096	1	OK	0.4666281	0.4928769	-0.5033059	0.5348025	20.184	-183.151	-161.607	0.0419149	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61104	1	OK	0.6902646	0.0209205	-0.7222040	0.0389677	9.129	-159.974	-162.747	0.2076481	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61104	1	OK	0.4666266	0.4928823	-0.5033107	0.5347944	20.185	-183.148	-161.609	0.0420368	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61112	1	OK	0.6902506	0.0209097	-0.7222186	0.0389516	9.131	-159.972	-162.747	0.2075937	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61112	1	OK	0.4666328	0.4928465	-0.5033506	0.5347845	20.190	-183.145	-161.608	0.0423664	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61120	1	OK	0.6902722	0.0208505	-0.7221997	0.0389502	9.129	-159.980	-162.745	0.2069052	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61120	1	OK	0.4666431	0.4928063	-0.5033713	0.5347929	20.194	-183.145	-161.611	0.0425336	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	61128	1	OK	0.6902792	0.0208096	-0.7221926	0.0389789	9.127	-159.986	-162.747	0.2067320	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	61128	1	OK	0.4666350	0.4928325	-0.5033614	0.5347851	20.192	-183.141	-161.607	0.0427248	0
