Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108824	1	OK	0.6919655	0.0633999	-0.7132892	0.0915573	-58.467	-173.470	-161.899	0.0317039	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108824	1	OK	0.4275702	0.5291980	-0.4616371	0.5692313	-43.835	-194.102	-161.210	0.0308712	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108832	1	OK	0.6920597	0.0634692	-0.7131692	0.0917314	-58.476	-173.477	-161.891	0.0326230	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108832	1	OK	0.4275529	0.5292039	-0.4615958	0.5692724	-43.835	-194.108	-161.213	0.0308591	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108840	1	OK	0.6921568	0.0635657	-0.7130376	0.0919549	-58.487	-173.488	-161.885	0.0342158	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108840	1	OK	0.4275191	0.5292388	-0.4615757	0.5692816	-43.838	-194.106	-161.213	0.0310169	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108848	1	OK	0.6922799	0.0636544	-0.7128793	0.0921944	-58.501	-173.500	-161.888	0.0363343	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108848	1	OK	0.4275483	0.5292362	-0.4615425	0.5692891	-43.841	-194.107	-161.208	0.0315585	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108856	1	OK	0.6924006	0.0638309	-0.7127073	0.0924956	-58.515	-173.509	-161.887	0.0386059	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108856	1	OK	0.4276107	0.5292286	-0.4615608	0.5692344	-43.846	-194.105	-161.203	0.0320272	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108864	1	OK	0.6924729	0.0640273	-0.7125865	0.0927484	-58.522	-173.509	-161.887	0.0404970	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108864	1	OK	0.4276406	0.5292290	-0.4615347	0.5692328	-43.849	-194.109	-161.204	0.0322270	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108872	1	OK	0.6925489	0.0641603	-0.7124803	0.0929049	-58.532	-173.509	-161.885	0.0417378	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108872	1	OK	0.4275739	0.5292515	-0.4615270	0.5692682	-43.844	-194.108	-161.202	0.0322012	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108880	1	OK	0.6926432	0.0642199	-0.7123664	0.0930342	-58.545	-173.515	-161.888	0.0430301	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108880	1	OK	0.4275760	0.5292326	-0.4615273	0.5692839	-43.841	-194.109	-161.199	0.0323405	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108888	1	OK	0.6926629	0.0642292	-0.7123384	0.0930955	-58.547	-173.519	-161.888	0.0437156	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108888	1	OK	0.4276071	0.5291885	-0.4615226	0.5693053	-43.838	-194.112	-161.197	0.0326451	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108896	1	OK	0.6926057	0.0642006	-0.7124067	0.0930177	-58.541	-173.515	-161.890	0.0430815	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108896	1	OK	0.4275813	0.5292228	-0.4614758	0.5693308	-43.839	-194.113	-161.193	0.0330514	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	108904	1	OK	0.6925368	0.0640365	-0.7125245	0.0927413	-58.535	-173.509	-161.891	0.0409345	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	108904	1	OK	0.4276126	0.5292139	-0.4614262	0.5693558	-43.842	-194.121	-161.194	0.0330514	0
