Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234160	1	OK	0.0083834	-0.9230852	-0.0665342	-0.3787040	3.919	13.497	-163.504	0.0350448	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234168	1	OK	0.0083878	-0.9230818	-0.0665110	-0.3787162	3.921	13.502	-163.496	0.0357103	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234176	1	OK	0.0083823	-0.9230752	-0.0665117	-0.3787323	3.925	13.501	-163.489	0.0363551	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234184	1	OK	0.0083666	-0.9230712	-0.0665366	-0.3787380	3.923	13.497	-163.493	0.0350076	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234192	1	OK	0.0083821	-0.9230697	-0.0665487	-0.3787391	3.920	13.496	-163.504	0.0342541	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234200	1	OK	0.0083632	-0.9230713	-0.0665195	-0.3787407	3.917	13.503	-163.514	0.0352207	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234208	1	OK	0.0083469	-0.9230724	-0.0664941	-0.3787430	3.918	13.507	-163.511	0.0360910	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234216	1	OK	0.0083453	-0.9230727	-0.0664923	-0.3787425	3.920	13.508	-163.502	0.0367927	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234224	1	OK	0.0083245	-0.9230687	-0.0664879	-0.3787536	3.922	13.508	-163.496	0.0371492	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234232	1	OK	0.0083249	-0.9230767	-0.0665011	-0.3787317	3.918	13.506	-163.496	0.0365478	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234240	1	OK	0.0083154	-0.9230713	-0.0664852	-0.3787478	3.919	13.507	-163.497	0.0366776	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234248	1	OK	0.0083005	-0.9230873	-0.0664475	-0.3787159	3.913	13.514	-163.504	0.0380416	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234256	1	OK	0.0082947	-0.9230949	-0.0664298	-0.3787005	3.912	13.518	-163.504	0.0385392	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234264	1	OK	0.0083258	-0.9230998	-0.0664134	-0.3786908	3.911	13.521	-163.498	0.0395268	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234272	1	OK	0.0083024	-0.9230956	-0.0663828	-0.3787068	3.915	13.525	-163.491	0.0403354	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234280	1	OK	0.0082985	-0.9230979	-0.0663746	-0.3787028	3.919	13.524	-163.478	0.0408698	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234288	1	OK	0.0083088	-0.9231021	-0.0663700	-0.3786931	3.919	13.524	-163.472	0.0412169	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234296	1	OK	0.0083174	-0.9231057	-0.0663605	-0.3786860	3.919	13.524	-163.466	0.0414119	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234304	1	OK	0.0083421	-0.9231003	-0.0663821	-0.3786946	3.923	13.521	-163.465	0.0418126	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234312	1	OK	0.0083701	-0.9230987	-0.0664006	-0.3786948	3.922	13.520	-163.467	0.0415976	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234320	1	OK	0.0083854	-0.9230985	-0.0664215	-0.3786912	3.919	13.519	-163.469	0.0411803	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	234328	1	OK	0.0083692	-0.9230991	-0.0664400	-0.3786869	3.918	13.515	-163.474	0.0400807	0
