Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9840	1	OK	0.6950950	-0.5924234	-0.3989210	-0.0820939	-86.006	72.868	-247.426	0.1314241	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9840	1	OK	0.8990390	0.0657324	-0.3593468	0.2414084	-95.233	56.748	-230.243	0.0664013	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9848	1	OK	0.6950922	-0.5924492	-0.3988959	-0.0820540	-86.015	72.864	-247.430	0.1313228	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9848	1	OK	0.8990412	0.0656462	-0.3593902	0.2413590	-95.232	56.749	-230.245	0.0672521	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9856	1	OK	0.6951529	-0.5924221	-0.3988336	-0.0820388	-86.027	72.873	-247.429	0.1319027	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9856	1	OK	0.8990480	0.0655923	-0.3594292	0.2412901	-95.232	56.755	-230.249	0.0678032	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9864	1	OK	0.6951758	-0.5923625	-0.3988779	-0.0820594	-86.014	72.874	-247.427	0.1306906	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9864	1	OK	0.8990507	0.0656839	-0.3593743	0.2413372	-95.235	56.756	-230.249	0.0671311	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9872	1	OK	0.6951205	-0.5924026	-0.3989087	-0.0820876	-86.007	72.872	-247.422	0.1308117	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9872	1	OK	0.8990535	0.0657863	-0.3593070	0.2413989	-95.240	56.755	-230.249	0.0663145	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9880	1	OK	0.6951440	-0.5923939	-0.3988844	-0.0820705	-86.012	72.873	-247.417	0.1305412	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9880	1	OK	0.8990637	0.0658203	-0.3592601	0.2414215	-95.242	56.754	-230.248	0.0653430	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9888	1	OK	0.6951330	-0.5924054	-0.3988816	-0.0820943	-86.014	72.873	-247.421	0.1310429	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9888	1	OK	0.8990619	0.0657996	-0.3592759	0.2414104	-95.240	56.754	-230.248	0.0655387	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9896	1	OK	0.6950720	-0.5924383	-0.3989340	-0.0821183	-86.004	72.868	-247.419	0.1312041	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9896	1	OK	0.8990567	0.0657499	-0.3593186	0.2413797	-95.236	56.756	-230.250	0.0659650	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9904	1	OK	0.6951065	-0.5923998	-0.3989279	-0.0821332	-86.003	72.871	-247.418	0.1312733	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9904	1	OK	0.8990714	0.0658180	-0.3592666	0.2413838	-95.244	56.760	-230.245	0.0655669	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9912	1	OK	0.6951527	-0.5923811	-0.3988794	-0.0821131	-86.016	72.875	-247.419	0.1312552	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9912	1	OK	0.8990775	0.0657956	-0.3592535	0.2413865	-95.244	56.758	-230.244	0.0654889	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9920	1	OK	0.6951572	-0.5923872	-0.3988661	-0.0820955	-86.018	72.876	-247.418	0.1309272	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9920	1	OK	0.8990778	0.0658007	-0.3592436	0.2413988	-95.244	56.759	-230.246	0.0647988	0
2	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	9928	1	OK	0.6951669	-0.5923628	-0.3988823	-0.0821110	-86.013	72.877	-247.415	0.1312390	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	9928	1	OK	0.8990808	0.0659015	-0.3591660	0.2414757	-95.249	56.755	-230.242	0.0637729	0
