Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23296	1	OK	0.9970729	-0.0746794	0.0134222	-0.0094057	99.960	54.670	-970.824	0.1667046	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23299	1	OK	0.9970420	-0.0749024	0.0145404	-0.0092416	99.951	54.673	-970.852	0.1594098	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23302	1	OK	0.9970404	-0.0748867	0.0147315	-0.0092364	99.950	54.674	-970.888	0.1697053	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23305	1	OK	0.9970806	-0.0746910	0.0127152	-0.0094825	99.967	54.673	-970.832	0.1510639	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23308	1	OK	0.9970435	-0.0748560	0.0146581	-0.0092723	99.954	54.674	-970.878	0.1719120	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23311	1	OK	0.9970611	-0.0747691	0.0138581	-0.0093103	99.958	54.674	-970.850	0.1535191	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23314	1	OK	0.9970527	-0.0749249	0.0135369	-0.0094250	99.960	54.673	-970.854	0.1685844	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23317	1	OK	0.9970804	-0.0747514	0.0123155	-0.0095491	99.967	54.672	-970.809	0.1581386	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23320	1	OK	0.9970603	-0.0749387	0.0128306	-0.0095018	99.961	54.669	-970.821	0.1712018	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23323	1	OK	0.9970540	-0.0747850	0.0143206	-0.0092411	99.958	54.673	-970.882	0.1640682	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23326	1	OK	0.9970575	-0.0748923	0.0133632	-0.0094251	99.964	54.671	-970.839	0.1784454	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23329	1	OK	0.9970496	-0.0749010	0.0139318	-0.0093771	99.956	54.673	-970.861	0.1605493	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23332	1	OK	0.9970460	-0.0749223	0.0141035	-0.0093271	99.958	54.674	-970.891	0.1643319	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23335	1	OK	0.9970491	-0.0751574	0.0123406	-0.0095983	99.974	54.665	-970.824	0.1550169	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23338	1	OK	0.9970602	-0.0749023	0.0131027	-0.0094306	99.968	54.666	-970.840	0.1623623	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23341	1	OK	0.9970575	-0.0749233	0.0131856	-0.0094340	99.968	54.671	-970.844	0.1613990	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23344	1	OK	0.9970222	-0.0751838	0.0144115	-0.0093011	99.954	54.670	-970.873	0.1646902	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23347	1	OK	0.9970421	-0.0751091	0.0132860	-0.0094378	99.964	54.669	-970.830	0.1660461	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23350	1	OK	0.9970650	-0.0749650	0.0122564	-0.0095601	99.970	54.668	-970.806	0.1701237	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23353	1	OK	0.9970741	-0.0746668	0.0134122	-0.0093889	99.961	54.675	-970.867	0.1499401	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23356	1	OK	0.9970589	-0.0749624	0.0127830	-0.0095260	99.968	54.673	-970.848	0.1526462	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23359	1	OK	0.9970439	-0.0750813	0.0132889	-0.0094732	99.961	54.668	-970.846	0.1569287	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23362	1	OK	0.9970759	-0.0748184	0.0122730	-0.0095551	99.975	54.677	-970.855	0.1648363	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23365	1	OK	0.9970717	-0.0747995	0.0127428	-0.0095182	99.970	54.671	-970.834	0.1894946	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23368	1	OK	0.9970664	-0.0749525	0.0121742	-0.0096179	99.969	54.666	-970.814	0.1645639	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23371	1	OK	0.9970464	-0.0749571	0.0139035	-0.0093058	99.960	54.671	-970.855	0.1529973	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23374	1	OK	0.9970674	-0.0749657	0.0119984	-0.0096365	99.967	54.667	-970.829	0.1569215	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	23377	1	OK	0.9970614	-0.0748932	0.0130141	-0.0095010	99.970	54.672	-970.852	0.1659927	0
