Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4296	1	OK	0.3280716	-0.6355526	-0.3214776	-0.6205595	-10.054	49.332	-254.435	0.0420504	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4304	1	OK	0.3281226	-0.6355301	-0.3214943	-0.6205470	-10.056	49.338	-254.434	0.0422798	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4312	1	OK	0.3281297	-0.6354729	-0.3215076	-0.6205949	-10.045	49.345	-254.439	0.0427744	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4320	1	OK	0.3281648	-0.6354487	-0.3215778	-0.6205646	-10.045	49.343	-254.443	0.0432206	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4328	1	OK	0.3281567	-0.6354331	-0.3215967	-0.6205751	-10.040	49.343	-254.443	0.0433554	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4336	1	OK	0.3281326	-0.6354630	-0.3215334	-0.6205901	-10.045	49.343	-254.442	0.0428247	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4344	1	OK	0.3281390	-0.6354604	-0.3215736	-0.6205685	-10.044	49.340	-254.441	0.0433351	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4352	1	OK	0.3281268	-0.6354992	-0.3215462	-0.6205495	-10.049	49.337	-254.440	0.0426982	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4360	1	OK	0.3281466	-0.6354920	-0.3215657	-0.6205362	-10.048	49.335	-254.440	0.0427841	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4368	1	OK	0.3281470	-0.6354824	-0.3215836	-0.6205366	-10.048	49.335	-254.442	0.0430613	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4376	1	OK	0.3281567	-0.6354845	-0.3215322	-0.6205559	-10.048	49.342	-254.435	0.0422403	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4384	1	OK	0.3281098	-0.6354914	-0.3215111	-0.6205846	-10.046	49.341	-254.438	0.0417952	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4392	1	OK	0.3280732	-0.6355622	-0.3214819	-0.6205466	-10.057	49.333	-254.433	0.0416892	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4400	1	OK	0.3280791	-0.6355519	-0.3214553	-0.6205678	-10.054	49.339	-254.434	0.0413806	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4408	1	OK	0.3280920	-0.6355369	-0.3214469	-0.6205807	-10.049	49.343	-254.430	0.0411863	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4416	1	OK	0.3281047	-0.6355231	-0.3215087	-0.6205560	-10.047	49.340	-254.434	0.0416815	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4424	1	OK	0.3281047	-0.6355337	-0.3214482	-0.6205766	-10.053	49.346	-254.434	0.0413878	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4432	1	OK	0.3280963	-0.6355347	-0.3214448	-0.6205817	-10.052	49.345	-254.429	0.0413546	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4440	1	OK	0.3280772	-0.6355384	-0.3214237	-0.6205990	-10.052	49.346	-254.429	0.0406198	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4448	1	OK	0.3281333	-0.6355268	-0.3215011	-0.6205410	-10.053	49.343	-254.430	0.0415402	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	4456	1	OK	0.3280841	-0.6355487	-0.3214872	-0.6205519	-10.055	49.336	-254.427	0.0412425	0
