Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636608	1	OK	0.5049469	-0.5107414	-0.4998754	-0.4840417	13.014	86.532	-310.411	0.0602505	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636608	1	OK	0.7064125	-0.0253750	-0.7071537	0.0164695	-10.573	76.986	-310.852	0.1160788	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636608	1	OK	0.0025043	-0.0134573	-0.9998904	0.0056460	1.609	77.338	-333.599	0.0517658	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636616	1	OK	0.5050123	-0.5107160	-0.4998848	-0.4839906	13.004	86.531	-310.410	0.0595783	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636616	1	OK	0.7063602	-0.0253834	-0.7072045	0.0165125	-10.558	76.977	-310.854	0.1163584	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636616	1	OK	0.0025594	-0.0134663	-0.9998900	0.0056653	1.580	77.335	-333.583	0.0501443	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636624	1	OK	0.5049814	-0.5107076	-0.4999684	-0.4839453	13.006	86.514	-310.402	0.0585585	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636624	1	OK	0.7063727	-0.0253733	-0.7071913	0.0165633	-10.562	76.966	-310.839	0.1162420	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636624	1	OK	0.0025976	-0.0134516	-0.9998897	0.0057421	1.576	77.319	-333.616	0.0487445	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636632	1	OK	0.5050054	-0.5105871	-0.5000215	-0.4839926	13.031	86.529	-310.388	0.0584802	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636632	1	OK	0.7064112	-0.0254102	-0.7071498	0.0166345	-10.568	76.947	-310.838	0.1167887	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636632	1	OK	0.0026102	-0.0134437	-0.9998898	0.0057228	1.568	77.323	-333.627	0.0526000	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636640	1	OK	0.5049183	-0.5106451	-0.4999439	-0.4841025	13.038	86.532	-310.387	0.0592012	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636640	1	OK	0.7064546	-0.0254105	-0.7071044	0.0167240	-10.575	76.929	-310.834	0.1175654	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636640	1	OK	0.0026372	-0.0134722	-0.9998891	0.0057814	1.560	77.319	-333.684	0.0542446	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636648	1	OK	0.5049414	-0.5106966	-0.4998620	-0.4841087	13.026	86.538	-310.386	0.0596208	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636648	1	OK	0.7064136	-0.0254103	-0.7071447	0.0167476	-10.569	76.929	-310.839	0.1174030	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636648	1	OK	0.0026604	-0.0134585	-0.9998887	0.0058646	1.559	77.306	-333.712	0.0536580	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636656	1	OK	0.5049639	-0.5106801	-0.4999939	-0.4839663	13.020	86.523	-310.384	0.0597809	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636656	1	OK	0.7063695	-0.0254858	-0.7071867	0.0167189	-10.557	76.916	-310.831	0.1182251	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636656	1	OK	0.0026933	-0.0134587	-0.9998881	0.0059490	1.547	77.290	-333.722	0.0492456	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636664	1	OK	0.5048971	-0.5107598	-0.4999232	-0.4840249	13.018	86.520	-310.393	0.0596532	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636664	1	OK	0.7063816	-0.0255592	-0.7071706	0.0167780	-10.568	76.901	-310.850	0.1183135	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636664	1	OK	0.0027303	-0.0134411	-0.9998880	0.0059917	1.547	77.271	-333.700	0.0475978	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636672	1	OK	0.5049441	-0.5107587	-0.4999255	-0.4839746	13.017	86.518	-310.407	0.0584202	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636672	1	OK	0.7064436	-0.0255730	-0.7071036	0.0169681	-10.586	76.872	-310.861	0.1177728	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636672	1	OK	0.0027778	-0.0134524	-0.9998875	0.0060296	1.536	77.258	-333.723	0.0490029	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	636680	1	OK	0.5049053	-0.5108334	-0.4999255	-0.4839364	13.007	86.507	-310.419	0.0578884	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	636680	1	OK	0.7064983	-0.0255455	-0.7070458	0.0171415	-10.602	76.859	-310.862	0.1171587	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	636680	1	OK	0.0028805	-0.0134305	-0.9998871	0.0060897	1.506	77.244	-333.706	0.0524374	0
