Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37173	1	OK	0.4226416	-0.4361403	0.1167207	0.7858321	-19.872	31.980	-961.577	0.3160749	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37176	1	OK	0.4223804	-0.4364611	0.1171921	0.7857242	-19.874	31.963	-961.593	0.3079324	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37179	1	OK	0.4225871	-0.4355843	0.1169905	0.7861295	-19.889	31.984	-961.621	0.3030500	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37182	1	OK	0.4225721	-0.4363400	0.1168780	0.7857351	-19.872	31.973	-961.596	0.3096664	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37185	1	OK	0.4226514	-0.4360936	0.1167587	0.7858470	-19.872	31.978	-961.584	0.2990590	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37188	1	OK	0.4223618	-0.4361225	0.1172555	0.7859127	-19.883	31.973	-961.621	0.3056240	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37191	1	OK	0.4224911	-0.4358005	0.1170877	0.7860469	-19.886	31.974	-961.626	0.3082365	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37194	1	OK	0.4222567	-0.4365880	0.1173226	0.7857007	-19.878	31.962	-961.601	0.2927980	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37197	1	OK	0.4225057	-0.4362086	0.1169640	0.7858310	-19.879	31.974	-961.608	0.3067094	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37200	1	OK	0.4224168	-0.4363986	0.1170887	0.7857548	-19.873	31.970	-961.614	0.2958073	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37203	1	OK	0.4225179	-0.4362931	0.1169425	0.7857808	-19.876	31.972	-961.584	0.2991139	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37206	1	OK	0.4223122	-0.4363553	0.1172678	0.7858083	-19.875	31.968	-961.629	0.3256726	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37209	1	OK	0.4225881	-0.4358164	0.1169105	0.7860123	-19.880	31.981	-961.601	0.2924959	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37212	1	OK	0.4226337	-0.4354731	0.1168744	0.7861834	-19.892	31.978	-961.596	0.3151726	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37215	1	OK	0.4223435	-0.4364670	0.1172233	0.7857361	-19.875	31.968	-961.612	0.2995798	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37218	1	OK	0.4223069	-0.4358357	0.1174445	0.7860731	-19.886	31.969	-961.619	0.3061662	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37221	1	OK	0.4223525	-0.4361359	0.1172199	0.7859156	-19.879	31.968	-961.623	0.3014046	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37224	1	OK	0.4226119	-0.4359769	0.1168426	0.7859205	-19.880	31.979	-961.595	0.2987858	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37227	1	OK	0.4227461	-0.4354614	0.1166493	0.7861629	-19.892	31.989	-961.586	0.3083290	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	37230	1	OK	0.4224855	-0.4364001	0.1169928	0.7857313	-19.873	31.970	-961.590	0.2957228	0
