Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164568	1	OK	0.4332439	-0.5711382	-0.4139270	-0.5610395	-28.019	-10.004	-309.817	0.1208005	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164568	1	OK	0.6985625	-0.1136831	-0.7019686	-0.0795398	-53.606	-13.534	-310.036	0.0387389	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164568	1	OK	0.0036721	-0.1484718	-0.9888937	0.0056457	-43.031	-17.538	-332.672	0.0285977	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164576	1	OK	0.4332370	-0.5711556	-0.4140283	-0.5609523	-28.017	-10.020	-309.819	0.1189716	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164576	1	OK	0.6985593	-0.1136793	-0.7019699	-0.0795621	-53.606	-13.531	-310.034	0.0409785	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164576	1	OK	0.0036884	-0.1484825	-0.9888917	0.0056997	-43.026	-17.533	-332.676	0.0276826	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164584	1	OK	0.4333573	-0.5711743	-0.4141624	-0.5607414	-28.042	-10.026	-309.813	0.1173528	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164584	1	OK	0.6985789	-0.1136686	-0.7019500	-0.0795816	-53.606	-13.528	-310.032	0.0406306	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164584	1	OK	0.0037174	-0.1485043	-0.9888884	0.0056919	-43.013	-17.535	-332.702	0.0325180	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164592	1	OK	0.4333910	-0.5711218	-0.4143136	-0.5606571	-28.028	-10.037	-309.815	0.1149851	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164592	1	OK	0.6985572	-0.1136894	-0.7019656	-0.0796038	-53.603	-13.532	-310.013	0.0419461	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164592	1	OK	0.0037301	-0.1485209	-0.9888857	0.0057196	-43.018	-17.530	-332.696	0.0346969	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164600	1	OK	0.4334931	-0.5711371	-0.4144322	-0.5604749	-28.046	-10.047	-309.830	0.1117356	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164600	1	OK	0.6985743	-0.1137481	-0.7019324	-0.0796626	-53.601	-13.536	-310.016	0.0415797	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164600	1	OK	0.0037278	-0.1485075	-0.9888880	0.0056729	-43.024	-17.528	-332.659	0.0327673	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164608	1	OK	0.4335837	-0.5710866	-0.4145600	-0.5603617	-28.038	-10.047	-309.840	0.1087820	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164608	1	OK	0.6985755	-0.1137204	-0.7019431	-0.0795982	-53.607	-13.540	-310.027	0.0405817	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164608	1	OK	0.0036478	-0.1485304	-0.9888855	0.0055516	-43.013	-17.511	-332.634	0.0274142	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164616	1	OK	0.4335823	-0.5711317	-0.4144953	-0.5603647	-28.053	-10.043	-309.834	0.1097269	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164616	1	OK	0.6986082	-0.1139436	-0.7018510	-0.0798030	-53.611	-13.548	-310.011	0.0399521	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164616	1	OK	0.0036909	-0.1485108	-0.9888880	0.0056005	-43.038	-17.508	-332.662	0.0252647	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164624	1	OK	0.4336912	-0.5711025	-0.4147387	-0.5601300	-28.057	-10.055	-309.827	0.1067789	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164624	1	OK	0.6986304	-0.1139560	-0.7018247	-0.0798230	-53.618	-13.547	-309.992	0.0406461	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164624	1	OK	0.0037347	-0.1485212	-0.9888861	0.0056433	-43.038	-17.507	-332.653	0.0278963	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164632	1	OK	0.4337625	-0.5710660	-0.4149121	-0.5599837	-28.056	-10.069	-309.847	0.1045241	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164632	1	OK	0.6985758	-0.1138538	-0.7019096	-0.0796999	-53.610	-13.551	-310.005	0.0405002	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164632	1	OK	0.0037147	-0.1485502	-0.9888823	0.0055580	-43.024	-17.488	-332.620	0.0280095	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	164640	1	OK	0.4338146	-0.5710519	-0.4148819	-0.5599801	-28.069	-10.052	-309.837	0.1041810	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	164640	1	OK	0.6985689	-0.1138159	-0.7019348	-0.0795927	-53.610	-13.553	-309.994	0.0436543	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	164640	1	OK	0.0037182	-0.1485632	-0.9888805	0.0055250	-43.021	-17.477	-332.618	0.0327824	0
