Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619492	1	OK	0.6424562	-0.1562081	0.1906375	0.7256076	-39.113	213.875	-851.171	0.3185712	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619495	1	OK	0.6425651	-0.1556973	0.1904249	0.7256768	-39.118	213.885	-851.178	0.3116269	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619498	1	OK	0.6426574	-0.1555007	0.1903138	0.7256664	-39.121	213.898	-851.202	0.2937594	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619501	1	OK	0.6424874	-0.1559880	0.1905719	0.7256446	-39.115	213.878	-851.171	0.3188705	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619504	1	OK	0.6423746	-0.1561460	0.1908422	0.7256394	-39.123	213.881	-851.229	0.3432710	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619507	1	OK	0.6424172	-0.1555644	0.1906956	0.7257651	-39.126	213.892	-851.214	0.3342264	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619510	1	OK	0.6425558	-0.1560722	0.1905411	0.7255740	-39.112	213.873	-851.167	0.3103672	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619513	1	OK	0.6425405	-0.1554170	0.1904494	0.7257522	-39.124	213.895	-851.190	0.3144147	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619516	1	OK	0.6423649	-0.1560808	0.1907977	0.7256737	-39.123	213.880	-851.197	0.3044798	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619519	1	OK	0.6422244	-0.1562221	0.1910147	0.7257106	-39.128	213.881	-851.227	0.3186337	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619522	1	OK	0.6425949	-0.1559443	0.1903917	0.7256061	-39.114	213.885	-851.180	0.3108921	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619525	1	OK	0.6423024	-0.1559361	0.1909091	0.7257308	-39.129	213.881	-851.203	0.3153318	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619528	1	OK	0.6423261	-0.1558104	0.1908234	0.7257594	-39.129	213.893	-851.231	0.3233170	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	619531	1	OK	0.6425939	-0.1554500	0.1903350	0.7257279	-39.125	213.901	-851.200	0.3164726	0
