Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587264	1	OK	0.2956546	-0.6335078	-0.2649884	-0.6641065	-132.163	-46.762	-453.521	0.1011450	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587264	1	OK	0.6440672	-0.2539200	-0.6728572	-0.2607016	-152.844	-37.903	-454.020	0.3944352	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587264	1	OK	0.0049456	-0.3803331	-0.9248356	-0.0011761	-154.773	-49.336	-477.897	0.1910050	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587272	1	OK	0.2955930	-0.6336389	-0.2646742	-0.6641341	-132.203	-46.744	-453.482	0.0974504	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587272	1	OK	0.6442808	-0.2542173	-0.6726515	-0.2604145	-153.071	-37.931	-454.095	0.3702393	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587272	1	OK	0.0047641	-0.3803468	-0.9248305	-0.0014397	-154.803	-49.323	-478.024	0.1948816	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587280	1	OK	0.2957496	-0.6335975	-0.2649663	-0.6639874	-132.207	-46.734	-453.529	0.0997054	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587280	1	OK	0.6442088	-0.2543296	-0.6725854	-0.2606536	-153.054	-37.963	-454.092	0.3743381	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587280	1	OK	0.0049682	-0.3803467	-0.9248297	-0.0013110	-154.756	-49.328	-478.049	0.1791786	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587288	1	OK	0.2949718	-0.6337439	-0.2652116	-0.6640957	-132.164	-46.972	-453.598	0.0923391	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587288	1	OK	0.6443667	-0.2539837	-0.6727193	-0.2602551	-153.079	-37.944	-454.168	0.3785067	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587288	1	OK	0.0050227	-0.3804224	-0.9247986	-0.0010706	-154.592	-49.262	-477.998	0.1904948	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587296	1	OK	0.2950603	-0.6337319	-0.2657652	-0.6638465	-132.151	-47.058	-453.519	0.0847213	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587296	1	OK	0.6445157	-0.2539679	-0.6722718	-0.2610563	-153.147	-37.830	-454.278	0.3893625	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587296	1	OK	0.0051954	-0.3804038	-0.9248048	-0.0014282	-154.634	-49.163	-477.916	0.1779155	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587304	1	OK	0.2951457	-0.6337345	-0.2653668	-0.6639654	-132.240	-46.958	-453.617	0.0807757	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587304	1	OK	0.6443974	-0.2546068	-0.6720224	-0.2613682	-153.146	-37.887	-454.143	0.3731651	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587304	1	OK	0.0051697	-0.3804512	-0.9247851	-0.0016493	-154.764	-49.141	-477.956	0.1791608	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587312	1	OK	0.2952695	-0.6335229	-0.2652781	-0.6641477	-132.195	-46.879	-453.623	0.0756417	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587312	1	OK	0.6444518	-0.2548896	-0.6719021	-0.2612676	-153.176	-37.909	-454.016	0.3610102	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587312	1	OK	0.0053838	-0.3805127	-0.9247586	-0.0016100	-154.816	-49.095	-478.012	0.1878558	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587320	1	OK	0.2956269	-0.6334811	-0.2659197	-0.6637719	-132.150	-46.955	-453.511	0.0865538	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587320	1	OK	0.6442182	-0.2551260	-0.6721217	-0.2610480	-153.085	-37.987	-454.044	0.3481620	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587320	1	OK	0.0061256	-0.3802770	-0.9248516	-0.0011989	-155.036	-49.123	-478.093	0.1706077	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587328	1	OK	0.2956027	-0.6334056	-0.2661170	-0.6637757	-132.110	-47.019	-453.500	0.0884269	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587328	1	OK	0.6443588	-0.2548765	-0.6723098	-0.2604596	-153.180	-38.000	-454.097	0.3514216	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587328	1	OK	0.0064053	-0.3802997	-0.9248403	-0.0012094	-154.956	-48.994	-477.911	0.1532332	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3587336	1	OK	0.2958055	-0.6331752	-0.2659088	-0.6639885	-132.131	-46.909	-453.516	0.0878490	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3587336	1	OK	0.6443523	-0.2553170	-0.6719454	-0.2609841	-153.211	-38.005	-454.020	0.3456472	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3587336	1	OK	0.0063589	-0.3804019	-0.9247981	-0.0015710	-154.904	-48.890	-477.811	0.1540129	0
