Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172488	1	OK	0.3886395	-0.0131465	-0.0109947	-0.9212305	-28.550	130.703	-325.466	0.0174245	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172488	1	OK	0.2841835	0.2387750	-0.6722371	-0.6405651	-44.567	146.772	-333.541	0.1103035	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172488	1	OK	0.2671545	0.2892919	0.6595325	0.6402777	-21.433	152.092	-334.083	0.1348673	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172504	1	OK	0.3886222	-0.0131223	-0.0109874	-0.9212382	-28.562	130.727	-325.529	0.0135981	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172504	1	OK	0.2841789	0.2387061	-0.6722571	-0.6405717	-44.569	146.755	-333.535	0.1065797	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172504	1	OK	0.2671517	0.2892903	0.6595445	0.6402673	-21.432	152.085	-334.123	0.1380216	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172512	1	OK	0.3886229	-0.0131062	-0.0110435	-0.9212375	-28.568	130.725	-325.522	0.0147919	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172512	1	OK	0.2841562	0.2387174	-0.6722499	-0.6405852	-44.565	146.749	-333.525	0.1050061	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172512	1	OK	0.2670874	0.2892990	0.6595784	0.6402552	-21.436	152.091	-334.115	0.1368523	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172520	1	OK	0.3886265	-0.0131279	-0.0109755	-0.9212365	-28.574	130.724	-325.534	0.0153817	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172520	1	OK	0.2840902	0.2387224	-0.6723296	-0.6405289	-44.559	146.745	-333.531	0.1035399	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172520	1	OK	0.2671644	0.2893366	0.6596482	0.6401342	-21.440	152.082	-334.140	0.1384647	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172528	1	OK	0.3886471	-0.0131523	-0.0109518	-0.9212277	-28.576	130.726	-325.537	0.0138138	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172528	1	OK	0.2841439	0.2386529	-0.6722807	-0.6405823	-44.580	146.746	-333.555	0.1039643	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172528	1	OK	0.2670840	0.2893156	0.6597509	0.6400713	-21.450	152.078	-334.182	0.1374727	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172536	1	OK	0.3886317	-0.0131394	-0.0109847	-0.9212340	-28.565	130.712	-325.502	0.0148380	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172536	1	OK	0.2841063	0.2386726	-0.6722826	-0.6405897	-44.573	146.750	-333.555	0.1036659	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172536	1	OK	0.2671632	0.2892740	0.6597408	0.6400676	-21.447	152.071	-334.193	0.1408758	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172544	1	OK	0.3886386	-0.0130881	-0.0109964	-0.9212317	-28.536	130.715	-325.486	0.0133105	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172544	1	OK	0.2841334	0.2387510	-0.6723112	-0.6405184	-44.564	146.739	-333.545	0.1021663	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172544	1	OK	0.2671616	0.2892256	0.6596560	0.6401775	-21.436	152.089	-334.160	0.1390315	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172552	1	OK	0.3886332	-0.0130880	-0.0109412	-0.9212346	-28.533	130.727	-325.516	0.0111819	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172552	1	OK	0.2841093	0.2387355	-0.6723386	-0.6405061	-44.568	146.744	-333.566	0.1067272	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172552	1	OK	0.2671552	0.2892186	0.6596144	0.6402262	-21.444	152.085	-334.139	0.1368045	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172560	1	OK	0.3886096	-0.0131249	-0.0109803	-0.9212436	-28.554	130.720	-325.513	0.0058872	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172560	1	OK	0.2841155	0.2386986	-0.6723404	-0.6405152	-44.578	146.752	-333.606	0.1109886	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172560	1	OK	0.2671149	0.2892487	0.6597157	0.6401250	-21.447	152.073	-334.132	0.1351331	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3172568	1	OK	0.3885861	-0.0130806	-0.0109531	-0.9212544	-28.540	130.720	-325.523	0.0063868	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3172568	1	OK	0.2841279	0.2386964	-0.6722562	-0.6405989	-44.580	146.761	-333.611	0.1110546	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3172568	1	OK	0.2671334	0.2892601	0.6597922	0.6400333	-21.448	152.053	-334.121	0.1368300	0
