Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97177	1	OK	0.9513141	-0.2198652	-0.1069414	-0.1876813	-24.674	-56.708	-993.511	0.2811720	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97180	1	OK	0.9523715	-0.1884140	-0.1087694	-0.2136769	-28.822	-53.427	-990.053	0.2726583	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97183	1	OK	0.9511234	-0.1509185	-0.1028113	-0.2490335	-34.000	-50.914	-986.343	0.2718726	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97186	1	OK	0.9481542	-0.1257966	-0.0866535	-0.2786935	-39.412	-47.412	-981.305	0.2787569	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97189	1	OK	0.9464780	-0.1039347	-0.0672761	-0.2980785	-44.844	-44.458	-974.581	0.2809631	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97192	1	OK	0.9481615	-0.0965081	-0.0388586	-0.3002766	-49.016	-42.036	-965.508	0.2771443	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97195	1	OK	0.9507992	-0.1024280	-0.0123500	-0.2921249	-52.502	-40.848	-953.944	0.2598883	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97198	1	OK	0.9548342	-0.1145071	0.0051705	-0.2741404	-56.832	-41.631	-940.698	0.2407465	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97201	1	OK	0.9590273	-0.1318968	0.0249755	-0.2494916	-60.784	-44.651	-926.929	0.2375769	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97204	1	OK	0.9623781	-0.1461541	0.0409192	-0.2253731	-65.231	-50.863	-913.569	0.2446075	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97207	1	OK	0.9642616	-0.1668649	0.0551926	-0.1982662	-68.314	-57.953	-901.111	0.2501804	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97210	1	OK	0.9628430	-0.2120473	0.0614008	-0.1555613	-68.467	-63.032	-889.177	0.2104413	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97213	1	OK	0.9598651	-0.2466244	0.0692372	-0.1141994	-68.550	-69.734	-880.774	0.2167180	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97216	1	OK	0.9551749	-0.2777130	0.0732666	-0.0717523	-68.550	-76.951	-875.832	0.2128458	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97219	1	OK	0.9482247	-0.3079395	0.0697040	-0.0344179	-68.344	-83.396	-873.499	0.2058766	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97222	1	OK	0.9371791	-0.3430512	0.0627692	0.0084439	-66.773	-86.909	-874.388	0.2108311	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97225	1	OK	0.9258766	-0.3707325	0.0564804	0.0460422	-64.906	-90.315	-877.957	0.2343635	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97228	1	OK	0.9146185	-0.3925823	0.0422157	0.0870058	-62.733	-93.160	-883.422	0.2485766	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97231	1	OK	0.9026101	-0.4119314	0.0331340	0.1204562	-59.120	-95.452	-890.846	0.2970227	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97234	1	OK	0.8885793	-0.4309301	0.0111242	0.1568516	-56.439	-97.296	-898.658	0.3298136	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97237	1	OK	0.8828269	-0.4350717	-0.0090273	0.1767702	-52.484	-101.937	-906.537	0.3042461	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	97240	1	OK	0.8799262	-0.4325474	-0.0292748	0.1943597	-49.210	-107.965	-915.124	0.3316861	0
