Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274808	1	OK	0.3493075	-0.6273444	-0.3277229	-0.6140203	29.033	12.368	-266.386	0.0554682	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274808	1	OK	0.6823818	-0.2121039	-0.6761701	-0.1793350	4.018	16.551	-266.753	0.0823248	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274808	1	OK	0.0031032	-0.2935672	-0.9559317	0.0017846	14.081	9.620	-289.066	0.0226090	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274816	1	OK	0.3492201	-0.6273515	-0.3276320	-0.6141113	29.042	12.371	-266.388	0.0558143	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274816	1	OK	0.6823808	-0.2120999	-0.6761609	-0.1793779	4.017	16.552	-266.758	0.0815504	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274816	1	OK	0.0030336	-0.2935738	-0.9559299	0.0018033	14.093	9.615	-289.068	0.0207924	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274824	1	OK	0.3490985	-0.6274241	-0.3275929	-0.6141272	29.043	12.354	-266.383	0.0567776	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274824	1	OK	0.6823357	-0.2120982	-0.6762161	-0.1793436	4.026	16.545	-266.762	0.0814485	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274824	1	OK	0.0029938	-0.2935670	-0.9559320	0.0018588	14.100	9.614	-289.074	0.0194055	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274832	1	OK	0.3490006	-0.6274486	-0.3276285	-0.6141387	29.050	12.339	-266.376	0.0573322	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274832	1	OK	0.6822801	-0.2120313	-0.6762965	-0.1793313	4.043	16.549	-266.768	0.0817370	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274832	1	OK	0.0029673	-0.2935793	-0.9559282	0.0019159	14.106	9.613	-289.064	0.0191937	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274840	1	OK	0.3489267	-0.6274166	-0.3276781	-0.6141869	29.065	12.331	-266.384	0.0579497	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274840	1	OK	0.6822520	-0.2120561	-0.6763215	-0.1793145	4.050	16.545	-266.785	0.0816337	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274840	1	OK	0.0028841	-0.2935842	-0.9559270	0.0019044	14.126	9.609	-289.051	0.0187157	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274848	1	OK	0.3488482	-0.6273871	-0.3277391	-0.6142291	29.082	12.321	-266.398	0.0588221	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274848	1	OK	0.6822059	-0.2121959	-0.6763142	-0.1793518	4.056	16.523	-266.799	0.0803558	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274848	1	OK	0.0027296	-0.2935906	-0.9559255	0.0018789	14.153	9.586	-289.091	0.0203865	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274856	1	OK	0.3486920	-0.6274055	-0.3278443	-0.6142429	29.100	12.292	-266.407	0.0584278	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274856	1	OK	0.6820830	-0.2122927	-0.6764276	-0.1792775	4.080	16.492	-266.812	0.0806415	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274856	1	OK	0.0025309	-0.2935874	-0.9559270	0.0019197	14.187	9.565	-289.105	0.0197087	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274864	1	OK	0.3484975	-0.6273090	-0.3278621	-0.6144422	29.148	12.284	-266.404	0.0593492	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274864	1	OK	0.6819091	-0.2123634	-0.6765823	-0.1792715	4.124	16.466	-266.828	0.0800255	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274864	1	OK	0.0023037	-0.2936053	-0.9559220	0.0019530	14.243	9.548	-289.119	0.0202116	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274872	1	OK	0.3482135	-0.6271196	-0.3279426	-0.6147536	29.225	12.277	-266.417	0.0597106	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274872	1	OK	0.6816498	-0.2124587	-0.6767704	-0.1794343	4.184	16.465	-266.862	0.0792734	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274872	1	OK	0.0019146	-0.2937376	-0.9558823	0.0019230	14.328	9.519	-289.171	0.0217327	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274880	1	OK	0.3477111	-0.6269369	-0.3279149	-0.6152389	29.327	12.270	-266.432	0.0603649	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274880	1	OK	0.6812830	-0.2125258	-0.6770645	-0.1796386	4.267	16.482	-266.895	0.0796801	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274880	1	OK	0.0013878	-0.2940990	-0.9557722	0.0018375	14.460	9.512	-289.219	0.0226190	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274888	1	OK	0.3471560	-0.6266885	-0.3278793	-0.6158242	29.449	12.271	-266.457	0.0607577	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274888	1	OK	0.6773231	-0.2144646	-0.6793927	-0.1834772	5.169	16.812	-267.261	0.0783356	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274888	1	OK	0.0006991	-0.2946152	-0.9556142	0.0016846	14.621	9.518	-289.270	0.0241647	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274896	1	OK	0.3464084	-0.6263590	-0.3277660	-0.6166402	29.621	12.284	-266.472	0.0616695	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274896	1	OK	0.6759218	-0.2153940	-0.6801086	-0.1848984	5.503	16.901	-267.405	0.0824416	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274896	1	OK	0.0049772	0.2993095	0.9541430	0.0004107	15.928	9.908	-289.561	0.0202377	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274904	1	OK	0.3413701	-0.6232054	-0.3269237	-0.6230589	30.946	12.536	-266.712	0.0547055	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274904	1	OK	0.6737653	-0.2148737	-0.6820239	-0.1863144	6.051	17.068	-267.540	0.0814112	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274904	1	OK	0.0073399	0.3000595	0.9538909	0.0016034	16.503	10.042	-289.746	0.0183016	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274912	1	OK	0.3406382	-0.6207440	-0.3272775	-0.6257252	31.573	12.740	-266.828	0.0569019	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274912	1	OK	0.6714918	-0.2138528	-0.6841561	-0.1878728	6.673	17.264	-267.894	0.0777834	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274912	1	OK	0.0103511	0.3005127	0.9537157	0.0033700	17.257	10.231	-289.918	0.0245941	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274920	1	OK	0.3403260	-0.6174902	-0.3288107	-0.6283053	32.336	12.886	-266.943	0.0564010	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274920	1	OK	0.6687089	-0.2119074	-0.6872192	-0.1888210	7.472	17.419	-268.101	0.0858765	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274920	1	OK	0.0140644	0.3004219	0.9536872	0.0054402	18.211	10.408	-290.140	0.0369156	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274928	1	OK	0.3396087	-0.6140416	-0.3298820	-0.6315035	33.189	13.090	-267.012	0.0590863	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274928	1	OK	0.6660413	-0.2102853	-0.6899345	-0.1901567	8.275	17.543	-268.447	0.0810671	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274928	1	OK	0.0178111	0.2994936	0.9539035	0.0073840	19.158	10.575	-290.325	0.0266081	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274936	1	OK	0.3391078	-0.6114242	-0.3321156	-0.6331395	33.851	13.086	-267.208	0.0597315	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274936	1	OK	0.6639688	-0.2089734	-0.6923279	-0.1901517	8.902	17.503	-268.809	0.0793573	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274936	1	OK	0.0217553	0.2980365	0.9542675	0.0086289	20.091	10.506	-290.721	0.0258595	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274944	1	OK	0.3386179	-0.6091964	-0.3339725	-0.6345707	34.491	13.063	-267.316	0.0569384	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274944	1	OK	0.6618543	-0.2072569	-0.6949782	-0.1897334	9.573	17.466	-269.128	0.0781925	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274944	1	OK	0.0248427	0.2967013	0.9545989	0.0096013	20.907	10.540	-290.878	0.0260186	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274952	1	OK	0.3389020	-0.6074134	-0.3356464	-0.6352448	35.042	13.104	-267.466	0.0530039	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274952	1	OK	0.6606203	-0.2068189	-0.6963134	-0.1896163	10.133	17.393	-269.386	0.0824259	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274952	1	OK	0.0264932	0.2956871	0.9548665	0.0098648	21.562	10.623	-291.004	0.0159545	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274960	1	OK	0.3390105	-0.6062373	-0.3363999	-0.6359115	35.514	13.166	-267.527	0.0544637	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274960	1	OK	0.6595876	-0.2051004	-0.6979216	-0.1891653	10.674	17.457	-269.502	0.0872012	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274960	1	OK	0.0283773	0.2950761	0.9549919	0.0107386	22.206	10.671	-291.109	0.0129006	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274968	1	OK	0.3387428	-0.6042174	-0.3376641	-0.6373049	36.124	13.193	-267.577	0.0532835	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274968	1	OK	0.6579358	-0.2045867	-0.6994553	-0.1898076	11.267	17.407	-269.723	0.0761453	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274968	1	OK	0.0305739	0.2942204	0.9551811	0.0113409	22.847	10.603	-291.266	0.0080550	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274976	1	OK	0.3382497	-0.6032180	-0.3382060	-0.6382256	36.613	13.109	-267.793	0.0520956	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274976	1	OK	0.6573869	-0.2038183	-0.7002067	-0.1897661	11.670	17.379	-269.923	0.0823844	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274976	1	OK	0.0317905	0.2941381	0.9551560	0.0122123	23.367	10.491	-291.564	0.0243482	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274984	1	OK	0.3385006	-0.6026375	-0.3378712	-0.6388180	37.016	13.064	-268.109	0.0536791	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274984	1	OK	0.6570856	-0.2036772	-0.7003100	-0.1905780	12.084	17.309	-270.304	0.0829467	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274984	1	OK	0.0323134	0.2945379	0.9550042	0.0130487	23.821	10.506	-291.943	0.0186363	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	274992	1	OK	0.3378447	-0.6015426	-0.3376350	-0.6403203	37.634	13.001	-268.378	0.0630398	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	274992	1	OK	0.6557419	-0.2025938	-0.7017218	-0.1911673	12.743	17.258	-270.730	0.0813953	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	274992	1	OK	0.0335111	0.2940191	0.9551123	0.0137912	24.470	10.463	-292.310	0.0174567	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275000	1	OK	0.3377851	-0.5996546	-0.3386154	-0.6416036	38.353	12.929	-268.810	0.0603223	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275000	1	OK	0.6546430	-0.2016414	-0.7030528	-0.1910498	13.386	17.124	-271.259	0.0901564	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275000	1	OK	0.0354380	0.2933425	0.9552276	0.0153114	25.323	10.510	-292.821	0.0240029	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275008	1	OK	0.3376364	-0.5986792	-0.3388667	-0.6424595	38.986	12.786	-269.396	0.0591424	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275008	1	OK	0.6535448	-0.2006542	-0.7040672	-0.1921105	14.119	17.038	-271.884	0.0801276	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275008	1	OK	0.0371027	0.2930000	0.9552586	0.0159811	26.088	10.282	-293.532	0.0194487	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275016	1	OK	0.3381300	-0.5967172	-0.3403698	-0.6432302	39.798	12.660	-270.101	0.0537125	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275016	1	OK	0.6521993	-0.1989831	-0.7057958	-0.1920783	14.970	16.935	-272.657	0.0851347	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275016	1	OK	0.0390720	0.2926367	0.9552711	0.0171548	27.012	10.161	-294.125	0.0237475	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275024	1	OK	0.3379633	-0.5954402	-0.3409488	-0.6441938	40.683	12.551	-270.849	0.0635962	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275024	1	OK	0.6508560	-0.1991526	-0.7068641	-0.1925298	15.911	16.692	-273.466	0.0816806	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275024	1	OK	0.0406247	0.2924335	0.9552661	0.0172874	27.932	9.874	-295.033	0.0172473	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275032	1	OK	0.3369929	-0.5955084	-0.3408710	-0.6446801	41.585	12.350	-271.669	0.0563586	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275032	1	OK	0.6500537	-0.1992692	-0.7076097	-0.1923812	16.888	16.503	-274.273	0.0902663	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275032	1	OK	0.0414275	0.2925514	0.9551993	0.0170828	28.957	9.761	-295.867	0.0098461	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275040	1	OK	0.3365625	-0.5944739	-0.3415360	-0.6455073	42.659	12.251	-272.284	0.0590359	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275040	1	OK	0.6494163	-0.1987037	-0.7083125	-0.1925322	17.904	16.480	-275.056	0.0850201	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275040	1	OK	0.0427252	0.2925152	0.9551424	0.0176765	30.105	9.702	-296.632	0.0154722	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275048	1	OK	0.3361550	-0.5931018	-0.3427576	-0.6463338	43.836	12.214	-272.844	0.0589903	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275048	1	OK	0.6481279	-0.1985346	-0.7094125	-0.1929980	19.038	16.403	-275.676	0.0808084	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275048	1	OK	0.0444538	0.2924352	0.9550748	0.0183772	31.320	9.716	-297.259	0.0258151	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275056	1	OK	0.3342938	-0.5930487	-0.3429096	-0.6472665	44.939	12.078	-273.175	0.0676686	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275056	1	OK	0.6465521	-0.1985054	-0.7107795	-0.1932835	20.274	16.413	-276.150	0.0781635	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275056	1	OK	0.0463277	0.2924782	0.9549739	0.0183053	32.586	9.609	-297.642	0.0186968	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275064	1	OK	0.3338211	-0.5922391	-0.3437158	-0.6478239	46.119	12.198	-273.567	0.0600254	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275064	1	OK	0.6455779	-0.1993523	-0.7113215	-0.1936738	21.437	16.453	-276.577	0.0780887	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275064	1	OK	0.0475738	0.2926714	0.9548560	0.0181697	33.784	9.607	-298.102	0.0302422	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275072	1	OK	0.3331894	-0.5920244	-0.3437324	-0.6483363	47.238	12.330	-273.882	0.0618292	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275072	1	OK	0.6451105	-0.1988788	-0.7121358	-0.1927229	22.538	16.584	-276.890	0.0891863	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275072	1	OK	0.0484232	0.2927825	0.9547750	0.0183948	34.903	9.724	-298.395	0.0326274	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275080	1	OK	0.3331386	-0.5911712	-0.3448776	-0.6485327	48.315	12.488	-274.150	0.0605563	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275080	1	OK	0.6440166	-0.1983445	-0.7131603	-0.1931437	23.746	16.812	-277.265	0.0842035	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275080	1	OK	0.0498903	0.2925766	0.9547600	0.0185247	36.215	9.988	-298.585	0.0151331	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275088	1	OK	0.3325449	-0.5889625	-0.3464608	-0.6500015	49.642	12.755	-274.294	0.0608549	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275088	1	OK	0.6424100	-0.1970356	-0.7149409	-0.1932508	24.982	17.082	-277.560	0.0797328	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275088	1	OK	0.0527054	0.2915697	0.9549022	0.0192605	37.633	10.154	-298.916	0.0164825	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275096	1	OK	0.3319997	-0.5875924	-0.3473960	-0.6510203	50.716	13.010	-274.362	0.0615647	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275096	1	OK	0.6405784	-0.1963355	-0.7168722	-0.1928884	26.223	17.252	-277.796	0.0853205	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275096	1	OK	0.0550950	0.2907537	0.9550065	0.0197325	38.927	10.376	-299.051	0.0279579	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275104	1	OK	0.3315801	-0.5866283	-0.3487961	-0.6513548	51.772	13.234	-274.379	0.0599565	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275104	1	OK	0.6395146	-0.1964385	-0.7179475	-0.1923131	27.244	17.405	-277.881	0.0907054	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275104	1	OK	0.0563144	0.2902155	0.9551060	0.0193975	40.021	10.681	-299.183	0.0238362	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275112	1	OK	0.3317656	-0.5854042	-0.3506524	-0.6513650	52.714	13.492	-274.406	0.0505841	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275112	1	OK	0.6392100	-0.1957458	-0.7186753	-0.1913114	28.062	17.638	-277.890	0.0907013	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275112	1	OK	0.0573539	0.2893597	0.9553028	0.0194433	40.917	10.814	-299.220	0.0183651	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275120	1	OK	0.3314500	-0.5847711	-0.3511417	-0.6518306	53.549	13.757	-274.344	0.0617262	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275120	1	OK	0.6393282	-0.1957557	-0.7185293	-0.1914545	28.732	17.901	-277.938	0.0760131	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275120	1	OK	0.0582212	0.2889882	0.9553557	0.0197912	41.742	11.048	-299.076	0.0185244	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275128	1	OK	0.3310883	-0.5845167	-0.3518242	-0.6518746	54.239	13.934	-274.302	0.0659493	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275128	1	OK	0.6382423	-0.1948778	-0.7198678	-0.1909443	29.600	18.190	-277.933	0.0924601	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275128	1	OK	0.0594560	0.2888932	0.9553100	0.0197079	42.570	11.190	-299.174	0.0234613	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275136	1	OK	0.3303868	-0.5839243	-0.3523055	-0.6525012	54.987	14.112	-274.162	0.0681579	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275136	1	OK	0.6372879	-0.1951342	-0.7206742	-0.1908284	30.357	18.301	-277.796	0.0867456	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275136	1	OK	0.0602214	0.2888705	0.9552735	0.0194890	43.316	11.388	-299.044	0.0334235	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	275144	1	OK	0.3299897	-0.5838604	-0.3532017	-0.6522748	55.626	14.164	-274.204	0.0570497	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	275144	1	OK	0.6366458	-0.1954832	-0.7210492	-0.1911973	31.097	18.452	-277.821	0.0853513	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	275144	1	OK	0.0609045	0.2891215	0.9551628	0.0190613	44.094	11.573	-298.964	0.0190382	0
