Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253608	1	OK	0.4008375	-0.5993317	-0.3816918	-0.5783097	52.587	22.515	-266.326	0.0467537	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253608	1	OK	0.6971872	-0.1534645	-0.6902416	-0.1180898	27.395	22.597	-266.614	0.0907970	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253608	1	OK	0.0039332	-0.2097371	-0.9777444	0.0032944	38.643	17.406	-289.300	0.0343819	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253616	1	OK	0.4008477	-0.5993213	-0.3817045	-0.5783051	52.583	22.515	-266.316	0.0485146	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253616	1	OK	0.6972350	-0.1535271	-0.6901750	-0.1181156	27.385	22.595	-266.615	0.0913646	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253616	1	OK	0.0039891	-0.2097160	-0.9777486	0.0032990	38.626	17.418	-289.266	0.0331676	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253624	1	OK	0.4009095	-0.5992428	-0.3817974	-0.5782823	52.586	22.515	-266.324	0.0486122	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253624	1	OK	0.6972792	-0.1536574	-0.6900803	-0.1182383	27.375	22.590	-266.633	0.0896376	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253624	1	OK	0.0039995	-0.2097075	-0.9777504	0.0033023	38.625	17.421	-289.252	0.0333756	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253632	1	OK	0.4008456	-0.5992968	-0.3817177	-0.5783233	52.587	22.518	-266.318	0.0496509	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253632	1	OK	0.6972650	-0.1535680	-0.6901238	-0.1181842	27.378	22.594	-266.633	0.0903109	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253632	1	OK	0.0039635	-0.2097114	-0.9777498	0.0032885	38.627	17.421	-289.257	0.0333652	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253640	1	OK	0.4007716	-0.5992896	-0.3817547	-0.5783576	52.592	22.508	-266.309	0.0513360	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253640	1	OK	0.6971803	-0.1535621	-0.6902242	-0.1181051	27.399	22.580	-266.627	0.0904354	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253640	1	OK	0.0038908	-0.2097253	-0.9777470	0.0033003	38.645	17.423	-289.252	0.0322504	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253648	1	OK	0.4007198	-0.5991458	-0.3819543	-0.5784106	52.630	22.498	-266.310	0.0509018	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253648	1	OK	0.6971243	-0.1537436	-0.6902459	-0.1180729	27.408	22.546	-266.629	0.0898787	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253648	1	OK	0.0037410	-0.2097300	-0.9777465	0.0033221	38.680	17.409	-289.250	0.0318367	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253656	1	OK	0.4007010	-0.5989999	-0.3820936	-0.5784828	52.664	22.495	-266.327	0.0499393	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253656	1	OK	0.6970396	-0.1538234	-0.6903029	-0.1181356	27.431	22.536	-266.652	0.0891281	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253656	1	OK	0.0036073	-0.2097281	-0.9777474	0.0033390	38.713	17.394	-289.264	0.0323886	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253664	1	OK	0.4006017	-0.5989261	-0.3821699	-0.5785775	52.691	22.487	-266.332	0.0503770	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253664	1	OK	0.6969163	-0.1537600	-0.6904443	-0.1181197	27.461	22.538	-266.664	0.0889751	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253664	1	OK	0.0034515	-0.2097359	-0.9777463	0.0033319	38.751	17.391	-289.275	0.0332768	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253672	1	OK	0.4005491	-0.5988206	-0.3822459	-0.5786729	52.720	22.487	-266.335	0.0508185	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253672	1	OK	0.6967603	-0.1538531	-0.6905677	-0.1181970	27.498	22.526	-266.683	0.0888428	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253672	1	OK	0.0033027	-0.2097306	-0.9777481	0.0032821	38.779	17.381	-289.276	0.0338884	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253680	1	OK	0.4004880	-0.5987038	-0.3822790	-0.5788142	52.759	22.492	-266.328	0.0502571	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253680	1	OK	0.6966829	-0.1538259	-0.6906518	-0.1181974	27.520	22.527	-266.685	0.0882892	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253680	1	OK	0.0031638	-0.2097203	-0.9777508	0.0032654	38.811	17.384	-289.282	0.0347813	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253688	1	OK	0.4004413	-0.5986496	-0.3822590	-0.5789157	52.781	22.496	-266.333	0.0498968	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253688	1	OK	0.6965499	-0.1538510	-0.6907744	-0.1182321	27.556	22.521	-266.695	0.0875550	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253688	1	OK	0.0030068	-0.2097043	-0.9777548	0.0032471	38.839	17.377	-289.292	0.0344669	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253696	1	OK	0.4003510	-0.5986134	-0.3823220	-0.5789740	52.805	22.485	-266.342	0.0481154	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253696	1	OK	0.6964043	-0.1538996	-0.6909098	-0.1182358	27.590	22.503	-266.717	0.0865499	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253696	1	OK	0.0027981	-0.2097220	-0.9777517	0.0032319	38.878	17.363	-289.301	0.0355655	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253704	1	OK	0.4002270	-0.5985181	-0.3824085	-0.5791012	52.847	22.479	-266.346	0.0480824	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253704	1	OK	0.6962551	-0.1538833	-0.6910749	-0.1181704	27.628	22.488	-266.730	0.0873085	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253704	1	OK	0.0025888	-0.2096947	-0.9777580	0.0032582	38.922	17.359	-289.327	0.0345092	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253712	1	OK	0.4001790	-0.5983041	-0.3825888	-0.5792364	52.898	22.477	-266.348	0.0475006	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253712	1	OK	0.6961194	-0.1539281	-0.6911800	-0.1182967	27.667	22.485	-266.753	0.0865032	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253712	1	OK	0.0023859	-0.2096367	-0.9777710	0.0032611	38.968	17.351	-289.341	0.0327865	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253720	1	OK	0.4001971	-0.5980570	-0.3827448	-0.5793760	52.950	22.488	-266.357	0.0463172	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253720	1	OK	0.6959806	-0.1537862	-0.6913576	-0.1182602	27.707	22.490	-266.775	0.0870094	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253720	1	OK	0.0021536	-0.2095995	-0.9777797	0.0031870	39.024	17.348	-289.363	0.0348287	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253728	1	OK	0.4000844	-0.5978209	-0.3828704	-0.5796144	53.018	22.493	-266.372	0.0470661	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253728	1	OK	0.6957996	-0.1536279	-0.6915536	-0.1183849	27.770	22.508	-266.810	0.0862997	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253728	1	OK	0.0018343	-0.2095291	-0.9777959	0.0030494	39.104	17.363	-289.402	0.0358740	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253736	1	OK	0.4000049	-0.5973897	-0.3830929	-0.5799668	53.122	22.511	-266.383	0.0478276	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253736	1	OK	0.6940563	-0.1546613	-0.6926542	-0.1208138	28.398	22.183	-266.756	0.0869593	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253736	1	OK	0.0012847	-0.2094303	-0.9778187	0.0028185	39.235	17.372	-289.458	0.0392138	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253752	1	OK	0.4007889	-0.5923799	-0.3868323	-0.5820783	53.621	22.811	-266.262	0.1125789	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253752	1	OK	0.6901060	-0.1505179	-0.6976825	-0.1197384	29.363	22.685	-267.415	0.0836820	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253752	1	OK	0.0052561	0.2086900	0.9779629	0.0030658	39.917	17.545	-289.391	0.1195765	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253760	1	OK	0.4001232	-0.5922195	-0.3868943	-0.5826579	53.834	22.812	-266.285	0.1133258	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253760	1	OK	0.6889553	-0.1499489	-0.6989856	-0.1194779	29.799	22.725	-267.578	0.0932858	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253760	1	OK	0.0064867	0.2084644	0.9780018	0.0036178	40.222	17.560	-289.457	0.1236016	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	253768	1	OK	0.4000908	-0.5910100	-0.3876869	-0.5833809	54.100	22.876	-266.349	0.1157728	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	253768	1	OK	0.6877965	-0.1496296	-0.7001895	-0.1195061	30.156	22.775	-267.825	0.0845011	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	253768	1	OK	0.0091259	0.2071334	0.9782700	0.0005072	41.942	17.713	-290.153	0.0200502	0
