Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395768	1	OK	0.3235700	-0.6425415	-0.3194255	-0.6167741	6.163	110.114	-338.846	0.1035154	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395768	1	OK	0.6734163	-0.2408012	-0.6715019	-0.1939343	-17.901	116.292	-339.475	0.1350232	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395768	1	OK	0.0036063	-0.3194879	-0.9475674	0.0055184	-8.557	110.351	-362.078	0.0157812	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395776	1	OK	0.3237237	-0.6424953	-0.3195505	-0.6166767	6.172	110.116	-338.871	0.1016924	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395776	1	OK	0.6733602	-0.2411293	-0.6713758	-0.1941578	-17.894	116.258	-339.488	0.1310531	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395776	1	OK	0.0036159	-0.3195063	-0.9475609	0.0055621	-8.556	110.352	-362.104	0.0165659	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395784	1	OK	0.3235335	-0.6425294	-0.3194536	-0.6167912	6.217	110.101	-338.863	0.1013009	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395784	1	OK	0.6732831	-0.2413506	-0.6713347	-0.1942925	-17.848	116.234	-339.496	0.1290240	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395784	1	OK	0.0034831	-0.3196255	-0.9475211	0.0055807	-8.489	110.331	-362.077	0.0141665	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395792	1	OK	0.3234288	-0.6424586	-0.3192569	-0.6170218	6.311	110.113	-338.871	0.1003478	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395792	1	OK	0.6732166	-0.2414819	-0.6712827	-0.1945392	-17.780	116.247	-339.480	0.1269566	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395792	1	OK	0.0034025	-0.3198156	-0.9474574	0.0055579	-8.421	110.315	-362.081	0.0163219	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395800	1	OK	0.3232670	-0.6424499	-0.3191882	-0.6171511	6.429	110.092	-338.858	0.1011547	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395800	1	OK	0.6729823	-0.2418296	-0.6712809	-0.1949235	-17.653	116.236	-339.485	0.1246876	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395800	1	OK	0.0032646	-0.3200789	-0.9473690	0.0055500	-8.311	110.283	-362.110	0.0189689	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395808	1	OK	0.3229583	-0.6424365	-0.3189282	-0.6174611	6.603	110.085	-338.848	0.1017339	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395808	1	OK	0.6726703	-0.2423696	-0.6711962	-0.1956204	-17.479	116.236	-339.493	0.1208991	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395808	1	OK	0.0031457	-0.3205294	-0.9472171	0.0055446	-8.170	110.268	-362.126	0.0210752	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395816	1	OK	0.3224912	-0.6425023	-0.3186109	-0.6178004	6.828	110.074	-338.867	0.0998325	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395816	1	OK	0.6724120	-0.2429990	-0.6710717	-0.1961538	-17.276	116.229	-339.518	0.1170896	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395816	1	OK	0.0029182	-0.3210937	-0.9470263	0.0056200	-7.962	110.228	-362.201	0.0244531	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395824	1	OK	0.3191984	-0.6446420	-0.3171618	-0.6180270	7.855	109.848	-338.464	0.0873588	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395824	1	OK	0.6724443	-0.2442875	-0.6704708	-0.1964973	-16.374	116.521	-339.303	0.1364023	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395824	1	OK	0.0026976	-0.3217930	-0.9467892	0.0056802	-7.680	110.209	-362.294	0.0287382	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395832	1	OK	0.3191143	-0.6439376	-0.3176114	-0.6185737	8.377	109.840	-338.417	0.0910736	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395832	1	OK	0.6711555	-0.2454215	-0.6708561	-0.1981685	-14.924	116.368	-339.632	0.1508372	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395832	1	OK	0.0024566	-0.3226280	-0.9465059	0.0056250	-7.338	110.183	-362.342	0.0326073	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	395840	1	OK	0.3178230	-0.6450838	-0.3162535	-0.6187400	8.708	109.793	-338.473	0.0892599	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	395840	1	OK	0.6695231	-0.2485226	-0.6706795	-0.2004102	-14.262	116.147	-339.630	0.1322747	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	395840	1	OK	0.0021684	-0.3235226	-0.9462007	0.0057215	-6.961	110.141	-362.412	0.0373899	0
