Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157882	1	OK	0.9456791	0.1888561	-0.1009767	-0.2445979	-4.908	-268.911	-879.711	0.4192837	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157885	1	OK	0.9484372	0.1841067	-0.0984827	-0.2384800	-2.329	-265.809	-879.385	0.4271657	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157888	1	OK	0.9519405	0.1783166	-0.0930073	-0.2310023	1.190	-261.934	-879.472	0.4263051	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157891	1	OK	0.9551214	0.1721753	-0.0896965	-0.2237261	5.147	-257.556	-879.582	0.4158540	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157894	1	OK	0.9595585	0.1644063	-0.0829750	-0.2129159	9.527	-252.103	-879.530	0.4419808	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157897	1	OK	0.9632004	0.1571012	-0.0769138	-0.2040797	14.201	-246.629	-879.926	0.4566850	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157900	1	OK	0.9672157	0.1483275	-0.0716841	-0.1932723	18.897	-240.408	-880.091	0.4353971	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157903	1	OK	0.9710804	0.1400924	-0.0647013	-0.1821833	23.570	-233.892	-880.408	0.4197818	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157906	1	OK	0.9748358	0.1323825	-0.0580775	-0.1696969	28.336	-227.333	-880.950	0.3810734	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157909	1	OK	0.9790082	0.1205990	-0.0506920	-0.1562982	33.926	-219.050	-881.851	0.3545879	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157912	1	OK	0.9828475	0.1107028	-0.0396714	-0.1420628	40.477	-210.515	-883.739	0.2858602	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157915	1	OK	0.9862292	0.0995614	-0.0308662	-0.1284008	46.486	-201.770	-885.666	0.2670041	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157918	1	OK	0.9889786	0.0909316	-0.0205797	-0.1150188	51.454	-194.270	-887.449	0.2767056	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157921	1	OK	0.9910835	0.0836336	-0.0104882	-0.1031935	55.938	-187.449	-889.383	0.2812620	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157924	1	OK	0.9928049	0.0761470	-0.0043137	-0.0923120	59.902	-180.577	-891.068	0.2539006	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157927	1	OK	0.9942936	0.0680058	0.0004894	-0.0821906	63.342	-174.029	-892.498	0.2473962	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157930	1	OK	0.9954245	0.0614638	0.0044757	-0.0730216	66.062	-168.268	-893.675	0.2529503	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157933	1	OK	0.9961143	0.0582471	0.0078366	-0.0655908	68.847	-163.367	-895.299	0.2366429	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157936	1	OK	0.9968612	0.0532146	0.0133917	-0.0570670	71.419	-158.184	-896.757	0.2287202	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157939	1	OK	0.9975149	0.0483617	0.0177755	-0.0480535	74.277	-152.457	-898.463	0.2121798	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157942	1	OK	0.9981219	0.0406209	0.0258987	-0.0378389	77.697	-145.759	-900.773	0.2142194	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	157945	1	OK	0.9983254	0.0344283	0.0368162	-0.0283855	81.101	-139.950	-903.508	0.2174698	0
