Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411640	1	OK	0.2696835	-0.6673258	-0.2625852	-0.6426478	25.980	109.845	-338.788	0.1067480	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411640	1	OK	0.6551573	-0.2951029	-0.6487558	-0.2505974	3.284	120.155	-339.302	0.1065264	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411640	1	OK	0.0038020	-0.3986073	-0.9171025	0.0045471	11.561	112.622	-362.338	0.0157168	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411648	1	OK	0.2694489	-0.6673596	-0.2622033	-0.6428669	26.168	109.836	-338.779	0.1083243	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411648	1	OK	0.6550051	-0.2954351	-0.6485819	-0.2510537	3.456	120.147	-339.297	0.1083264	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411648	1	OK	0.0038227	-0.3990012	-0.9169313	0.0045156	11.712	112.588	-362.341	0.0172494	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411656	1	OK	0.2692843	-0.6674152	-0.2619616	-0.6429767	26.387	109.815	-338.761	0.1078075	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411656	1	OK	0.6548692	-0.2957773	-0.6484082	-0.2514537	3.678	120.135	-339.272	0.1062984	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411656	1	OK	0.0037666	-0.3993624	-0.9167746	0.0044620	11.936	112.564	-362.351	0.0167387	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411664	1	OK	0.2691664	-0.6674711	-0.2618118	-0.6430290	26.654	109.791	-338.756	0.1075453	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411664	1	OK	0.6547568	-0.2961594	-0.6482284	-0.2517599	3.928	120.116	-339.269	0.1029077	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411664	1	OK	0.0037242	-0.3996890	-0.9166322	0.0045055	12.208	112.535	-362.348	0.0155762	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411672	1	OK	0.2689436	-0.6676164	-0.2617271	-0.6430059	26.946	109.742	-338.765	0.1051472	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411672	1	OK	0.6551204	-0.2963740	-0.6479623	-0.2512462	4.397	119.756	-339.544	0.1506100	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411672	1	OK	0.0037133	-0.3999363	-0.9165246	0.0044515	12.487	112.500	-362.317	0.0174331	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411680	1	OK	0.2683105	-0.6675101	-0.2618907	-0.6433141	28.133	109.668	-338.244	0.1085380	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411680	1	OK	0.6544322	-0.2969092	-0.6480109	-0.2522802	4.799	119.733	-339.530	0.1632032	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411680	1	OK	0.0037208	-0.4001746	-0.9164204	0.0044828	12.811	112.482	-362.291	0.0194816	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411688	1	OK	0.2678885	-0.6682389	-0.2609638	-0.6431100	28.358	109.640	-338.259	0.1049469	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411688	1	OK	0.6552842	-0.2961879	-0.6478089	-0.2514339	5.105	119.740	-339.497	0.1554679	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411688	1	OK	0.0036745	-0.4003918	-0.9163258	0.0044575	13.170	112.485	-362.328	0.0197748	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411696	1	OK	0.2673999	-0.6684671	-0.2607800	-0.6431507	28.696	109.580	-338.244	0.1100568	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411696	1	OK	0.6549045	-0.2965000	-0.6478477	-0.2519549	5.471	119.728	-339.478	0.1573706	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411696	1	OK	0.0036193	-0.4005767	-0.9162459	0.0043129	13.540	112.486	-362.396	0.0204354	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411704	1	OK	0.2675621	-0.6680280	-0.2612787	-0.6433371	29.095	109.549	-338.212	0.1048181	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411704	1	OK	0.6535852	-0.2971583	-0.6482502	-0.2535647	5.912	119.708	-339.505	0.1768804	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411704	1	OK	0.0035944	-0.4006752	-0.9162021	0.0044852	13.920	112.441	-362.409	0.0174935	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411712	1	OK	0.2684627	-0.6678297	-0.2612693	-0.6431716	28.688	109.618	-338.706	0.1013981	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	411712	1	OK	0.6531399	-0.2980922	-0.6481967	-0.2537524	6.273	119.594	-339.465	0.1569687	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	411712	1	OK	0.0035912	-0.4007730	-0.9161591	0.0045382	14.270	112.404	-362.407	0.0170938	0
