Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114226	1	OK	0.9953731	-0.0935762	0.0092736	-0.0197467	58.322	-122.543	-1024.289	0.2302812	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114229	1	OK	0.9953659	-0.0935704	0.0104871	-0.0195253	58.357	-119.292	-1024.389	0.2493596	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114232	1	OK	0.9953128	-0.0943031	0.0090867	-0.0194096	58.313	-115.762	-1024.323	0.2208788	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114235	1	OK	0.9953420	-0.0939942	0.0096071	-0.0191618	58.163	-112.384	-1024.161	0.2270432	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114238	1	OK	0.9954094	-0.0932452	0.0098771	-0.0191806	58.023	-108.311	-1023.994	0.2287679	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114241	1	OK	0.9954193	-0.0930791	0.0091744	-0.0198101	57.957	-103.270	-1023.931	0.2198423	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114244	1	OK	0.9952823	-0.0944502	0.0082616	-0.0205921	57.647	-97.780	-1023.448	0.2257350	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114247	1	OK	0.9953510	-0.0935602	0.0089430	-0.0210452	57.257	-92.148	-1022.829	0.2203699	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114250	1	OK	0.9953963	-0.0930162	0.0112233	-0.0202030	56.581	-86.333	-1021.915	0.2414197	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114253	1	OK	0.9955975	-0.0911112	0.0099656	-0.0196234	55.800	-80.828	-1020.594	0.2296369	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114256	1	OK	0.9955950	-0.0908206	0.0120713	-0.0199132	54.869	-75.103	-1019.208	0.2403804	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	114259	1	OK	0.9953920	-0.0928071	0.0126508	-0.0205315	53.999	-68.919	-1017.622	0.2313766	0
