Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146605	1	OK	0.9495289	0.1447021	-0.1184245	-0.2518568	-26.809	-260.370	-841.722	0.4250327	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146608	1	OK	0.9498671	0.1444059	-0.1174593	-0.2512026	-26.540	-260.150	-841.773	0.4414964	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146611	1	OK	0.9497871	0.1429849	-0.1203438	-0.2509526	-25.677	-259.440	-841.767	0.3799985	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146614	1	OK	0.9519615	0.1403054	-0.1153320	-0.2465404	-23.565	-257.459	-842.054	0.4049480	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146617	1	OK	0.9546304	0.1360952	-0.1098086	-0.2410415	-20.066	-254.522	-842.682	0.4112678	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146620	1	OK	0.9580539	0.1300153	-0.1038820	-0.2333179	-15.898	-250.400	-843.194	0.4171148	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146623	1	OK	0.9610380	0.1241984	-0.0990731	-0.2261973	-12.015	-246.150	-843.777	0.4295700	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146626	1	OK	0.9643272	0.1179706	-0.0922325	-0.2182867	-7.742	-241.699	-844.543	0.4285116	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146629	1	OK	0.9676080	0.1115065	-0.0854038	-0.2097790	-3.288	-237.015	-845.501	0.4234894	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146632	1	OK	0.9708312	0.1047591	-0.0793588	-0.2005354	1.329	-231.848	-846.451	0.3947226	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146635	1	OK	0.9741332	0.0968742	-0.0729078	-0.1906943	6.021	-226.069	-847.415	0.3618586	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146638	1	OK	0.9772011	0.0904482	-0.0644879	-0.1809376	10.788	-220.644	-848.805	0.3213905	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146641	1	OK	0.9802224	0.0826277	-0.0564581	-0.1707315	15.488	-214.763	-850.195	0.3151299	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146644	1	OK	0.9826355	0.0772798	-0.0480666	-0.1616941	19.711	-209.899	-851.797	0.3057059	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146647	1	OK	0.9847580	0.0726972	-0.0437754	-0.1518238	23.238	-204.976	-853.009	0.2894309	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146650	1	OK	0.9867013	0.0676258	-0.0392866	-0.1424918	26.606	-199.747	-854.298	0.2916832	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146653	1	OK	0.9885543	0.0613663	-0.0319546	-0.1340652	30.823	-194.602	-856.258	0.2878375	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146656	1	OK	0.9905335	0.0533302	-0.0248102	-0.1240308	35.010	-188.279	-858.116	0.2881965	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146659	1	OK	0.9924488	0.0446721	-0.0153078	-0.1132052	39.853	-181.503	-860.499	0.2887155	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146662	1	OK	0.9941165	0.0356655	-0.0075837	-0.1019945	44.536	-174.355	-862.959	0.2735361	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146665	1	OK	0.9955821	0.0258416	-0.0000340	-0.0902692	49.653	-166.696	-865.975	0.2551886	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146668	1	OK	0.9966878	0.0177559	0.0084926	-0.0789056	54.603	-159.531	-869.349	0.2354627	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	146671	1	OK	0.9975232	0.0095097	0.0180379	-0.0673173	59.622	-151.989	-873.221	0.2181012	0
