Tools	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541424	1	OK	0.1684442	-0.4913702	-0.8430393	0.1395225	-90.115	-42.447	-433.103	0.1121752	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541432	1	OK	0.1678196	-0.4914049	-0.8433187	0.1384608	-89.500	-42.108	-433.409	0.1054028	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541440	1	OK	0.1673337	-0.4913681	-0.8435909	0.1375177	-88.955	-41.766	-433.617	0.1074287	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541448	1	OK	0.1668292	-0.4914276	-0.8438029	0.1366152	-88.413	-41.503	-433.850	0.0955977	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541456	1	OK	0.1660676	-0.4914541	-0.8440935	0.1356488	-87.740	-41.222	-434.026	0.1018528	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541464	1	OK	0.1653157	-0.4914869	-0.8443833	0.1346411	-87.086	-40.934	-434.201	0.0906150	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541472	1	OK	0.1642936	-0.4916198	-0.8447404	0.1331586	-86.278	-40.570	-434.385	0.0893725	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541480	1	OK	0.1634209	-0.4915830	-0.8451326	0.1318735	-85.524	-40.205	-434.650	0.0859514	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541488	1	OK	0.1624834	-0.4915870	-0.8455596	0.1302703	-84.737	-39.739	-434.842	0.0866248	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541496	1	OK	0.1615155	-0.4915020	-0.8459990	0.1289350	-83.985	-39.323	-435.124	0.0939087	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541504	1	OK	0.1606798	-0.4915153	-0.8463648	0.1275198	-83.191	-38.845	-435.401	0.0992468	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541512	1	OK	0.1597802	-0.4915211	-0.8467545	0.1260324	-82.420	-38.416	-435.554	0.0988672	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541520	1	OK	0.1588431	-0.4915406	-0.8471156	0.1247076	-81.567	-38.035	-435.712	0.0990318	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541528	1	OK	0.1579542	-0.4915300	-0.8474988	0.1232656	-80.808	-37.639	-435.893	0.0993100	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541536	1	OK	0.1573532	-0.4914422	-0.8478224	0.1221550	-80.154	-37.261	-436.138	0.0898354	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541544	1	OK	0.1567456	-0.4913688	-0.8481407	0.1210163	-79.518	-36.840	-436.272	0.0948319	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541552	1	OK	0.1563283	-0.4913367	-0.8483669	0.1200969	-79.036	-36.543	-436.473	0.0857408	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541560	1	OK	0.1560125	-0.4913886	-0.8485243	0.1191794	-78.629	-36.221	-436.560	0.0755439	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541568	1	OK	0.1555081	-0.4914569	-0.8486824	0.1184297	-78.211	-35.994	-436.750	0.0759716	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541576	1	OK	0.1551477	-0.4915248	-0.8488319	0.1175453	-77.831	-35.765	-436.892	0.0680175	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541584	1	OK	0.1545838	-0.4916065	-0.8490057	0.1166884	-77.362	-35.544	-436.950	0.0629919	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541592	1	OK	0.1539747	-0.4916566	-0.8492372	0.1155932	-76.808	-35.264	-437.033	0.0566931	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541600	1	OK	0.1534633	-0.4916761	-0.8494501	0.1146222	-76.354	-34.953	-437.236	0.0521458	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541608	1	OK	0.1527286	-0.4917131	-0.8497049	0.1135507	-75.808	-34.671	-437.412	0.0506283	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541616	1	OK	0.1519612	-0.4918060	-0.8499466	0.1123631	-75.292	-34.330	-437.578	0.0667080	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541624	1	OK	0.1512731	-0.4919122	-0.8501681	0.1111445	-74.714	-34.030	-437.703	0.0571701	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541632	1	OK	0.1506165	-0.4919818	-0.8503746	0.1101438	-74.205	-33.720	-437.817	0.0643854	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541640	1	OK	0.1497904	-0.4921607	-0.8505479	0.1091280	-73.699	-33.487	-438.007	0.0797429	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541648	1	OK	0.1492375	-0.4923042	-0.8506514	0.1084300	-73.208	-33.278	-438.130	0.0736900	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541656	1	OK	0.1486139	-0.4925328	-0.8507593	0.1073962	-72.735	-32.998	-438.265	0.0773486	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541664	1	OK	0.1481448	-0.4926560	-0.8508846	0.1064829	-72.285	-32.694	-438.477	0.0821218	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541672	1	OK	0.1476633	-0.4927355	-0.8510018	0.1058454	-71.798	-32.455	-438.674	0.0812632	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541680	1	OK	0.1469636	-0.4928816	-0.8511811	0.1046905	-71.245	-32.135	-438.834	0.0813241	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541688	1	OK	0.1464799	-0.4929211	-0.8513483	0.1038194	-70.682	-31.799	-438.895	0.0782764	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541696	1	OK	0.1459500	-0.4929779	-0.8515269	0.1028270	-70.083	-31.437	-438.914	0.0716299	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541704	1	OK	0.1452552	-0.4930411	-0.8517386	0.1017483	-69.491	-31.131	-439.061	0.0777759	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541712	1	OK	0.1443471	-0.4931235	-0.8520160	0.1003082	-68.698	-30.722	-439.223	0.0771646	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541720	1	OK	0.1435835	-0.4929920	-0.8523630	0.0990960	-67.864	-30.274	-439.448	0.0719724	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541728	1	OK	0.1425231	-0.4929167	-0.8527758	0.0974352	-66.985	-29.774	-439.629	0.0813112	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541736	1	OK	0.1415003	-0.4928281	-0.8531726	0.0958891	-65.972	-29.258	-439.762	0.0713018	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541744	1	OK	0.1404092	-0.4927660	-0.8535591	0.0943593	-65.042	-28.803	-439.960	0.0664798	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541752	1	OK	0.1394267	-0.4926628	-0.8539658	0.0926603	-64.161	-28.287	-440.166	0.0700732	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541760	1	OK	0.1385817	-0.4925406	-0.8543045	0.0914476	-63.349	-27.851	-440.300	0.0716492	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541768	1	OK	0.1376429	-0.4925630	-0.8546348	0.0896408	-62.484	-27.286	-440.482	0.0758404	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541776	1	OK	0.1366533	-0.4925907	-0.8549421	0.0880586	-61.600	-26.820	-440.652	0.0728189	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541784	1	OK	0.1356761	-0.4925556	-0.8552705	0.0865645	-60.753	-26.332	-440.807	0.0772057	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541792	1	OK	0.1349946	-0.4924689	-0.8555441	0.0854112	-60.013	-25.899	-440.969	0.0756234	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541800	1	OK	0.1340995	-0.4924213	-0.8558512	0.0840078	-59.185	-25.438	-441.080	0.0777417	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541808	1	OK	0.1332661	-0.4924238	-0.8561302	0.0824626	-58.352	-24.930	-441.246	0.0742391	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541816	1	OK	0.1323705	-0.4923815	-0.8564419	0.0809055	-57.581	-24.416	-441.405	0.0847194	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541824	1	OK	0.1315055	-0.4923509	-0.8567243	0.0795002	-56.750	-23.944	-441.572	0.0870829	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541832	1	OK	0.1305332	-0.4923663	-0.8569954	0.0780734	-55.941	-23.498	-441.716	0.0788062	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541840	1	OK	0.1293924	-0.4923587	-0.8573206	0.0764314	-55.019	-23.031	-441.911	0.0812137	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541848	1	OK	0.1282990	-0.4922810	-0.8576445	0.0751311	-54.170	-22.656	-442.119	0.0800186	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541856	1	OK	0.1272921	-0.4921815	-0.8579837	0.0736077	-53.302	-22.222	-442.368	0.0763059	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541864	1	OK	0.1262701	-0.4921423	-0.8582969	0.0719598	-52.421	-21.730	-442.618	0.0700392	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541872	1	OK	0.1251207	-0.4921146	-0.8586079	0.0704315	-51.493	-21.273	-442.736	0.0706231	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541880	1	OK	0.1239882	-0.4921424	-0.8588881	0.0688038	-50.649	-20.881	-442.852	0.0646822	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541888	1	OK	0.1230394	-0.4921372	-0.8591417	0.0673633	-49.926	-20.495	-442.995	0.0590394	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541896	1	OK	0.1220497	-0.4921091	-0.8593917	0.0661693	-49.101	-20.184	-443.119	0.0519276	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541904	1	OK	0.1211653	-0.4920537	-0.8596509	0.0648265	-48.330	-19.762	-443.166	0.0525816	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541912	1	OK	0.1202281	-0.4920201	-0.8599129	0.0633343	-47.568	-19.342	-443.248	0.0631176	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541920	1	OK	0.1195001	-0.4919826	-0.8601316	0.0620191	-46.804	-18.916	-443.356	0.0587461	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541928	1	OK	0.1186712	-0.4919599	-0.8603602	0.0606049	-46.082	-18.494	-443.543	0.0555355	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541936	1	OK	0.1178596	-0.4919508	-0.8605890	0.0589928	-45.281	-17.947	-443.561	0.0595851	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541944	1	OK	0.1170004	-0.4919499	-0.8608008	0.0576044	-44.501	-17.492	-443.648	0.0664466	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541952	1	OK	0.1160080	-0.4919577	-0.8610453	0.0558636	-43.668	-17.037	-443.784	0.0631090	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541960	1	OK	0.1152672	-0.4918693	-0.8612845	0.0544708	-42.850	-16.509	-443.981	0.0672575	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541968	1	OK	0.1142511	-0.4918133	-0.8615414	0.0530360	-41.942	-16.067	-444.067	0.0705769	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541984	1	OK	0.1124377	-0.4916896	-0.8620336	0.0499724	-40.240	-15.061	-444.404	0.0780262	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	541992	1	OK	0.1116325	-0.4916215	-0.8622483	0.0487267	-39.379	-14.606	-444.579	0.0757435	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542008	1	OK	0.1098956	-0.4915618	-0.8626735	0.0456545	-37.718	-13.620	-444.640	0.0648904	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542016	1	OK	0.1088753	-0.4915364	-0.8628890	0.0442800	-36.933	-13.282	-444.731	0.0607188	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542024	1	OK	0.1080292	-0.4914395	-0.8631337	0.0426268	-36.080	-12.765	-444.657	0.0494776	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542032	1	OK	0.1073158	-0.4913507	-0.8633418	0.0412158	-35.344	-12.248	-444.783	0.0521318	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542040	1	OK	0.1064547	-0.4913210	-0.8635349	0.0397311	-34.502	-11.792	-444.889	0.0518154	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542048	1	OK	0.1057678	-0.4911566	-0.8637819	0.0381990	-33.667	-11.214	-445.002	0.0539649	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542056	1	OK	0.1050029	-0.4910580	-0.8639992	0.0366314	-32.786	-10.656	-445.006	0.0465731	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542064	1	OK	0.1042462	-0.4909549	-0.8642148	0.0350535	-31.997	-10.118	-445.176	0.0417337	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542072	1	OK	0.1033024	-0.4909208	-0.8644265	0.0330474	-31.156	-9.504	-445.180	0.0414518	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542080	1	OK	0.1023742	-0.4907924	-0.8646749	0.0312993	-30.230	-8.917	-445.361	0.0442690	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542088	1	OK	0.1015061	-0.4906080	-0.8649409	0.0296238	-29.335	-8.342	-445.526	0.0438118	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542096	1	OK	0.1005891	-0.4904751	-0.8651837	0.0278051	-28.395	-7.724	-445.641	0.0435147	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542104	1	OK	0.0998036	-0.4903048	-0.8654171	0.0263387	-27.615	-7.224	-445.873	0.0532117	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542112	1	OK	0.0990239	-0.4901279	-0.8656481	0.0249446	-26.811	-6.736	-445.997	0.0533925	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542120	1	OK	0.0981707	-0.4899576	-0.8658791	0.0236100	-26.007	-6.249	-446.040	0.0486203	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542128	1	OK	0.0973590	-0.4899063	-0.8660350	0.0222815	-25.291	-5.858	-446.080	0.0344132	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542136	1	OK	0.0966473	-0.4897882	-0.8662116	0.0210797	-24.699	-5.508	-446.165	0.0283375	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542144	1	OK	0.0960740	-0.4897096	-0.8663426	0.0201170	-24.131	-5.167	-446.182	0.0298633	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542152	1	OK	0.0956887	-0.4895248	-0.8665048	0.0194573	-23.639	-4.845	-446.377	0.0356890	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542160	1	OK	0.0952694	-0.4894685	-0.8666005	0.0186520	-23.287	-4.572	-446.435	0.0376832	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542168	1	OK	0.0949474	-0.4893866	-0.8667007	0.0177689	-22.871	-4.219	-446.397	0.0429474	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542176	1	OK	0.0946652	-0.4892975	-0.8667948	0.0171241	-22.508	-3.946	-446.420	0.0446074	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542184	1	OK	0.0941621	-0.4892716	-0.8668777	0.0164306	-22.010	-3.683	-446.457	0.0485659	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542192	1	OK	0.0936517	-0.4892247	-0.8669772	0.0154617	-21.542	-3.393	-446.418	0.0476490	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542200	1	OK	0.0931071	-0.4891659	-0.8670881	0.0143540	-21.096	-3.095	-446.412	0.0437716	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542208	1	OK	0.0925493	-0.4890431	-0.8672323	0.0134003	-20.610	-2.757	-446.499	0.0508672	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542216	1	OK	0.0920620	-0.4889356	-0.8673568	0.0126009	-20.045	-2.475	-446.541	0.0518288	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542224	1	OK	0.0913773	-0.4888581	-0.8674891	0.0114229	-19.392	-2.107	-446.464	0.0514015	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542232	1	OK	0.0905452	-0.4887967	-0.8676259	0.0102329	-18.748	-1.777	-446.396	0.0474680	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542240	1	OK	0.0898291	-0.4886080	-0.8678192	0.0091005	-18.078	-1.421	-446.424	0.0484509	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542248	1	OK	0.0892434	-0.4885184	-0.8679397	0.0081295	-17.494	-1.088	-446.513	0.0487041	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542256	1	OK	0.0885549	-0.4883999	-0.8680873	0.0069274	-16.875	-0.681	-446.521	0.0517017	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542264	1	OK	0.0879381	-0.4883097	-0.8682093	0.0057623	-16.337	-0.317	-446.556	0.0536839	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542272	1	OK	0.0873803	-0.4882451	-0.8683070	0.0049293	-15.775	-0.000	-446.605	0.0609672	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542280	1	OK	0.0869986	-0.4881429	-0.8684073	0.0040755	-15.288	0.336	-446.696	0.0655341	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542288	1	OK	0.0865294	-0.4880901	-0.8684880	0.0030600	-14.732	0.696	-446.618	0.0647465	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542296	1	OK	0.0858937	-0.4880747	-0.8685636	0.0016512	-14.221	1.092	-446.654	0.0512960	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542304	1	OK	0.0852465	-0.4879804	-0.8686818	0.0003604	-13.645	1.500	-446.849	0.0437590	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542312	1	OK	0.0847971	-0.4878790	-0.8687824	-0.0008827	-13.018	1.941	-446.911	0.0389575	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542320	1	OK	0.0840905	-0.4878845	-0.8688454	-0.0022986	-12.331	2.367	-446.921	0.0321386	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542328	1	OK	0.0832259	-0.4878669	-0.8689329	-0.0038653	-11.589	2.814	-446.867	0.0274380	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542336	1	OK	0.0824573	-0.4877650	-0.8690563	-0.0052178	-10.822	3.237	-447.008	0.0267897	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542344	1	OK	0.0816508	-0.4876152	-0.8692052	-0.0068445	-10.007	3.754	-447.025	0.0231275	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542352	1	OK	0.0807561	-0.4874811	-0.8693464	-0.0087973	-9.187	4.364	-447.102	0.0167208	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542360	1	OK	0.0797720	-0.4873266	-0.8695025	-0.0107083	-8.238	5.029	-447.033	0.0185258	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542368	1	OK	0.0788455	-0.4871792	-0.8696422	-0.0127401	-7.276	5.683	-447.027	0.0174675	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542376	1	OK	0.0779920	-0.4869926	-0.8697957	-0.0145224	-6.306	6.368	-447.108	0.0261345	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542384	1	OK	0.0771742	-0.4868186	-0.8699302	-0.0165300	-5.407	7.045	-447.048	0.0384655	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542392	1	OK	0.0761745	-0.4866956	-0.8700442	-0.0186536	-4.427	7.733	-447.057	0.0453573	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542400	1	OK	0.0753958	-0.4865026	-0.8701724	-0.0207521	-3.456	8.472	-446.969	0.0447843	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542408	1	OK	0.0743775	-0.4862987	-0.8703208	-0.0228761	-2.442	9.199	-447.044	0.0458888	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542416	1	OK	0.0733729	-0.4861478	-0.8704361	-0.0248548	-1.426	9.873	-447.025	0.0436311	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542424	1	OK	0.0723764	-0.4860239	-0.8705263	-0.0269535	-0.381	10.612	-446.986	0.0498888	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542432	1	OK	0.0714623	-0.4858073	-0.8706649	-0.0287579	0.682	11.294	-447.005	0.0486377	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542440	1	OK	0.0705364	-0.4856609	-0.8707566	-0.0306752	1.661	11.925	-447.083	0.0359332	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542448	1	OK	0.0696462	-0.4854098	-0.8709066	-0.0323792	2.569	12.555	-447.177	0.0367565	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542456	1	OK	0.0687453	-0.4852115	-0.8710203	-0.0341689	3.565	13.203	-447.024	0.0382221	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542464	1	OK	0.0678136	-0.4850106	-0.8711391	-0.0358148	4.512	13.804	-447.035	0.0315720	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542472	1	OK	0.0669442	-0.4847502	-0.8712861	-0.0373668	5.389	14.378	-446.923	0.0325829	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542480	1	OK	0.0660129	-0.4844905	-0.8714429	-0.0387097	6.236	14.881	-447.029	0.0379761	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542488	1	OK	0.0651816	-0.4842605	-0.8715759	-0.0399815	7.071	15.351	-446.982	0.0437956	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542496	1	OK	0.0644266	-0.4839828	-0.8717101	-0.0416092	7.887	15.983	-446.986	0.0504761	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542504	1	OK	0.0637285	-0.4837801	-0.8718089	-0.0429502	8.656	16.510	-446.975	0.0529325	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542512	1	OK	0.0628081	-0.4835702	-0.8719039	-0.0447069	9.460	17.058	-446.948	0.0467569	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542520	1	OK	0.0619905	-0.4833078	-0.8720332	-0.0461392	10.272	17.565	-446.872	0.0522780	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542528	1	OK	0.0610396	-0.4831810	-0.8720774	-0.0478680	11.072	18.076	-446.831	0.0446579	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542536	1	OK	0.0602713	-0.4829349	-0.8721703	-0.0496015	11.793	18.663	-446.858	0.0431163	0
1	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	542544	1	OK	0.0594871	-0.4827849	-0.8722197	-0.0511158	12.541	19.152	-446.831	0.0398731	0
