Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621880	1	OK	0.5040132	-0.5185022	-0.4955249	-0.4812289	80.319	207.581	-313.947	0.0930047	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621880	1	OK	0.7131667	-0.0303503	-0.6998058	0.0272758	56.645	198.195	-315.538	0.3040878	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621880	1	OK	0.0029081	-0.0174696	-0.9998420	-0.0015043	70.267	200.918	-335.317	0.0449665	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621912	1	OK	0.5041278	-0.5184621	-0.4954077	-0.4812726	80.313	207.616	-313.999	0.0895055	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621912	1	OK	0.7130677	-0.0305721	-0.6999085	0.0269773	56.669	198.216	-315.564	0.3034757	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621912	1	OK	0.0030530	-0.0174788	-0.9998419	-0.0011826	70.245	200.914	-335.358	0.0524255	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621920	1	OK	0.5041797	-0.5184130	-0.4952966	-0.4813856	80.312	207.651	-314.012	0.0879823	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621920	1	OK	0.7129975	-0.0305659	-0.6999911	0.0266968	56.687	198.226	-315.547	0.2995893	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621920	1	OK	0.0030541	-0.0175135	-0.9998412	-0.0012026	70.242	200.897	-335.350	0.0512187	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621928	1	OK	0.5041339	-0.5185310	-0.4953154	-0.4812871	80.319	207.625	-314.016	0.0921126	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621928	1	OK	0.7129111	-0.0308008	-0.7000788	0.0264341	56.701	198.206	-315.532	0.2969673	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621928	1	OK	0.0029925	-0.0175724	-0.9998403	-0.0012570	70.269	200.911	-335.403	0.0507141	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621936	1	OK	0.5040717	-0.5186803	-0.4952141	-0.4812956	80.316	207.617	-314.017	0.0927602	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621936	1	OK	0.7129865	-0.0307404	-0.7000031	0.0264750	56.687	198.205	-315.534	0.2960933	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621936	1	OK	0.0030053	-0.0176067	-0.9998396	-0.0013420	70.286	200.925	-335.440	0.0532749	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621944	1	OK	0.5040737	-0.5185784	-0.4952344	-0.4813824	80.326	207.639	-314.010	0.0911107	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621944	1	OK	0.7130698	-0.0304312	-0.6999224	0.0267206	56.668	198.226	-315.545	0.2967225	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621944	1	OK	0.0029752	-0.0176135	-0.9998394	-0.0014689	70.290	200.915	-335.449	0.0514791	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621952	1	OK	0.5040321	-0.5186707	-0.4951229	-0.4814413	80.318	207.642	-314.030	0.0894904	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621952	1	OK	0.7132158	-0.0304553	-0.6997552	0.0271715	56.653	198.195	-315.590	0.3033205	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621952	1	OK	0.0029877	-0.0176418	-0.9998389	-0.0014218	70.273	200.905	-335.443	0.0479579	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621960	1	OK	0.5038908	-0.5188860	-0.4950047	-0.4814788	80.310	207.631	-314.057	0.0906359	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621960	1	OK	0.7130557	-0.0306879	-0.6999302	0.0265976	56.672	198.221	-315.579	0.2994950	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621960	1	OK	0.0030005	-0.0176442	-0.9998388	-0.0014415	70.272	200.902	-335.435	0.0480054	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621968	1	OK	0.5038199	-0.5189816	-0.4949742	-0.4814812	80.311	207.622	-314.059	0.0928475	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621968	1	OK	0.7130847	-0.0307617	-0.6998972	0.0266070	56.669	198.197	-315.568	0.2992451	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621968	1	OK	0.0028945	-0.0176031	-0.9998395	-0.0016306	70.288	200.906	-335.426	0.0436112	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	621976	1	OK	0.5038113	-0.5189563	-0.4950662	-0.4814228	80.321	207.608	-314.040	0.0925405	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	621976	1	OK	0.7131059	-0.0307280	-0.6998735	0.0266997	56.664	198.202	-315.568	0.3008431	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	621976	1	OK	0.0028888	-0.0175558	-0.9998404	-0.0016254	70.268	200.921	-335.420	0.0418231	0
