Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79699	1	OK	0.8599242	-0.4464907	0.0234028	-0.2462293	19.383	-182.985	-1015.197	0.2387086	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79702	1	OK	0.8598919	-0.4466289	0.0229523	-0.2461336	19.382	-182.988	-1015.185	0.2568223	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79705	1	OK	0.8599225	-0.4466515	0.0224255	-0.2460340	19.385	-182.987	-1015.182	0.2299301	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79708	1	OK	0.8599444	-0.4464873	0.0229662	-0.2462057	19.376	-183.000	-1015.222	0.2948538	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79711	1	OK	0.8599320	-0.4462303	0.0245368	-0.2465631	19.355	-183.014	-1015.182	0.2477871	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79714	1	OK	0.8598056	-0.4468705	0.0222472	-0.2460611	19.365	-182.982	-1015.112	0.2555022	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79717	1	OK	0.8597943	-0.4464403	0.0247242	-0.2466445	19.334	-183.022	-1015.153	0.2489942	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79720	1	OK	0.8606365	-0.4452862	0.0237239	-0.2458907	19.262	-183.136	-1015.027	0.2319875	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79723	1	OK	0.8612751	-0.4441933	0.0244558	-0.2455594	19.124	-183.226	-1014.853	0.2613393	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79726	1	OK	0.8610112	-0.4450834	0.0224703	-0.2450625	19.020	-183.163	-1014.588	0.2451823	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79729	1	OK	0.8608334	-0.4454497	0.0221268	-0.2450526	18.861	-183.119	-1014.330	0.2218193	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79732	1	OK	0.8611349	-0.4446039	0.0237390	-0.2453782	18.621	-183.112	-1014.016	0.2457494	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	79735	1	OK	0.8609738	-0.4445598	0.0257509	-0.2458200	18.250	-183.043	-1013.434	0.2670810	0
