Tools	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236384	1	OK	0.7740660	0.0776702	0.5608844	-0.2831922	117.023	-115.450	-262.867	0.0361622	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236392	1	OK	0.7740485	0.0776194	0.5608775	-0.2832676	117.027	-115.451	-262.869	0.0354779	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236400	1	OK	0.7739918	0.0775695	0.5609288	-0.2833348	117.006	-115.456	-262.864	0.0349808	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236408	1	OK	0.7739796	0.0775396	0.5609305	-0.2833729	117.002	-115.462	-262.853	0.0353597	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236416	1	OK	0.7740122	0.0775841	0.5609026	-0.2833267	117.004	-115.465	-262.842	0.0359427	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236424	1	OK	0.7740341	0.0775989	0.5608751	-0.2833173	117.016	-115.455	-262.842	0.0359967	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236432	1	OK	0.7740558	0.0776220	0.5608657	-0.2832704	117.019	-115.459	-262.835	0.0353350	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236440	1	OK	0.7740397	0.0776077	0.5608773	-0.2832952	117.018	-115.454	-262.835	0.0351307	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236448	1	OK	0.7740330	0.0775282	0.5608617	-0.2833662	117.026	-115.459	-262.835	0.0348178	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236456	1	OK	0.7740246	0.0775156	0.5608694	-0.2833773	117.026	-115.457	-262.833	0.0350516	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236464	1	OK	0.7739925	0.0775024	0.5608978	-0.2834124	117.015	-115.457	-262.821	0.0349658	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236472	1	OK	0.7739931	0.0775042	0.5609110	-0.2833841	117.012	-115.458	-262.805	0.0349326	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236480	1	OK	0.7740074	0.0775076	0.5608885	-0.2833888	117.019	-115.459	-262.797	0.0351126	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236488	1	OK	0.7739921	0.0774678	0.5608846	-0.2834492	117.021	-115.455	-262.792	0.0348619	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236496	1	OK	0.7739758	0.0774744	0.5609038	-0.2834540	117.015	-115.453	-262.788	0.0348209	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236504	1	OK	0.7739896	0.0774548	0.5609061	-0.2834172	117.015	-115.458	-262.803	0.0348452	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236512	1	OK	0.7740033	0.0774621	0.5608991	-0.2833914	117.021	-115.459	-262.816	0.0349110	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236520	1	OK	0.7740106	0.0774572	0.5608862	-0.2833983	117.019	-115.465	-262.805	0.0355392	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236528	1	OK	0.7740358	0.0774554	0.5608601	-0.2833816	117.031	-115.467	-262.814	0.0356322	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236536	1	OK	0.7740382	0.0774601	0.5608720	-0.2833503	117.032	-115.464	-262.825	0.0350302	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236544	1	OK	0.7740356	0.0774356	0.5608628	-0.2833823	117.033	-115.467	-262.824	0.0352462	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236552	1	OK	0.7740424	0.0774840	0.5608679	-0.2833404	117.029	-115.463	-262.831	0.0359403	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236560	1	OK	0.7740523	0.0774938	0.5608682	-0.2833101	117.032	-115.462	-262.846	0.0356556	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236568	1	OK	0.7740610	0.0775331	0.5608686	-0.2832747	117.035	-115.466	-262.861	0.0361928	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236576	1	OK	0.7740786	0.0775102	0.5608410	-0.2832876	117.048	-115.468	-262.866	0.0357232	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236584	1	OK	0.7740293	0.0775007	0.5608738	-0.2833598	117.040	-115.462	-262.864	0.0350156	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236592	1	OK	0.7740056	0.0774698	0.5608990	-0.2833832	117.030	-115.458	-262.863	0.0348695	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236600	1	OK	0.7739950	0.0774848	0.5609189	-0.2833687	117.029	-115.458	-262.871	0.0343674	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236608	1	OK	0.7739637	0.0774965	0.5609615	-0.2833666	117.010	-115.457	-262.856	0.0339762	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236616	1	OK	0.7739653	0.0774726	0.5609427	-0.2834060	117.014	-115.458	-262.852	0.0343178	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236624	1	OK	0.7739909	0.0774979	0.5609314	-0.2833516	117.015	-115.462	-262.857	0.0347366	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236632	1	OK	0.7739528	0.0774993	0.5609626	-0.2833936	117.007	-115.456	-262.865	0.0344770	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236640	1	OK	0.7739256	0.0774850	0.5609809	-0.2834355	117.003	-115.454	-262.862	0.0346626	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236648	1	OK	0.7739207	0.0774972	0.5609884	-0.2834305	117.002	-115.449	-262.851	0.0342545	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236656	1	OK	0.7739029	0.0775088	0.5610179	-0.2834176	116.992	-115.448	-262.851	0.0335235	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236664	1	OK	0.7738951	0.0775264	0.5610395	-0.2833914	116.975	-115.454	-262.841	0.0343696	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236672	1	OK	0.7739043	0.0775341	0.5610183	-0.2834060	116.983	-115.455	-262.835	0.0355070	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236680	1	OK	0.7739350	0.0775184	0.5609799	-0.2834027	116.996	-115.458	-262.831	0.0354410	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236688	1	OK	0.7739557	0.0775304	0.5609611	-0.2833800	117.000	-115.458	-262.840	0.0358426	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236696	1	OK	0.7738995	0.0775189	0.5610097	-0.2834404	116.978	-115.463	-262.832	0.0360204	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236704	1	OK	0.7738782	0.0775094	0.5610200	-0.2834809	116.981	-115.459	-262.824	0.0348994	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236712	1	OK	0.7739132	0.0775292	0.5609860	-0.2834470	116.991	-115.467	-262.819	0.0349992	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236720	1	OK	0.7739086	0.0774885	0.5609874	-0.2834680	116.982	-115.474	-262.811	0.0350781	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236728	1	OK	0.7738975	0.0774456	0.5609883	-0.2835081	116.977	-115.476	-262.812	0.0356130	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236736	1	OK	0.7739054	0.0774620	0.5609757	-0.2835073	116.981	-115.476	-262.817	0.0367240	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236744	1	OK	0.7739391	0.0774796	0.5609417	-0.2834778	116.999	-115.472	-262.830	0.0365157	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236752	1	OK	0.7739579	0.0775182	0.5609330	-0.2834330	117.004	-115.474	-262.854	0.0362232	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236760	1	OK	0.7739400	0.0774812	0.5609533	-0.2834518	116.997	-115.467	-262.862	0.0360991	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236768	1	OK	0.7739106	0.0774686	0.5609716	-0.2834994	116.997	-115.463	-262.857	0.0357638	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236776	1	OK	0.7739544	0.0774880	0.5609365	-0.2834440	117.012	-115.462	-262.858	0.0358764	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236784	1	OK	0.7739283	0.0774708	0.5609636	-0.2834661	117.001	-115.462	-262.862	0.0366467	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236792	1	OK	0.7739199	0.0774187	0.5609671	-0.2834964	117.001	-115.459	-262.862	0.0355443	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236800	1	OK	0.7739038	0.0774623	0.5609828	-0.2834973	116.997	-115.457	-262.849	0.0353217	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236808	1	OK	0.7739125	0.0774849	0.5609748	-0.2834833	116.997	-115.465	-262.848	0.0353361	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236816	1	OK	0.7739068	0.0774699	0.5609912	-0.2834704	116.990	-115.466	-262.863	0.0350136	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236824	1	OK	0.7738872	0.0774633	0.5610090	-0.2834906	116.981	-115.463	-262.852	0.0352655	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236832	1	OK	0.7738592	0.0774223	0.5610265	-0.2835436	116.973	-115.464	-262.823	0.0353616	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236840	1	OK	0.7738611	0.0774731	0.5610265	-0.2835247	116.976	-115.466	-262.825	0.0356013	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236848	1	OK	0.7738965	0.0774975	0.5610023	-0.2834690	116.980	-115.470	-262.826	0.0362409	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236856	1	OK	0.7738848	0.0774903	0.5610205	-0.2834669	116.975	-115.466	-262.829	0.0365732	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236864	1	OK	0.7738873	0.0774697	0.5610205	-0.2834658	116.976	-115.466	-262.830	0.0364107	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236872	1	OK	0.7738958	0.0774996	0.5610218	-0.2834318	116.972	-115.465	-262.827	0.0371303	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236880	1	OK	0.7739158	0.0774985	0.5610077	-0.2834056	116.981	-115.459	-262.845	0.0375620	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236888	1	OK	0.7739013	0.0774799	0.5610178	-0.2834302	116.983	-115.453	-262.843	0.0372843	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236896	1	OK	0.7738987	0.0775028	0.5610223	-0.2834222	116.982	-115.448	-262.827	0.0376970	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236904	1	OK	0.7739012	0.0774872	0.5610147	-0.2834347	116.982	-115.455	-262.828	0.0374862	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236912	1	OK	0.7739210	0.0775163	0.5609999	-0.2834019	116.982	-115.456	-262.840	0.0372595	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236920	1	OK	0.7739285	0.0775226	0.5609945	-0.2833905	116.980	-115.451	-262.833	0.0369944	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236928	1	OK	0.7739277	0.0775121	0.5609854	-0.2834134	116.984	-115.453	-262.832	0.0367493	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236936	1	OK	0.7739010	0.0774876	0.5609895	-0.2834848	116.981	-115.458	-262.830	0.0362298	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236944	1	OK	0.7738991	0.0774964	0.5609853	-0.2834960	116.980	-115.455	-262.830	0.0364006	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236952	1	OK	0.7738922	0.0774752	0.5609881	-0.2835150	116.982	-115.455	-262.835	0.0366600	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236960	1	OK	0.7739041	0.0774528	0.5609753	-0.2835139	116.985	-115.462	-262.826	0.0363308	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236968	1	OK	0.7739003	0.0774378	0.5609828	-0.2835136	116.984	-115.463	-262.836	0.0357834	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236976	1	OK	0.7739096	0.0774310	0.5609741	-0.2835073	116.988	-115.466	-262.850	0.0359571	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236984	1	OK	0.7739068	0.0774249	0.5609719	-0.2835211	116.994	-115.463	-262.853	0.0357498	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	236992	1	OK	0.7738962	0.0774323	0.5609896	-0.2835129	116.995	-115.459	-262.849	0.0354725	0
