Tools	Port 1: CAMP trus_head_4m2  s/n:38C3D800	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59433	1	OK	0.7971127	-0.1651604	-0.5031310	-0.2901596	-97.794	141.046	-900.335	0.3266084	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59436	1	OK	0.7970424	-0.1649626	-0.5031728	-0.2903928	-97.802	141.029	-900.323	0.3199415	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59439	1	OK	0.7969268	-0.1647570	-0.5033243	-0.2905639	-97.811	141.020	-900.315	0.3114248	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59442	1	OK	0.7967060	-0.1653015	-0.5037813	-0.2900678	-97.810	141.049	-900.271	0.3012718	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59445	1	OK	0.7969784	-0.1650168	-0.5032846	-0.2903438	-97.806	141.032	-900.313	0.3197116	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59448	1	OK	0.7968358	-0.1647261	-0.5034556	-0.2906035	-97.821	141.026	-900.345	0.3055831	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59451	1	OK	0.7972103	-0.1649609	-0.5029258	-0.2903605	-97.797	141.031	-900.361	0.3292819	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59454	1	OK	0.7970321	-0.1651374	-0.5032260	-0.2902293	-97.797	141.033	-900.309	0.3154607	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59457	1	OK	0.7971114	-0.1648815	-0.5030615	-0.2904420	-97.801	141.027	-900.333	0.3205167	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59460	1	OK	0.7969763	-0.1648922	-0.5032512	-0.2904781	-97.810	141.027	-900.339	0.3139300	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59463	1	OK	0.7970919	-0.1650431	-0.5031566	-0.2902391	-97.796	141.038	-900.325	0.3211581	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59466	1	OK	0.7971987	-0.1649045	-0.5029067	-0.2904576	-97.801	141.025	-900.360	0.3246540	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59469	1	OK	0.7967442	-0.1652655	-0.5037094	-0.2901085	-97.816	141.048	-900.272	0.2927514	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59472	1	OK	0.7970876	-0.1649749	-0.5031133	-0.2903648	-97.801	141.031	-900.327	0.3193934	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59475	1	OK	0.7971178	-0.1648108	-0.5030337	-0.2905127	-97.806	141.021	-900.342	0.3211960	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59478	1	OK	0.7970553	-0.1650136	-0.5031663	-0.2903397	-97.807	141.031	-900.328	0.3156809	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59481	1	OK	0.7970218	-0.1646294	-0.5031253	-0.2907204	-97.821	141.010	-900.365	0.3183902	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59484	1	OK	0.7969798	-0.1648748	-0.5032679	-0.2904494	-97.810	141.028	-900.343	0.3128737	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59487	1	OK	0.7969618	-0.1647827	-0.5032577	-0.2905689	-97.815	141.020	-900.342	0.3144386	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59490	1	OK	0.7970631	-0.1646897	-0.5031034	-0.2906110	-97.812	141.013	-900.343	0.3240143	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59493	1	OK	0.7971549	-0.1650140	-0.5029998	-0.2903544	-97.802	141.030	-900.358	0.3148795	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59496	1	OK	0.7969175	-0.1650741	-0.5034020	-0.2902747	-97.813	141.034	-900.315	0.3116496	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59499	1	OK	0.7971466	-0.1648087	-0.5029819	-0.2905246	-97.806	141.018	-900.337	0.3251534	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59502	1	OK	0.7971991	-0.1649854	-0.5029390	-0.2903545	-97.799	141.027	-900.341	0.3267040	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59505	1	OK	0.7970488	-0.1649899	-0.5031818	-0.2903439	-97.803	141.024	-900.314	0.3210947	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59508	1	OK	0.7968573	-0.1649333	-0.5034689	-0.2904040	-97.822	141.031	-900.323	0.3081508	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59511	1	OK	0.7971932	-0.1647580	-0.5028776	-0.2906061	-97.803	141.008	-900.333	0.3268670	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59514	1	OK	0.7968911	-0.1647514	-0.5033861	-0.2905580	-97.823	141.020	-900.348	0.3138539	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59517	1	OK	0.7971442	-0.1647908	-0.5029761	-0.2905515	-97.808	141.014	-900.348	0.3221973	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59520	1	OK	0.7969479	-0.1651080	-0.5033895	-0.2901936	-97.808	141.038	-900.308	0.3139932	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59523	1	OK	0.7969465	-0.1650160	-0.5033221	-0.2903667	-97.817	141.030	-900.327	0.3076665	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59526	1	OK	0.7971931	-0.1650593	-0.5029426	-0.2903229	-97.806	141.038	-900.385	0.3250414	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59529	1	OK	0.7968418	-0.1648752	-0.5035052	-0.2904165	-97.828	141.030	-900.336	0.3020394	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59532	1	OK	0.7969411	-0.1649965	-0.5033562	-0.2903334	-97.812	141.027	-900.319	0.3182504	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59535	1	OK	0.7970171	-0.1648578	-0.5031911	-0.2904899	-97.823	141.027	-900.366	0.3172520	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59538	1	OK	0.7971561	-0.1649096	-0.5030165	-0.2903814	-97.804	141.026	-900.370	0.3254674	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59541	1	OK	0.7970864	-0.1648978	-0.5030968	-0.2904404	-97.813	141.023	-900.352	0.3156352	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59544	1	OK	0.7969173	-0.1650138	-0.5034039	-0.2903064	-97.820	141.035	-900.345	0.3158098	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59547	1	OK	0.7970821	-0.1648430	-0.5030796	-0.2905130	-97.809	141.014	-900.322	0.3231160	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59550	1	OK	0.7970168	-0.1647887	-0.5031805	-0.2905482	-97.814	141.016	-900.347	0.3183311	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59553	1	OK	0.7970927	-0.1650531	-0.5031198	-0.2902949	-97.799	141.026	-900.305	0.3139250	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59556	1	OK	0.7970280	-0.1648847	-0.5032082	-0.2904151	-97.812	141.025	-900.344	0.3128888	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59559	1	OK	0.7971008	-0.1649257	-0.5030640	-0.2904420	-97.806	141.019	-900.319	0.3234622	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59562	1	OK	0.7971601	-0.1651165	-0.5030361	-0.2902189	-97.797	141.032	-900.328	0.3218034	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59565	1	OK	0.7969321	-0.1648939	-0.5033463	-0.2904336	-97.814	141.018	-900.296	0.3110033	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59568	1	OK	0.7970558	-0.1648724	-0.5031442	-0.2904565	-97.807	141.017	-900.315	0.3141047	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59571	1	OK	0.7969280	-0.1652011	-0.5034091	-0.2901614	-97.810	141.036	-900.294	0.3093447	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59574	1	OK	0.7970388	-0.1649035	-0.5031735	-0.2904347	-97.817	141.022	-900.325	0.3205167	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59577	1	OK	0.7971732	-0.1650768	-0.5029970	-0.2902733	-97.797	141.023	-900.301	0.3329602	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59580	1	OK	0.7972015	-0.1649676	-0.5029248	-0.2903828	-97.794	141.014	-900.314	0.3283359	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59583	1	OK	0.7969798	-0.1649836	-0.5032701	-0.2903838	-97.813	141.028	-900.322	0.3167774	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59586	1	OK	0.7970036	-0.1649868	-0.5032297	-0.2903867	-97.813	141.025	-900.328	0.3144701	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59589	1	OK	0.7969000	-0.1649010	-0.5033773	-0.2904640	-97.819	141.021	-900.320	0.3105577	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59592	1	OK	0.7971493	-0.1650709	-0.5030253	-0.2902931	-97.803	141.025	-900.325	0.3302868	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59595	1	OK	0.7970348	-0.1648902	-0.5031701	-0.2904594	-97.812	141.015	-900.319	0.3166598	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59598	1	OK	0.7970491	-0.1646355	-0.5031166	-0.2906571	-97.816	141.006	-900.356	0.3228723	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59601	1	OK	0.7968210	-0.1651481	-0.5035658	-0.2902134	-97.822	141.039	-900.316	0.3049680	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59604	1	OK	0.7969282	-0.1648738	-0.5033566	-0.2904379	-97.819	141.016	-900.315	0.3123391	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59607	1	OK	0.7970231	-0.1649253	-0.5032041	-0.2904126	-97.812	141.015	-900.299	0.3171647	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59610	1	OK	0.7970715	-0.1649148	-0.5031056	-0.2904563	-97.807	141.014	-900.319	0.3159011	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59613	1	OK	0.7970578	-0.1650257	-0.5031692	-0.2903207	-97.812	141.024	-900.331	0.3164135	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59616	1	OK	0.7969683	-0.1649848	-0.5032941	-0.2903731	-97.821	141.028	-900.338	0.3181012	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59619	1	OK	0.7968075	-0.1647747	-0.5035485	-0.2904927	-97.821	141.014	-900.293	0.3017874	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59622	1	OK	0.7970537	-0.1649855	-0.5031686	-0.2903558	-97.811	141.023	-900.342	0.3208344	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59625	1	OK	0.7969173	-0.1649687	-0.5033920	-0.2903525	-97.814	141.022	-900.300	0.3226633	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59628	1	OK	0.7969404	-0.1649210	-0.5033258	-0.2904311	-97.812	141.016	-900.305	0.3160878	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59631	1	OK	0.7968517	-0.1652152	-0.5035054	-0.2901960	-97.822	141.035	-900.296	0.3063016	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59634	1	OK	0.7970192	-0.1649881	-0.5031898	-0.2904124	-97.814	141.026	-900.353	0.3122272	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59637	1	OK	0.7967747	-0.1650588	-0.5036358	-0.2902701	-97.820	141.034	-900.301	0.3079799	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59640	1	OK	0.7969460	-0.1653011	-0.5034309	-0.2900172	-97.804	141.042	-900.294	0.3126080	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59643	1	OK	0.7971293	-0.1650220	-0.5030783	-0.2902843	-97.797	141.015	-900.298	0.3180110	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59646	1	OK	0.7969329	-0.1648789	-0.5033289	-0.2904703	-97.815	141.014	-900.308	0.3127598	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59649	1	OK	0.7973450	-0.1648072	-0.5026855	-0.2904939	-97.798	141.011	-900.381	0.3374824	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59652	1	OK	0.7970337	-0.1647082	-0.5031738	-0.2905593	-97.814	141.010	-900.341	0.3140966	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59655	1	OK	0.7972244	-0.1648383	-0.5028960	-0.2904432	-97.795	141.003	-900.316	0.3258571	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59658	1	OK	0.7969819	-0.1649006	-0.5032552	-0.2904511	-97.816	141.006	-900.305	0.3159905	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59661	1	OK	0.7969889	-0.1648859	-0.5032352	-0.2904749	-97.822	141.019	-900.354	0.3284524	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59664	1	OK	0.7970341	-0.1648232	-0.5031964	-0.2904538	-97.814	141.014	-900.328	0.3167816	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59667	1	OK	0.7971267	-0.1652191	-0.5030958	-0.2901488	-97.803	141.031	-900.315	0.3305643	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59670	1	OK	0.7969644	-0.1648144	-0.5033064	-0.2904593	-97.817	141.012	-900.311	0.3158837	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59673	1	OK	0.7970651	-0.1651548	-0.5031735	-0.2902197	-97.809	141.028	-900.303	0.3182981	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	59676	1	OK	0.7968590	-0.1650752	-0.5034811	-0.2902974	-97.832	141.026	-900.316	0.3071671	0
