Tools	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161912	1	OK	0.5741059	0.6870197	0.3793157	-0.2335079	-4.232	-187.231	-430.848	0.1909299	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161920	1	OK	0.5743554	0.6869757	0.3789982	-0.2335394	-4.306	-187.361	-430.893	0.1981785	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161928	1	OK	0.5743798	0.6868446	0.3790965	-0.2337053	-4.357	-187.406	-430.880	0.2045181	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161936	1	OK	0.5742846	0.6866006	0.3793771	-0.2342004	-4.427	-187.467	-430.877	0.2083735	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161944	1	OK	0.5743148	0.6864694	0.3795831	-0.2341769	-4.399	-187.471	-430.903	0.2009874	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161952	1	OK	0.5744974	0.6866770	0.3792462	-0.2336659	-4.348	-187.444	-430.930	0.2130113	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161960	1	OK	0.5744997	0.6867261	0.3792346	-0.2335348	-4.248	-187.395	-430.827	0.2048423	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161968	1	OK	0.5744508	0.6869567	0.3791524	-0.2331099	-4.181	-187.282	-430.827	0.1938978	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161976	1	OK	0.5745487	0.6870388	0.3788877	-0.2330571	-4.228	-187.311	-430.801	0.1862425	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161984	1	OK	0.5745265	0.6871433	0.3787474	-0.2330318	-4.262	-187.275	-430.757	0.1782404	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	161992	1	OK	0.5746628	0.6869272	0.3788420	-0.2331790	-4.245	-187.361	-430.843	0.1898420	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162000	1	OK	0.5744463	0.6870644	0.3789423	-0.2331453	-4.277	-187.250	-430.860	0.1899543	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162008	1	OK	0.5743629	0.6870625	0.3789269	-0.2333813	-4.385	-187.279	-430.891	0.1927392	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162016	1	OK	0.5741239	0.6868168	0.3795456	-0.2336869	-4.401	-187.237	-430.889	0.1997552	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162024	1	OK	0.5741549	0.6866835	0.3796222	-0.2338780	-4.353	-187.278	-430.852	0.2011451	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162032	1	OK	0.5742535	0.6866326	0.3793417	-0.2342401	-4.508	-187.414	-430.831	0.1959401	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162040	1	OK	0.5744713	0.6864413	0.3792717	-0.2343801	-4.526	-187.557	-430.785	0.1880833	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162048	1	OK	0.5744211	0.6864649	0.3792766	-0.2344264	-4.545	-187.536	-430.742	0.1889576	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162056	1	OK	0.5742702	0.6863693	0.3798072	-0.2342165	-4.334	-187.418	-430.822	0.1945023	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162064	1	OK	0.5740997	0.6863126	0.3801179	-0.2342965	-4.285	-187.366	-430.795	0.1895761	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162072	1	OK	0.5739439	0.6864019	0.3802992	-0.2341226	-4.171	-187.248	-430.785	0.1622916	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162080	1	OK	0.5739140	0.6861300	0.3805346	-0.2346099	-4.250	-187.370	-430.850	0.1609643	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162088	1	OK	0.5738696	0.6862717	0.3805011	-0.2343582	-4.162	-187.272	-430.777	0.1388189	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162096	1	OK	0.5739179	0.6864508	0.3802144	-0.2341805	-4.114	-187.247	-430.822	0.1375644	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162104	1	OK	0.5738631	0.6863105	0.3803639	-0.2344830	-4.148	-187.287	-430.772	0.1237895	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162112	1	OK	0.5739241	0.6862580	0.3805078	-0.2342540	-4.003	-187.277	-430.892	0.1224289	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162120	1	OK	0.5736753	0.6863099	0.3807414	-0.2343317	-4.039	-187.182	-430.969	0.1347276	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162128	1	OK	0.5737493	0.6862761	0.3806751	-0.2343572	-3.985	-187.228	-431.021	0.1372706	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162136	1	OK	0.5738124	0.6862206	0.3805651	-0.2345438	-4.058	-187.290	-430.951	0.1412191	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162144	1	OK	0.5737764	0.6861845	0.3805020	-0.2348398	-4.173	-187.339	-430.981	0.1497880	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162152	1	OK	0.5737905	0.6865041	0.3801963	-0.2343659	-4.214	-187.272	-431.000	0.1635505	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162160	1	OK	0.5738731	0.6867921	0.3799972	-0.2336417	-3.978	-187.120	-430.976	0.1495707	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162168	1	OK	0.5740548	0.6867574	0.3797282	-0.2337345	-4.020	-187.231	-430.986	0.1535535	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162176	1	OK	0.5741443	0.6867878	0.3796861	-0.2334936	-3.955	-187.248	-431.000	0.1395492	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162184	1	OK	0.5739398	0.6869035	0.3798976	-0.2333120	-3.943	-187.117	-431.031	0.1428198	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162192	1	OK	0.5737935	0.6870877	0.3798371	-0.2332283	-3.991	-187.037	-430.961	0.1420053	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162200	1	OK	0.5739286	0.6871301	0.3796890	-0.2330115	-3.939	-187.051	-430.973	0.1399004	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162208	1	OK	0.5740289	0.6871683	0.3795766	-0.2328350	-3.935	-187.047	-430.874	0.1470148	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162216	1	OK	0.5741000	0.6874835	0.3792467	-0.2322659	-3.826	-186.985	-430.881	0.1321847	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162224	1	OK	0.5741425	0.6874055	0.3794143	-0.2321182	-3.733	-186.987	-430.901	0.1366120	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162232	1	OK	0.5742415	0.6871798	0.3793727	-0.2326089	-3.789	-187.138	-430.969	0.1271361	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162240	1	OK	0.5743702	0.6872865	0.3791796	-0.2322907	-3.750	-187.105	-430.795	0.1358910	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162248	1	OK	0.5742790	0.6871226	0.3796048	-0.2323066	-3.658	-187.067	-430.809	0.1303111	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162256	1	OK	0.5742398	0.6873023	0.3793510	-0.2322865	-3.772	-187.046	-430.867	0.1384207	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162264	1	OK	0.5743635	0.6874457	0.3789638	-0.2321886	-3.803	-187.089	-430.880	0.1460867	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162272	1	OK	0.5744888	0.6872113	0.3790996	-0.2323507	-3.729	-187.148	-430.740	0.1404768	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162280	1	OK	0.5745496	0.6872451	0.3789646	-0.2323205	-3.756	-187.178	-430.753	0.1320799	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162288	1	OK	0.5743896	0.6869629	0.3793506	-0.2329197	-3.857	-187.255	-430.878	0.1325874	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162296	1	OK	0.5741593	0.6866855	0.3797187	-0.2337046	-4.015	-187.286	-430.813	0.1283364	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162304	1	OK	0.5741307	0.6866326	0.3796938	-0.2339705	-4.138	-187.317	-430.850	0.1232564	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162312	1	OK	0.5739915	0.6865762	0.3799846	-0.2340056	-4.093	-187.244	-430.797	0.1305809	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162320	1	OK	0.5739897	0.6866194	0.3798158	-0.2341571	-4.189	-187.304	-430.897	0.1350101	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162328	1	OK	0.5738146	0.6865793	0.3799541	-0.2344793	-4.315	-187.294	-430.898	0.1518954	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162336	1	OK	0.5741179	0.6865988	0.3796779	-0.2341269	-4.169	-187.365	-430.822	0.1450490	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162344	1	OK	0.5743251	0.6866939	0.3794049	-0.2337821	-4.117	-187.419	-430.993	0.1505834	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162352	1	OK	0.5742737	0.6867779	0.3793742	-0.2337116	-4.169	-187.402	-431.107	0.1543945	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162360	1	OK	0.5741014	0.6867269	0.3795840	-0.2339440	-4.151	-187.376	-431.108	0.1452473	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162368	1	OK	0.5740660	0.6868472	0.3795913	-0.2336654	-4.080	-187.289	-431.154	0.1396247	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162376	1	OK	0.5741338	0.6869161	0.3794821	-0.2334736	-4.082	-187.289	-431.211	0.1457640	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162384	1	OK	0.5741528	0.6871715	0.3793330	-0.2329169	-3.916	-187.201	-431.225	0.1359257	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162392	1	OK	0.5741927	0.6872737	0.3791409	-0.2328300	-3.963	-187.211	-431.255	0.1315776	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162400	1	OK	0.5741323	0.6868375	0.3796368	-0.2334572	-4.005	-187.297	-431.181	0.1177924	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162408	1	OK	0.5743211	0.6870173	0.3793444	-0.2329385	-3.909	-187.262	-431.149	0.1209173	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	162416	1	OK	0.5740448	0.6867718	0.3797639	-0.2336587	-4.112	-187.268	-431.112	0.1255459	0
