Tools	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152824	1	OK	0.5664200	0.6175893	0.0281315	-0.5449408	-87.022	-108.671	-274.377	0.0702631	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152832	1	OK	0.5664368	0.6176185	0.0280886	-0.5448924	-86.999	-108.670	-274.366	0.0712380	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152840	1	OK	0.5664379	0.6175943	0.0280971	-0.5449183	-87.003	-108.677	-274.355	0.0724771	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152848	1	OK	0.5664442	0.6176024	0.0280876	-0.5449030	-87.001	-108.672	-274.344	0.0733867	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152856	1	OK	0.5664691	0.6176086	0.0280554	-0.5448717	-87.004	-108.674	-274.365	0.0735648	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152864	1	OK	0.5664796	0.6175711	0.0280401	-0.5449041	-87.021	-108.683	-274.389	0.0752207	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152872	1	OK	0.5664991	0.6176197	0.0279924	-0.5448313	-87.012	-108.672	-274.409	0.0757259	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152880	1	OK	0.5665100	0.6176096	0.0279900	-0.5448315	-87.021	-108.674	-274.410	0.0761076	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152888	1	OK	0.5664210	0.6176021	0.0281001	-0.5449269	-87.025	-108.674	-274.421	0.0773513	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152896	1	OK	0.5664318	0.6175950	0.0280915	-0.5449240	-87.021	-108.676	-274.402	0.0783622	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152904	1	OK	0.5664476	0.6176237	0.0280696	-0.5448762	-87.023	-108.668	-274.394	0.0767798	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152912	1	OK	0.5663957	0.6176096	0.0281351	-0.5449429	-87.035	-108.666	-274.402	0.0759221	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152920	1	OK	0.5664184	0.6175997	0.0281374	-0.5449303	-87.027	-108.674	-274.384	0.0779153	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152928	1	OK	0.5664180	0.6175975	0.0281509	-0.5449326	-87.037	-108.675	-274.397	0.0774796	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152936	1	OK	0.5664443	0.6175900	0.0281491	-0.5449138	-87.043	-108.668	-274.384	0.0768262	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152944	1	OK	0.5664240	0.6175887	0.0281819	-0.5449348	-87.043	-108.669	-274.378	0.0755210	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152952	1	OK	0.5664398	0.6175747	0.0281705	-0.5449347	-87.044	-108.673	-274.365	0.0733436	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152960	1	OK	0.5664620	0.6176205	0.0281232	-0.5448622	-87.033	-108.657	-274.375	0.0722164	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152968	1	OK	0.5664606	0.6176219	0.0281032	-0.5448630	-87.031	-108.659	-274.376	0.0737502	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152976	1	OK	0.5664246	0.6176215	0.0281357	-0.5448993	-87.042	-108.653	-274.389	0.0738165	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152984	1	OK	0.5663879	0.6175882	0.0281941	-0.5449721	-87.031	-108.660	-274.352	0.0755540	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	152992	1	OK	0.5664098	0.6175797	0.0281665	-0.5449604	-87.040	-108.663	-274.375	0.0768391	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153000	1	OK	0.5664171	0.6176104	0.0281216	-0.5449204	-87.045	-108.652	-274.398	0.0757657	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153008	1	OK	0.5664669	0.6175992	0.0280888	-0.5448830	-87.039	-108.656	-274.388	0.0744824	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153016	1	OK	0.5664625	0.6175922	0.0280867	-0.5448956	-87.038	-108.660	-274.396	0.0749445	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153024	1	OK	0.5665073	0.6176053	0.0280381	-0.5448367	-87.028	-108.663	-274.391	0.0763697	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153032	1	OK	0.5664525	0.6176037	0.0280977	-0.5448924	-87.024	-108.658	-274.368	0.0798657	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153040	1	OK	0.5664116	0.6175389	0.0281799	-0.5450041	-87.018	-108.682	-274.323	0.0810118	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153048	1	OK	0.5664242	0.6175385	0.0281729	-0.5449918	-87.024	-108.681	-274.320	0.0827182	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153056	1	OK	0.5663394	0.6175322	0.0282638	-0.5450824	-87.017	-108.684	-274.329	0.0859754	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153064	1	OK	0.5663262	0.6175467	0.0282443	-0.5450807	-87.028	-108.681	-274.365	0.0877527	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153072	1	OK	0.5663290	0.6175563	0.0282481	-0.5450668	-87.014	-108.679	-274.333	0.0854828	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153080	1	OK	0.5663125	0.6175680	0.0282577	-0.5450700	-87.008	-108.675	-274.336	0.0877679	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153088	1	OK	0.5662332	0.6175744	0.0283054	-0.5451427	-87.009	-108.670	-274.351	0.0893308	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153096	1	OK	0.5662127	0.6175889	0.0283095	-0.5451474	-87.021	-108.667	-274.369	0.0883758	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153104	1	OK	0.5661718	0.6175727	0.0283712	-0.5452050	-87.033	-108.664	-274.380	0.0864506	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153112	1	OK	0.5662159	0.6175706	0.0283455	-0.5451630	-87.036	-108.667	-274.386	0.0853328	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153120	1	OK	0.5662314	0.6176138	0.0283021	-0.5451002	-87.046	-108.645	-274.427	0.0835070	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153128	1	OK	0.5662761	0.6176051	0.0282615	-0.5450657	-87.049	-108.649	-274.430	0.0811925	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153136	1	OK	0.5663686	0.6175924	0.0281648	-0.5449890	-87.058	-108.652	-274.414	0.0796779	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153144	1	OK	0.5663343	0.6175661	0.0282289	-0.5450510	-87.060	-108.656	-274.404	0.0796195	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153152	1	OK	0.5664194	0.6175669	0.0281578	-0.5449654	-87.056	-108.667	-274.397	0.0785171	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153160	1	OK	0.5664098	0.6175571	0.0281773	-0.5449855	-87.065	-108.666	-274.408	0.0760926	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153168	1	OK	0.5663792	0.6175628	0.0282192	-0.5450086	-87.063	-108.666	-274.388	0.0772846	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153176	1	OK	0.5663368	0.6175410	0.0282601	-0.5450754	-87.051	-108.672	-274.357	0.0792631	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153184	1	OK	0.5663231	0.6175294	0.0282710	-0.5451022	-87.055	-108.672	-274.362	0.0797529	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153192	1	OK	0.5662896	0.6175267	0.0282882	-0.5451392	-87.040	-108.681	-274.352	0.0807604	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153200	1	OK	0.5663045	0.6174982	0.0282925	-0.5451557	-87.045	-108.696	-274.344	0.0819562	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153208	1	OK	0.5662553	0.6174974	0.0283390	-0.5452053	-87.045	-108.692	-274.349	0.0819161	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153216	1	OK	0.5662089	0.6175037	0.0283930	-0.5452435	-87.041	-108.686	-274.351	0.0799135	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153224	1	OK	0.5663006	0.6175475	0.0282855	-0.5451042	-87.027	-108.680	-274.340	0.0785879	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153232	1	OK	0.5662553	0.6175567	0.0283036	-0.5451399	-87.036	-108.669	-274.358	0.0792146	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153240	1	OK	0.5662713	0.6175564	0.0283073	-0.5451235	-87.033	-108.672	-274.339	0.0786258	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153248	1	OK	0.5663122	0.6175548	0.0282767	-0.5450843	-87.029	-108.673	-274.341	0.0774352	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153256	1	OK	0.5663309	0.6175419	0.0282871	-0.5450790	-87.044	-108.674	-274.378	0.0768424	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153264	1	OK	0.5663398	0.6175562	0.0282539	-0.5450553	-87.048	-108.672	-274.386	0.0769551	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153272	1	OK	0.5663435	0.6175620	0.0282533	-0.5450450	-87.069	-108.658	-274.403	0.0754734	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153280	1	OK	0.5663489	0.6175755	0.0282546	-0.5450240	-87.045	-108.658	-274.377	0.0738134	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153288	1	OK	0.5664010	0.6175996	0.0281856	-0.5449460	-87.029	-108.660	-274.345	0.0731325	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153296	1	OK	0.5664494	0.6176199	0.0281467	-0.5448748	-87.027	-108.658	-274.345	0.0740322	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153304	1	OK	0.5664246	0.6175713	0.0281957	-0.5449531	-87.045	-108.667	-274.358	0.0748565	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153312	1	OK	0.5664627	0.6175527	0.0281721	-0.5449358	-87.044	-108.674	-274.356	0.0737533	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153320	1	OK	0.5664684	0.6175719	0.0281412	-0.5449097	-87.033	-108.673	-274.369	0.0743197	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153328	1	OK	0.5664729	0.6175915	0.0281058	-0.5448846	-87.022	-108.667	-274.358	0.0727536	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153336	1	OK	0.5665040	0.6176173	0.0280583	-0.5448255	-87.017	-108.661	-274.340	0.0713706	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153344	1	OK	0.5664742	0.6176430	0.0280661	-0.5448270	-87.020	-108.645	-274.344	0.0718140	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153352	1	OK	0.5665021	0.6176538	0.0280243	-0.5447879	-87.017	-108.651	-274.367	0.0714745	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153360	1	OK	0.5664909	0.6176568	0.0280196	-0.5447963	-87.031	-108.650	-274.392	0.0721405	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153368	1	OK	0.5665272	0.6176586	0.0279849	-0.5447583	-87.033	-108.650	-274.405	0.0718056	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153376	1	OK	0.5665206	0.6176553	0.0279937	-0.5447684	-87.023	-108.654	-274.381	0.0714157	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153384	1	OK	0.5664892	0.6177005	0.0279846	-0.5447503	-87.006	-108.646	-274.390	0.0726846	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153392	1	OK	0.5663971	0.6177211	0.0280743	-0.5448182	-87.007	-108.641	-274.396	0.0741496	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153400	1	OK	0.5664047	0.6177081	0.0280788	-0.5448247	-87.011	-108.639	-274.379	0.0746405	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153408	1	OK	0.5663664	0.6176929	0.0281275	-0.5448792	-87.035	-108.638	-274.412	0.0792711	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153416	1	OK	0.5664121	0.6176776	0.0281007	-0.5448505	-87.035	-108.643	-274.408	0.0783643	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153424	1	OK	0.5664567	0.6176724	0.0280858	-0.5448109	-87.023	-108.656	-274.389	0.0772241	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153432	1	OK	0.5664884	0.6176558	0.0280935	-0.5447963	-87.012	-108.659	-274.347	0.0779580	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153440	1	OK	0.5664937	0.6176400	0.0280954	-0.5448086	-87.006	-108.665	-274.328	0.0781277	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153448	1	OK	0.5664439	0.6176477	0.0281444	-0.5448491	-87.013	-108.655	-274.340	0.0770675	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153456	1	OK	0.5663937	0.6176398	0.0281775	-0.5449086	-87.023	-108.657	-274.372	0.0789912	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153464	1	OK	0.5663835	0.6176371	0.0281883	-0.5449216	-87.034	-108.650	-274.370	0.0772197	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	153472	1	OK	0.5663952	0.6176318	0.0281849	-0.5449157	-87.014	-108.657	-274.340	0.0787069	0
