Tools	Port 1: CAMP trus_head_4m2  s/n:38C3D800	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67404	1	OK	0.9485131	-0.2243568	-0.2012733	-0.0973449	81.787	30.414	-961.029	0.1888565	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67407	1	OK	0.9476162	-0.2239041	-0.2056461	-0.0979800	78.496	28.626	-960.276	0.1624700	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67410	1	OK	0.9473556	-0.2214428	-0.2089304	-0.0991388	75.890	26.119	-959.468	0.1466194	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67413	1	OK	0.9473938	-0.2177985	-0.2117535	-0.1008429	73.857	23.036	-958.214	0.1343337	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67416	1	OK	0.9473180	-0.2133239	-0.2164425	-0.1011641	70.949	20.116	-957.462	0.1619291	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67419	1	OK	0.9474518	-0.2086591	-0.2201367	-0.1016675	67.778	17.914	-957.643	0.1574998	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67422	1	OK	0.9473258	-0.2053744	-0.2239309	-0.1012430	65.534	16.890	-958.338	0.1739902	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67425	1	OK	0.9475650	-0.2013139	-0.2265192	-0.1014017	64.061	16.079	-958.848	0.1795677	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67428	1	OK	0.9477117	-0.1976333	-0.2290687	-0.1015436	63.059	16.017	-959.679	0.1858489	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67431	1	OK	0.9480400	-0.1938986	-0.2314290	-0.1003202	61.947	16.174	-960.777	0.1955937	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67434	1	OK	0.9484049	-0.1903873	-0.2324199	-0.1013006	62.578	16.729	-961.661	0.2054282	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67437	1	OK	0.9492774	-0.1846507	-0.2340144	-0.1000687	62.739	16.111	-961.884	0.1937542	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67440	1	OK	0.9501712	-0.1787695	-0.2347973	-0.1004311	63.468	15.662	-962.124	0.2052842	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67443	1	OK	0.9509218	-0.1721226	-0.2369361	-0.0999142	64.137	15.361	-962.792	0.2271679	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67446	1	OK	0.9517589	-0.1647052	-0.2384034	-0.1009507	65.184	14.620	-963.706	0.1948526	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67449	1	OK	0.9525581	-0.1576400	-0.2399691	-0.1009831	66.580	13.975	-965.058	0.2167086	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67452	1	OK	0.9535534	-0.1488730	-0.2421098	-0.0997775	67.232	12.014	-966.019	0.2361980	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67455	1	OK	0.9549515	-0.1396597	-0.2426831	-0.0983242	67.882	9.666	-966.830	0.2468917	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67458	1	OK	0.9562112	-0.1307436	-0.2436247	-0.0959859	68.467	7.230	-967.409	0.3106722	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67461	1	OK	0.9575307	-0.1200703	-0.2441370	-0.0954737	69.132	4.525	-967.506	0.3130615	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67464	1	OK	0.9591105	-0.1111019	-0.2431901	-0.0928549	70.207	2.386	-967.547	0.3345400	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67467	1	OK	0.9601437	-0.0997995	-0.2445358	-0.0914677	69.752	-0.205	-968.023	0.3052092	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67470	1	OK	0.9612377	-0.0886597	-0.2452585	-0.0894971	69.365	-2.160	-968.887	0.3567598	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67473	1	OK	0.9615529	-0.0777655	-0.2487369	-0.0865940	68.164	-3.653	-970.374	0.3443993	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67476	1	OK	0.9621106	-0.0703026	-0.2492241	-0.0853702	69.194	-2.766	-972.277	0.3656530	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67479	1	OK	0.9623138	-0.0607678	-0.2505500	-0.0865111	70.510	-1.660	-973.992	0.3516998	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67482	1	OK	0.9634392	-0.0551261	-0.2488245	-0.0826578	72.748	1.430	-976.009	0.3539880	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67485	1	OK	0.9630638	-0.0457234	-0.2520364	-0.0830364	72.836	3.480	-978.184	0.3540920	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67488	1	OK	0.9642572	-0.0390699	-0.2504976	-0.0770228	74.543	6.372	-979.648	0.3310352	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67491	1	OK	0.9643311	-0.0305453	-0.2509878	-0.0783431	75.871	8.726	-980.882	0.3327030	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67494	1	OK	0.9658761	-0.0224656	-0.2479419	-0.0714381	78.103	10.197	-981.058	0.3267453	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67497	1	OK	0.9661237	-0.0122904	-0.2475082	-0.0720667	79.475	11.188	-981.324	0.2778346	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67500	1	OK	0.9671400	-0.0026455	-0.2463222	-0.0629179	80.297	11.493	-981.383	0.2641752	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67503	1	OK	0.9668545	0.0098507	-0.2473099	-0.0627143	80.021	10.620	-981.852	0.2954797	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67506	1	OK	0.9676517	0.0199114	-0.2452895	-0.0555583	81.087	10.462	-982.172	0.2980997	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67509	1	OK	0.9666069	0.0335366	-0.2477261	-0.0563752	80.258	9.720	-983.202	0.3114290	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67512	1	OK	0.9667423	0.0425933	-0.2472221	-0.0497627	80.394	10.656	-984.270	0.2950279	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67515	1	OK	0.9660757	0.0559901	-0.2468915	-0.0510623	81.610	10.339	-984.881	0.3182720	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67518	1	OK	0.9656862	0.0677610	-0.2458310	-0.0492521	83.036	10.782	-985.301	0.3230432	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67521	1	OK	0.9653842	0.0772214	-0.2453723	-0.0431574	84.056	12.503	-985.727	0.2871859	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67524	1	OK	0.9649564	0.0857358	-0.2452592	-0.0368304	84.332	15.047	-986.213	0.2849547	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67527	1	OK	0.9643215	0.0965627	-0.2442075	-0.0335030	84.529	17.131	-986.804	0.2858491	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67530	1	OK	0.9628129	0.1088621	-0.2449700	-0.0336152	83.494	18.949	-987.791	0.2781664	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67533	1	OK	0.9617325	0.1187330	-0.2452966	-0.0283303	81.944	21.290	-988.647	0.2353765	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67536	1	OK	0.9606989	0.1268279	-0.2457086	-0.0244849	79.971	24.331	-989.370	0.2469914	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67539	1	OK	0.9597942	0.1364013	-0.2446629	-0.0181606	78.357	26.524	-989.821	0.2454916	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67542	1	OK	0.9587427	0.1427381	-0.2454999	-0.0129662	75.986	30.504	-990.105	0.2401784	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67545	1	OK	0.9579002	0.1504410	-0.2443871	-0.0083477	74.947	33.681	-989.993	0.2533319	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67548	1	OK	0.9565001	0.1587636	-0.2447022	-0.0047533	73.858	36.754	-990.117	0.2458073	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67551	1	OK	0.9553500	0.1682079	-0.2429247	-0.0000280	74.256	39.068	-990.115	0.2508242	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67554	1	OK	0.9543774	0.1748995	-0.2419407	0.0062224	74.099	43.139	-990.270	0.2629162	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67557	1	OK	0.9528571	0.1811719	-0.2431015	0.0119079	73.119	47.499	-990.823	0.2741637	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67560	1	OK	0.9508570	0.1885628	-0.2449817	0.0172927	71.955	50.406	-991.690	0.2872441	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67563	1	OK	0.9484597	0.1975799	-0.2467565	0.0223078	70.675	51.306	-992.836	0.3098710	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67566	1	OK	0.9459978	0.2077529	-0.2475444	0.0254705	70.264	51.081	-993.667	0.2904542	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67569	1	OK	0.9442901	0.2152165	-0.2470800	0.0308162	70.498	51.544	-994.426	0.3000173	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67572	1	OK	0.9415387	0.2252239	-0.2486652	0.0307351	70.215	51.798	-995.489	0.2825321	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67575	1	OK	0.9376298	0.2350108	-0.2537100	0.0353779	68.752	51.750	-997.196	0.2716987	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67578	1	OK	0.9331219	0.2476134	-0.2580929	0.0368680	67.780	50.404	-999.029	0.2887657	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67581	1	OK	0.9281756	0.2596552	-0.2636620	0.0393903	66.202	49.635	-1000.263	0.2792236	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67584	1	OK	0.9237723	0.2692509	-0.2687852	0.0436270	64.629	49.644	-1000.764	0.2825029	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67587	1	OK	0.9194086	0.2794097	-0.2729039	0.0462767	63.363	49.393	-1000.751	0.2902332	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67590	1	OK	0.9155986	0.2859377	-0.2784917	0.0485930	60.848	50.409	-1000.338	0.2867351	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67593	1	OK	0.9119507	0.2926710	-0.2831909	0.0499246	59.301	50.216	-999.678	0.2840764	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67596	1	OK	0.9096480	0.2982202	-0.2841745	0.0533866	59.020	49.186	-998.999	0.2891000	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67599	1	OK	0.9083030	0.3008402	-0.2855678	0.0541461	58.168	49.319	-997.945	0.2765692	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67602	1	OK	0.9088330	0.2979571	-0.2860557	0.0584494	57.497	50.736	-996.289	0.2931900	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67605	1	OK	0.9102727	0.2941899	-0.2847947	0.0612204	57.938	52.413	-994.018	0.2954710	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67608	1	OK	0.9119159	0.2890517	-0.2840420	0.0646426	59.310	54.372	-991.385	0.2947088	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67611	1	OK	0.9135979	0.2832537	-0.2845060	0.0645185	60.429	56.628	-988.807	0.2948331	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67614	1	OK	0.9144770	0.2774585	-0.2869269	0.0664953	62.531	58.532	-986.081	0.2868602	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67617	1	OK	0.9156053	0.2723526	-0.2874881	0.0695813	66.140	59.408	-983.162	0.2899068	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67620	1	OK	0.9164982	0.2679986	-0.2882092	0.0717162	70.357	59.703	-979.870	0.3013803	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67623	1	OK	0.9164989	0.2640527	-0.2919500	0.0712117	73.490	60.344	-976.408	0.2948537	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67626	1	OK	0.9165873	0.2593635	-0.2965428	0.0682689	75.449	61.359	-973.337	0.2971828	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67629	1	OK	0.9156851	0.2562687	-0.3023728	0.0664674	77.173	61.130	-971.306	0.2943296	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67632	1	OK	0.9139276	0.2545694	-0.3096276	0.0637296	78.261	59.836	-970.363	0.2901723	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67635	1	OK	0.9116814	0.2529608	-0.3179855	0.0610988	78.159	58.020	-970.531	0.3065640	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67638	1	OK	0.9085428	0.2527635	-0.3273124	0.0593893	78.054	55.542	-971.020	0.2889745	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67641	1	OK	0.9047757	0.2522383	-0.3378766	0.0599681	77.580	52.691	-971.874	0.2816103	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67644	1	OK	0.9011801	0.2520283	-0.3475991	0.0594224	78.245	49.524	-972.089	0.2698113	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67647	1	OK	0.8977590	0.2538889	-0.3554542	0.0567589	79.594	45.851	-972.304	0.2679640	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67650	1	OK	0.8943436	0.2533776	-0.3648173	0.0534575	81.114	43.605	-972.038	0.2717991	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67653	1	OK	0.8910743	0.2539713	-0.3728472	0.0497003	84.058	41.126	-971.235	0.2708552	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67656	1	OK	0.8878361	0.2529301	-0.3814246	0.0478403	87.375	39.150	-970.236	0.2626086	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67659	1	OK	0.8849438	0.2541743	-0.3875328	0.0456972	92.303	36.102	-968.339	0.2748919	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67662	1	OK	0.8821894	0.2541505	-0.3940191	0.0435696	96.934	33.718	-966.151	0.2707484	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67665	1	OK	0.8790649	0.2546216	-0.4009536	0.0406067	100.252	31.878	-964.854	0.2860078	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67668	1	OK	0.8750328	0.2535230	-0.4106332	0.0377355	101.941	30.974	-965.089	0.2813343	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67671	1	OK	0.8703237	0.2542050	-0.4203344	0.0351481	103.161	29.870	-966.557	0.2848998	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67674	1	OK	0.8650758	0.2549947	-0.4308107	0.0319949	103.249	28.936	-969.176	0.2921145	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67677	1	OK	0.8602187	0.2539279	-0.4412079	0.0296626	102.459	28.709	-971.599	0.2842076	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67680	1	OK	0.8553278	0.2533120	-0.4508435	0.0314229	101.998	27.439	-973.346	0.2992505	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67683	1	OK	0.8507501	0.2543755	-0.4587250	0.0329951	101.389	25.700	-974.747	0.3269514	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67686	1	OK	0.8453966	0.2533061	-0.4690232	0.0340284	99.705	25.215	-976.018	0.3242839	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67689	1	OK	0.8383033	0.2564626	-0.4801865	0.0299238	97.538	24.242	-978.128	0.3289158	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67692	1	OK	0.8319623	0.2575133	-0.4905915	0.0290798	95.817	23.354	-980.123	0.3448619	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67695	1	OK	0.8254753	0.2581341	-0.5011140	0.0290193	94.377	22.194	-982.286	0.3318240	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67698	1	OK	0.8199900	0.2580904	-0.5099951	0.0301800	93.807	20.731	-983.125	0.3367681	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67701	1	OK	0.8151056	0.2568035	-0.5183853	0.0305199	93.651	19.655	-982.637	0.3423746	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67704	1	OK	0.8104877	0.2588804	-0.5246422	0.0290018	94.167	17.269	-981.751	0.3985492	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67707	1	OK	0.8062325	0.2574688	-0.5317144	0.0312847	94.607	15.352	-979.826	0.3663940	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67710	1	OK	0.8026708	0.2583140	-0.5367337	0.0301733	94.527	13.216	-978.623	0.3929425	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67713	1	OK	0.7974469	0.2590148	-0.5441461	0.0299141	93.633	11.519	-978.341	0.3824388	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67716	1	OK	0.7945593	0.2585316	-0.5485789	0.0299685	93.030	10.680	-977.301	0.3853080	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67719	1	OK	0.7926783	0.2554371	-0.5527531	0.0296150	92.209	11.215	-975.526	0.4057685	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67722	1	OK	0.7905061	0.2541968	-0.5564469	0.0291709	92.000	11.474	-973.191	0.4086439	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67725	1	OK	0.7878373	0.2541665	-0.5602945	0.0279621	92.073	11.835	-970.821	0.3788831	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67728	1	OK	0.7844894	0.2529858	-0.5655798	0.0263464	91.385	13.242	-969.626	0.3726687	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67731	1	OK	0.7799119	0.2519454	-0.5724750	0.0230914	89.968	15.401	-969.432	0.3926016	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67734	1	OK	0.7753804	0.2530002	-0.5782558	0.0199076	89.128	16.198	-969.737	0.4059900	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67737	1	OK	0.7696832	0.2539473	-0.5854699	0.0179868	88.343	16.447	-970.725	0.3882711	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67740	1	OK	0.7643766	0.2549570	-0.5919790	0.0169202	87.760	15.718	-971.856	0.3988692	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67743	1	OK	0.7597476	0.2556250	-0.5976029	0.0176151	87.545	13.633	-972.484	0.4140558	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67746	1	OK	0.7554486	0.2561905	-0.6027097	0.0201195	87.444	10.295	-972.387	0.4315092	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67749	1	OK	0.7504637	0.2574672	-0.6083011	0.0220165	86.818	6.518	-973.093	0.4657427	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67752	1	OK	0.7436234	0.2591587	-0.6157895	0.0257716	85.960	2.618	-975.493	0.4836630	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67755	1	OK	0.7359970	0.2608490	-0.6241500	0.0265140	85.080	0.926	-978.701	0.4737384	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67758	1	OK	0.7299802	0.2571242	-0.6326479	0.0277988	83.927	2.761	-980.752	0.4771251	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67761	1	OK	0.7251474	0.2537632	-0.6396189	0.0255564	82.754	6.167	-981.816	0.4618203	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67764	1	OK	0.7208338	0.2514648	-0.6453890	0.0252424	82.443	8.403	-982.129	0.4330507	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67767	1	OK	0.7160396	0.2514179	-0.6508824	0.0207002	81.937	10.891	-982.101	0.4632823	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67770	1	OK	0.7123803	0.2511105	-0.6550952	0.0175537	81.772	12.308	-980.437	0.4222959	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67773	1	OK	0.7121932	0.2508476	-0.6554246	0.0165794	82.423	12.187	-976.464	0.4368318	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67776	1	OK	0.7127235	0.2507256	-0.6549358	0.0148661	83.232	11.678	-971.451	0.4157526	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67779	1	OK	0.7129248	0.2507557	-0.6547659	0.0118881	84.026	11.821	-968.040	0.4184002	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67782	1	OK	0.7104392	0.2514039	-0.6572612	0.0089436	84.559	12.120	-967.015	0.3890225	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67785	1	OK	0.7083616	0.2502892	-0.6599365	0.0079333	84.911	12.446	-967.381	0.4000790	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67788	1	OK	0.7061563	0.2516820	-0.6617771	0.0071084	85.272	11.721	-968.102	0.4146344	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67791	1	OK	0.7068120	0.2500619	-0.6616978	0.0064733	85.307	12.169	-967.613	0.4133722	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67794	1	OK	0.7084643	0.2508604	-0.6596445	0.0040608	85.144	12.230	-966.202	0.4319527	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67797	1	OK	0.7135756	0.2495819	-0.6545906	0.0054704	84.966	11.403	-963.688	0.4348126	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67800	1	OK	0.7198048	0.2480304	-0.6482729	0.0102120	85.161	9.274	-961.717	0.4245875	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67803	1	OK	0.7252230	0.2497883	-0.6414736	0.0129992	85.474	7.129	-961.742	0.4355251	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67806	1	OK	0.7311990	0.2504146	-0.6343808	0.0141989	85.464	6.371	-960.609	0.4465440	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67809	1	OK	0.7415454	0.2498578	-0.6223908	0.0176401	85.941	5.510	-956.341	0.4534917	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67812	1	OK	0.7515221	0.2479461	-0.6109799	0.0209977	85.698	5.135	-953.185	0.4682575	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67815	1	OK	0.7578185	0.2479424	-0.6029814	0.0254782	84.437	3.529	-953.807	0.4853128	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67818	1	OK	0.7624768	0.2514594	-0.5953733	0.0304618	83.057	-0.258	-956.251	0.4756089	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67821	1	OK	0.7670841	0.2533374	-0.5882278	0.0372849	81.512	-4.241	-959.027	0.4675779	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67824	1	OK	0.7735239	0.2558684	-0.5782370	0.0428264	80.714	-8.164	-960.062	0.4352183	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67827	1	OK	0.7808715	0.2566451	-0.5676166	0.0467383	80.214	-10.385	-959.911	0.4295597	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67830	1	OK	0.7864676	0.2587645	-0.5586765	0.0488898	79.817	-11.936	-960.322	0.4090158	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67833	1	OK	0.7935337	0.2564997	-0.5494142	0.0515381	79.103	-11.057	-960.314	0.4177207	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67836	1	OK	0.8004729	0.2549948	-0.5396635	0.0546264	78.708	-10.275	-961.183	0.3816289	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67839	1	OK	0.8056718	0.2536262	-0.5322922	0.0568489	78.201	-9.037	-962.923	0.4380907	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67842	1	OK	0.8125804	0.2520153	-0.5220378	0.0606458	79.171	-8.485	-962.664	0.4124604	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67845	1	OK	0.8195631	0.2509483	-0.5112984	0.0625721	80.270	-7.710	-962.005	0.4106390	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67848	1	OK	0.8275774	0.2487740	-0.4988640	0.0660441	81.819	-6.563	-960.255	0.3975361	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67851	1	OK	0.8356941	0.2476056	-0.4856046	0.0670444	82.991	-4.882	-958.338	0.3832599	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67854	1	OK	0.8453819	0.2406182	-0.4712249	0.0733444	84.023	-1.985	-955.676	0.3860539	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67857	1	OK	0.8524135	0.2382162	-0.4593685	0.0749985	83.932	-0.360	-955.877	0.3834363	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67860	1	OK	0.8585468	0.2353541	-0.4485335	0.0795211	83.248	0.688	-958.293	0.3799855	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67863	1	OK	0.8637317	0.2337609	-0.4390831	0.0808048	81.562	1.801	-961.675	0.3926177	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67866	1	OK	0.8701307	0.2299615	-0.4280714	0.0821287	79.466	4.125	-964.222	0.4101741	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67869	1	OK	0.8753619	0.2250480	-0.4194450	0.0846220	76.292	6.640	-967.542	0.4084477	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67872	1	OK	0.8805899	0.2223272	-0.4090303	0.0884658	74.705	7.532	-969.397	0.4077510	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67875	1	OK	0.8857734	0.2194676	-0.3986698	0.0911149	73.071	8.196	-970.229	0.3630720	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67878	1	OK	0.8912762	0.2161292	-0.3868542	0.0962223	72.061	8.585	-970.110	0.3717430	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67881	1	OK	0.8963168	0.2129311	-0.3761765	0.0988326	70.663	9.680	-970.121	0.3778803	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67884	1	OK	0.9002632	0.2091651	-0.3680938	0.1014059	68.667	11.530	-970.826	0.3889507	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67887	1	OK	0.9047858	0.2056189	-0.3586601	0.1022077	67.400	13.628	-971.496	0.3443152	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67890	1	OK	0.9089986	0.2026472	-0.3490629	0.1039751	67.389	14.899	-971.964	0.3286358	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	67893	1	OK	0.9122112	0.2011132	-0.3413804	0.1043247	66.896	15.364	-973.414	0.3532879	0
