Tools	Port 1: CAMP trus_head_4m2  s/n:38C3D800	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44559	1	OK	0.8301042	0.4523739	-0.2572279	0.2002966	-69.058	-14.071	-922.384	0.2964993	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44562	1	OK	0.8300714	0.4522341	-0.2574596	0.2004503	-69.059	-14.070	-922.410	0.2936386	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44565	1	OK	0.8299118	0.4526963	-0.2574404	0.2000923	-69.056	-14.079	-922.401	0.2989228	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44568	1	OK	0.8299592	0.4525334	-0.2574854	0.2002062	-69.057	-14.080	-922.369	0.2959183	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44571	1	OK	0.8301332	0.4523388	-0.2572021	0.2002886	-69.061	-14.075	-922.442	0.3008869	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44574	1	OK	0.8300589	0.4524398	-0.2572893	0.2002565	-69.061	-14.073	-922.392	0.2964526	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44577	1	OK	0.8299881	0.4523289	-0.2575766	0.2004312	-69.058	-14.073	-922.356	0.2920097	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44580	1	OK	0.8301091	0.4525662	-0.2570208	0.2001077	-69.065	-14.073	-922.448	0.3066594	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44583	1	OK	0.8299998	0.4524000	-0.2574867	0.2003376	-69.062	-14.073	-922.385	0.2924848	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44586	1	OK	0.8298792	0.4525348	-0.2576871	0.2002749	-69.060	-14.079	-922.398	0.3044472	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44589	1	OK	0.8301512	0.4523031	-0.2571591	0.2003499	-69.063	-14.068	-922.402	0.2989288	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44592	1	OK	0.8299185	0.4525319	-0.2575667	0.2002738	-69.055	-14.080	-922.372	0.3004322	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44595	1	OK	0.8300371	0.4523519	-0.2574682	0.2003155	-69.050	-14.075	-922.369	0.2965056	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	44598	1	OK	0.8299185	0.4528024	-0.2573108	0.1999911	-69.052	-14.081	-922.375	0.2988676	0
