Tools	Port 1: CAMP trus_head_4m2  s/n:38C3D800	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55320	1	OK	0.8947364	0.1060284	-0.4273354	0.0747605	-48.222	7.776	-935.611	0.3202126	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55323	1	OK	0.8947447	0.1059359	-0.4273308	0.0748189	-48.221	7.775	-935.588	0.3072821	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55326	1	OK	0.8947093	0.1056664	-0.4274437	0.0749783	-48.222	7.783	-935.582	0.3192747	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55329	1	OK	0.8948458	0.1055437	-0.4271782	0.0750354	-48.217	7.788	-935.611	0.3476947	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55332	1	OK	0.8946585	0.1058954	-0.4275098	0.0748842	-48.215	7.777	-935.553	0.3322994	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55335	1	OK	0.8945330	0.1060413	-0.4277501	0.0748057	-48.228	7.775	-935.571	0.3196882	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55338	1	OK	0.8946637	0.1059974	-0.4274950	0.0747629	-48.224	7.772	-935.608	0.3360485	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55341	1	OK	0.8947151	0.1059367	-0.4274005	0.0747737	-48.221	7.774	-935.601	0.3371201	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55344	1	OK	0.8948147	0.1056634	-0.4272301	0.0749415	-48.222	7.783	-935.637	0.3454184	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55347	1	OK	0.8949534	0.1060752	-0.4269040	0.0745612	-48.212	7.764	-935.625	0.3393817	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55350	1	OK	0.8948706	0.1054668	-0.4271368	0.0750837	-48.217	7.791	-935.612	0.3349318	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55353	1	OK	0.8947790	0.1057784	-0.4272878	0.0748772	-48.216	7.773	-935.582	0.3162336	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	55356	1	OK	0.8947221	0.1059279	-0.4273876	0.0747765	-48.226	7.773	-935.605	0.3309827	0
