Tools	Port 1: CAMP trus_head_4m2  s/n:38C3D800	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57594	1	OK	-0.4208598	0.4376022	0.4567402	0.6502074	165.653	138.674	-1040.287	0.5090390	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57597	1	OK	-0.4204993	0.4375647	0.4570456	0.6502513	165.633	138.697	-1040.302	0.5163577	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57600	1	OK	-0.4205246	0.4376609	0.4570777	0.6501477	165.637	138.691	-1040.270	0.4946461	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57603	1	OK	-0.4207574	0.4377622	0.4568280	0.6501043	165.646	138.683	-1040.266	0.5050924	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57606	1	OK	-0.4204495	0.4377660	0.4571216	0.6500946	165.640	138.705	-1040.290	0.5108909	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57609	1	OK	-0.4204447	0.4372353	0.4571048	0.6504666	165.617	138.682	-1040.291	0.5066649	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57612	1	OK	-0.4204663	0.4375104	0.4570761	0.6502878	165.617	138.688	-1040.239	0.5029794	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57615	1	OK	-0.4205380	0.4374456	0.4569608	0.6503660	165.627	138.688	-1040.303	0.4952775	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57618	1	OK	-0.4205985	0.4372686	0.4569265	0.6504700	165.620	138.680	-1040.307	0.5044920	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57621	1	OK	-0.4203207	0.4373709	0.4571974	0.6503905	165.615	138.699	-1040.306	0.4931932	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57624	1	OK	-0.4205113	0.4373928	0.4569939	0.6503955	165.609	138.684	-1040.266	0.5013576	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57627	1	OK	-0.4205765	0.4381492	0.4570844	0.6497804	165.652	138.716	-1040.253	0.4809605	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57630	1	OK	-0.4205954	0.4375364	0.4569376	0.6502841	165.618	138.686	-1040.256	0.5207255	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57633	1	OK	-0.4210715	0.4379312	0.4565614	0.6499744	165.664	138.683	-1040.270	0.4881313	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57636	1	OK	-0.4204106	0.4373279	0.4570978	0.6504313	165.612	138.691	-1040.291	0.4881409	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57639	1	OK	-0.4202789	0.4378112	0.4573380	0.6500223	165.624	138.715	-1040.253	0.4802770	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57642	1	OK	-0.4204996	0.4376067	0.4570731	0.6502035	165.630	138.704	-1040.311	0.4989796	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57645	1	OK	-0.4206239	0.4376868	0.4569280	0.6501712	165.631	138.697	-1040.282	0.5123217	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57648	1	OK	-0.4207205	0.4375457	0.4568055	0.6502897	165.627	138.681	-1040.255	0.5045487	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57651	1	OK	-0.4203989	0.4377175	0.4572071	0.6500998	165.622	138.708	-1040.268	0.4758491	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57654	1	OK	-0.4206735	0.4381046	0.4569922	0.6498125	165.646	138.709	-1040.252	0.4831806	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57657	1	OK	-0.4203647	0.4375279	0.4571514	0.6502887	165.604	138.699	-1040.264	0.4814730	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57660	1	OK	-0.4206665	0.4375035	0.4568712	0.6503069	165.618	138.679	-1040.249	0.5076481	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57663	1	OK	-0.4203465	0.4375899	0.4571791	0.6502393	165.603	138.702	-1040.241	0.5038164	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57666	1	OK	-0.4209939	0.4374413	0.4565421	0.6503680	165.636	138.667	-1040.307	0.5184943	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57669	1	OK	-0.4205144	0.4378320	0.4570964	0.6500259	165.622	138.702	-1040.245	0.4821965	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57672	1	OK	-0.4208066	0.4374212	0.4567335	0.6503684	165.622	138.679	-1040.310	0.5109143	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57675	1	OK	-0.4206386	0.4379114	0.4569972	0.6499618	165.644	138.710	-1040.300	0.4665789	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57678	1	OK	-0.4205324	0.4373645	0.4570112	0.6503888	165.600	138.678	-1040.243	0.5017554	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57681	1	OK	-0.4206102	0.4377084	0.4569614	0.6501421	165.616	138.697	-1040.272	0.5070546	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57684	1	OK	-0.4205790	0.4375541	0.4570356	0.6502139	165.619	138.697	-1040.297	0.5068613	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57687	1	OK	-0.4203982	0.4379483	0.4572086	0.6499437	165.620	138.717	-1040.260	0.4747563	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57690	1	OK	-0.4206695	0.4375792	0.4568610	0.6502612	165.611	138.687	-1040.256	0.4906838	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57693	1	OK	-0.4205891	0.4373361	0.4569362	0.6504239	165.603	138.685	-1040.274	0.5018213	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57696	1	OK	-0.4204121	0.4374631	0.4571320	0.6503153	165.594	138.699	-1040.260	0.5119138	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57699	1	OK	-0.4204371	0.4374600	0.4570816	0.6503367	165.607	138.701	-1040.293	0.5083902	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57702	1	OK	-0.4203834	0.4378559	0.4572301	0.6500005	165.611	138.714	-1040.240	0.4739472	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57705	1	OK	-0.4204658	0.4376655	0.4570543	0.6501990	165.613	138.710	-1040.293	0.4987035	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57708	1	OK	-0.4208284	0.4372815	0.4566546	0.6505035	165.616	138.681	-1040.323	0.5056628	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57711	1	OK	-0.4206734	0.4373879	0.4568440	0.6503993	165.608	138.686	-1040.283	0.5073667	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57714	1	OK	-0.4205283	0.4373366	0.4569631	0.6504440	165.599	138.693	-1040.292	0.5115475	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57717	1	OK	-0.4204214	0.4374991	0.4571291	0.6502872	165.609	138.708	-1040.304	0.5093998	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57720	1	OK	-0.4202832	0.4378520	0.4573155	0.6500078	165.603	138.725	-1040.252	0.4824152	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57723	1	OK	-0.4204077	0.4377338	0.4572050	0.6500847	165.607	138.713	-1040.257	0.4853616	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57726	1	OK	-0.4204400	0.4374853	0.4571310	0.6502831	165.600	138.698	-1040.256	0.5086094	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57729	1	OK	-0.4207167	0.4375677	0.4568596	0.6502395	165.609	138.691	-1040.261	0.4924539	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57732	1	OK	-0.4204683	0.4372598	0.4570661	0.6504620	165.590	138.694	-1040.297	0.4920340	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57735	1	OK	-0.4205410	0.4378365	0.4571036	0.6500007	165.621	138.715	-1040.287	0.5056605	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57738	1	OK	-0.4204392	0.4376276	0.4570871	0.6502187	165.600	138.707	-1040.263	0.4952208	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57741	1	OK	-0.4204997	0.4374904	0.4570332	0.6503098	165.595	138.701	-1040.274	0.5045534	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57744	1	OK	-0.4201392	0.4378576	0.4575149	0.6499569	165.604	138.740	-1040.266	0.4975589	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57747	1	OK	-0.4203836	0.4370660	0.4571085	0.6506172	165.571	138.687	-1040.270	0.5163391	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57750	1	OK	-0.4204983	0.4373053	0.4570349	0.6504339	165.598	138.702	-1040.310	0.5066770	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57753	1	OK	-0.4205830	0.4377908	0.4569878	0.6500855	165.613	138.707	-1040.263	0.5020508	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57756	1	OK	-0.4204344	0.4378934	0.4571959	0.6499664	165.608	138.721	-1040.248	0.4831483	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57759	1	OK	-0.4203941	0.4372610	0.4571298	0.6504644	165.591	138.701	-1040.303	0.5098191	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57762	1	OK	-0.4202375	0.4374474	0.4573435	0.6502901	165.585	138.721	-1040.300	0.5060735	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57765	1	OK	-0.4205308	0.4377038	0.4570951	0.6501025	165.610	138.710	-1040.284	0.5107844	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57768	1	OK	-0.4206992	0.4376041	0.4568136	0.6502585	165.608	138.701	-1040.277	0.5072975	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57771	1	OK	-0.4202797	0.4377457	0.4573176	0.6500802	165.601	138.726	-1040.277	0.4950881	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57774	1	OK	-0.4207420	0.4372349	0.4567468	0.6505261	165.592	138.677	-1040.271	0.5087029	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57777	1	OK	-0.4202185	0.4375634	0.4573836	0.6501960	165.593	138.724	-1040.282	0.4938472	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57780	1	OK	-0.4203761	0.4370893	0.4571521	0.6505758	165.579	138.698	-1040.307	0.5047752	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57783	1	OK	-0.4202410	0.4376962	0.4574030	0.6500785	165.596	138.728	-1040.278	0.4871284	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57786	1	OK	-0.4203334	0.4373881	0.4571974	0.6503707	165.587	138.709	-1040.311	0.5162752	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57789	1	OK	-0.4204046	0.4373433	0.4571620	0.6503797	165.594	138.713	-1040.322	0.5140537	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57792	1	OK	-0.4201814	0.4374699	0.4573765	0.6502879	165.578	138.717	-1040.261	0.4900228	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57795	1	OK	-0.4201370	0.4374625	0.4574250	0.6502875	165.572	138.717	-1040.248	0.4905694	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57798	1	OK	-0.4204934	0.4372159	0.4570460	0.6504894	165.586	138.704	-1040.312	0.4927599	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57801	1	OK	-0.4203910	0.4372081	0.4571228	0.6505069	165.583	138.708	-1040.333	0.5202813	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57804	1	OK	-0.4204721	0.4377854	0.4571486	0.6500479	165.608	138.724	-1040.281	0.4708173	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57807	1	OK	-0.4202734	0.4375394	0.4572864	0.6502451	165.587	138.725	-1040.296	0.5181981	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57810	1	OK	-0.4205197	0.4376121	0.4570872	0.6501770	165.606	138.718	-1040.325	0.4853425	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57813	1	OK	-0.4204362	0.4375445	0.4571226	0.6502516	165.584	138.709	-1040.264	0.5011035	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57816	1	OK	-0.4205875	0.4379392	0.4570772	0.6499198	165.610	138.720	-1040.244	0.4995507	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57819	1	OK	-0.4205859	0.4372982	0.4569623	0.6504332	165.589	138.701	-1040.315	0.5042389	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57822	1	OK	-0.4205350	0.4375885	0.4570702	0.6501949	165.596	138.714	-1040.302	0.4706003	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57825	1	OK	-0.4207501	0.4375153	0.4568336	0.6502713	165.602	138.700	-1040.309	0.5116190	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57828	1	OK	-0.4207241	0.4373912	0.4568321	0.6503727	165.598	138.698	-1040.328	0.4964565	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57831	1	OK	-0.4204876	0.4373888	0.4571103	0.6503317	165.588	138.706	-1040.308	0.4986774	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57834	1	OK	-0.4203982	0.4379111	0.4572426	0.6499449	165.599	138.736	-1040.286	0.4791569	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57837	1	OK	-0.4202253	0.4372865	0.4573250	0.6504191	165.570	138.714	-1040.303	0.5023243	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57840	1	OK	-0.4205297	0.4375363	0.4570241	0.6502659	165.589	138.711	-1040.299	0.4918451	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57843	1	OK	-0.4206544	0.4378369	0.4569961	0.6500025	165.614	138.722	-1040.314	0.4845397	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57846	1	OK	-0.4204351	0.4376733	0.4571869	0.6501204	165.587	138.723	-1040.288	0.4861348	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57849	1	OK	-0.4201326	0.4377407	0.4574317	0.6500984	165.577	138.738	-1040.257	0.4955184	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57852	1	OK	-0.4204587	0.4374684	0.4571433	0.6502736	165.586	138.719	-1040.311	0.4896648	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57855	1	OK	-0.4206612	0.4371280	0.4568854	0.6505528	165.582	138.692	-1040.330	0.5058588	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57858	1	OK	-0.4203083	0.4372779	0.4572420	0.6504297	165.573	138.720	-1040.354	0.5059937	0
1	Port 1: CAMP trus_head_4m2  s/n:38C3D800	57861	1	OK	-0.4203387	0.4378458	0.4572777	0.6500028	165.586	138.729	-1040.242	0.4830172	0
