Tools	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226872	1	OK	0.5153617	-0.3675886	0.7692969	-0.0863899	101.401	164.425	-447.549	0.1881158	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226880	1	OK	0.5155019	-0.3678651	0.7690733	-0.0863670	101.455	164.533	-447.615	0.1857757	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226888	1	OK	0.5151415	-0.3682528	0.7690853	-0.0867576	101.393	164.437	-447.652	0.1917001	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226896	1	OK	0.5155871	-0.3680782	0.7688888	-0.0865931	101.529	164.557	-447.673	0.1788970	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226904	1	OK	0.5156198	-0.3675902	0.7691233	-0.0863892	101.545	164.545	-447.695	0.1905639	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226912	1	OK	0.5155604	-0.3674561	0.7692326	-0.0863407	101.502	164.482	-447.619	0.1951005	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226920	1	OK	0.5155207	-0.3672741	0.7693637	-0.0861841	101.460	164.480	-447.574	0.1994478	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226928	1	OK	0.5156217	-0.3657483	0.7701593	-0.0849542	101.438	164.546	-447.551	0.2015934	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226936	1	OK	0.5155100	-0.3658386	0.7701613	-0.0852238	101.428	164.479	-447.477	0.2033756	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226944	1	OK	0.5155843	-0.3665542	0.7697447	-0.0854638	101.426	164.545	-447.379	0.1974307	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226952	1	OK	0.5156121	-0.3671759	0.7694005	-0.0857257	101.448	164.606	-447.458	0.1855866	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226960	1	OK	0.5155743	-0.3675354	0.7691994	-0.0862153	101.466	164.536	-447.440	0.1920750	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226968	1	OK	0.5159259	-0.3676955	0.7689083	-0.0860258	101.505	164.674	-447.374	0.1809112	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226976	1	OK	0.5156503	-0.3681282	0.7688675	-0.0861919	101.405	164.669	-447.449	0.1834857	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226984	1	OK	0.5157485	-0.3683401	0.7686763	-0.0864050	101.477	164.694	-447.526	0.1849970	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	226992	1	OK	0.5157359	-0.3690574	0.7682454	-0.0872481	101.582	164.627	-447.551	0.1900614	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227000	1	OK	0.5156371	-0.3690789	0.7682800	-0.0874356	101.586	164.541	-447.588	0.1788901	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227008	1	OK	0.5154065	-0.3696684	0.7681028	-0.0878603	101.545	164.517	-447.653	0.1864182	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227016	1	OK	0.5153430	-0.3702027	0.7678243	-0.0884161	101.581	164.456	-447.736	0.1854349	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227024	1	OK	0.5151839	-0.3697714	0.7681530	-0.0882923	101.543	164.363	-447.796	0.1907458	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227032	1	OK	0.5151198	-0.3700112	0.7680507	-0.0885518	101.525	164.326	-447.696	0.1847684	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227040	1	OK	0.5150464	-0.3695861	0.7683619	-0.0880529	101.448	164.342	-447.677	0.1679818	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227048	1	OK	0.5148742	-0.3686008	0.7690037	-0.0875857	101.408	164.222	-447.639	0.1685594	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227056	1	OK	0.5150229	-0.3683085	0.7690481	-0.0875518	101.479	164.212	-447.634	0.1680549	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227064	1	OK	0.5149541	-0.3684843	0.7689768	-0.0878425	101.489	164.150	-447.619	0.1656856	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227072	1	OK	0.5151837	-0.3684541	0.7688523	-0.0877127	101.549	164.206	-447.572	0.1488398	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227080	1	OK	0.5150585	-0.3689194	0.7686463	-0.0882951	101.583	164.130	-447.574	0.1611351	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227088	1	OK	0.5154111	-0.3694184	0.7681206	-0.0887259	101.702	164.172	-447.542	0.1526194	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227096	1	OK	0.5154675	-0.3690748	0.7682615	-0.0886081	101.707	164.137	-447.429	0.1488104	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227104	1	OK	0.5153675	-0.3696031	0.7680372	-0.0889314	101.686	164.166	-447.423	0.1411038	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227112	1	OK	0.5154467	-0.3694086	0.7680791	-0.0889183	101.715	164.142	-447.429	0.1387715	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227120	1	OK	0.5159034	-0.3689602	0.7679966	-0.0888446	101.903	164.235	-447.453	0.1494602	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227128	1	OK	0.5160134	-0.3688576	0.7679561	-0.0889815	101.990	164.200	-447.474	0.1550524	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227136	1	OK	0.5157980	-0.3689861	0.7679988	-0.0893279	101.970	164.100	-447.480	0.1588827	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227144	1	OK	0.5156733	-0.3681218	0.7685982	-0.0884546	101.831	164.113	-447.492	0.1603221	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227152	1	OK	0.5155752	-0.3678786	0.7687845	-0.0884187	101.831	164.107	-447.558	0.1799755	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227160	1	OK	0.5157583	-0.3677127	0.7687668	-0.0881952	101.860	164.205	-447.597	0.1852837	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227168	1	OK	0.5154945	-0.3670253	0.7693511	-0.0875028	101.713	164.183	-447.537	0.1887348	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227176	1	OK	0.5154240	-0.3669847	0.7694545	-0.0871789	101.635	164.269	-447.607	0.1931272	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227184	1	OK	0.5155388	-0.3663925	0.7697144	-0.0866952	101.622	164.270	-447.576	0.1943644	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227192	1	OK	0.5154951	-0.3662830	0.7697970	-0.0866841	101.601	164.241	-447.607	0.1998964	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227200	1	OK	0.5152983	-0.3663897	0.7698770	-0.0866924	101.531	164.165	-447.573	0.1975105	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227208	1	OK	0.5154423	-0.3657540	0.7701567	-0.0860341	101.522	164.228	-447.544	0.1852278	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227216	1	OK	0.5156747	-0.3654244	0.7702361	-0.0853285	101.501	164.373	-447.520	0.1828850	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227224	1	OK	0.5159452	-0.3660901	0.7697042	-0.0856391	101.615	164.478	-447.502	0.1769259	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227232	1	OK	0.5158809	-0.3661427	0.7697165	-0.0856907	101.567	164.412	-447.458	0.1651679	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227240	1	OK	0.5159909	-0.3650068	0.7702968	-0.0846543	101.530	164.463	-447.409	0.1542936	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227248	1	OK	0.5160644	-0.3652871	0.7701120	-0.0846784	101.510	164.489	-447.363	0.1393896	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227256	1	OK	0.5162331	-0.3648301	0.7702454	-0.0844062	101.599	164.478	-447.320	0.1427236	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227264	1	OK	0.5162560	-0.3654779	0.7698557	-0.0850163	101.659	164.484	-447.338	0.1473754	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227272	1	OK	0.5163530	-0.3661412	0.7694472	-0.0852713	101.694	164.552	-447.284	0.1394234	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227280	1	OK	0.5162353	-0.3660354	0.7696202	-0.0848767	101.593	164.640	-447.309	0.1485768	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227288	1	OK	0.5160628	-0.3668871	0.7692498	-0.0856022	101.575	164.621	-447.384	0.1603315	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227296	1	OK	0.5160025	-0.3670750	0.7691690	-0.0858859	101.567	164.597	-447.414	0.1648247	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227304	1	OK	0.5160209	-0.3663037	0.7695817	-0.0853703	101.543	164.607	-447.428	0.1673227	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227312	1	OK	0.5160738	-0.3663846	0.7695150	-0.0853041	101.543	164.678	-447.417	0.1676700	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227320	1	OK	0.5157681	-0.3673861	0.7691730	-0.0859283	101.447	164.650	-447.450	0.1680237	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227328	1	OK	0.5157001	-0.3665993	0.7696441	-0.0854771	101.460	164.652	-447.523	0.1904244	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227336	1	OK	0.5157460	-0.3670731	0.7693654	-0.0856761	101.440	164.754	-447.577	0.1866802	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	227344	1	OK	0.5156073	-0.3665651	0.7697418	-0.0853033	101.372	164.703	-447.606	0.1774449	0
