Tools	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276624	1	OK	0.7215152	0.4931995	0.4617113	-0.1516335	-6.146	10.304	-390.472	0.0597797	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276632	1	OK	0.7215770	0.4913908	0.4642751	-0.1493666	-6.279	10.066	-390.603	0.1055641	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276640	1	OK	0.7212188	0.4894201	0.4673651	-0.1479234	-6.642	9.699	-391.144	0.1018033	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276648	1	OK	0.7208519	0.4888954	0.4693517	-0.1451305	-7.143	8.962	-392.638	0.0974503	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276656	1	OK	0.7198786	0.4878603	0.4723111	-0.1438380	-7.127	8.407	-394.021	0.0978692	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276664	1	OK	0.7191589	0.4852949	0.4766876	-0.1416629	-6.722	8.362	-395.327	0.0649403	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276672	1	OK	0.7201048	0.4858774	0.4766639	-0.1347727	-5.529	8.501	-395.491	0.0881537	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276680	1	OK	0.7214611	0.4843051	0.4774581	-0.1302932	-5.142	7.817	-396.326	0.0772151	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276688	1	OK	0.7209807	0.4823681	0.4807275	-0.1280972	-5.077	7.765	-396.651	0.1157160	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276696	1	OK	0.7212658	0.4804406	0.4829438	-0.1253703	-4.601	7.576	-396.215	0.1138898	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276704	1	OK	0.7223444	0.4790040	0.4837538	-0.1214743	-4.340	7.356	-395.796	0.1000195	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276712	1	OK	0.7224847	0.4758991	0.4870418	-0.1196922	-4.333	7.206	-395.572	0.0960319	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276720	1	OK	0.7220200	0.4731403	0.4909557	-0.1174216	-3.818	7.384	-395.867	0.0728352	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276728	1	OK	0.7223200	0.4717164	0.4929874	-0.1126980	-2.767	7.859	-396.563	0.0743165	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276736	1	OK	0.7234108	0.4701156	0.4940592	-0.1075804	-1.876	7.961	-396.669	0.0776914	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276744	1	OK	0.7249699	0.4694407	0.4938824	-0.1006196	-0.116	8.957	-395.433	0.1192391	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276752	1	OK	0.7266436	0.4657919	0.4959499	-0.0951882	2.082	10.117	-394.520	0.0651394	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276760	1	OK	0.7287272	0.4632441	0.4967088	-0.0874179	4.462	11.450	-393.340	0.0789672	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276768	1	OK	0.7311770	0.4616536	0.4960674	-0.0785704	6.701	12.957	-391.745	0.1194179	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276776	1	OK	0.7336972	0.4599407	0.4951379	-0.0705787	8.498	13.959	-390.250	0.1454557	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276784	1	OK	0.7346952	0.4566207	0.4972903	-0.0665045	9.767	15.128	-388.756	0.1130621	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276792	1	OK	0.7356889	0.4529832	0.4995135	-0.0636738	10.208	15.462	-387.764	0.0866651	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276800	1	OK	0.7360372	0.4526627	0.4997773	-0.0597355	9.801	15.333	-386.941	0.1002128	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276808	1	OK	0.7358289	0.4521901	0.5007854	-0.0573937	8.654	14.825	-386.396	0.0993301	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276816	1	OK	0.7355949	0.4505035	0.5026350	-0.0574875	7.222	13.880	-386.527	0.0785784	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276824	1	OK	0.7355219	0.4498397	0.5033214	-0.0576141	5.417	12.342	-386.630	0.0963709	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276832	1	OK	0.7353728	0.4512124	0.5024193	-0.0566478	2.893	10.238	-387.126	0.1225099	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276840	1	OK	0.7348307	0.4517740	0.5026706	-0.0569770	0.477	8.552	-387.235	0.1274456	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276848	1	OK	0.7348932	0.4484624	0.5051403	-0.0603887	-1.190	6.748	-387.769	0.0543969	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276856	1	OK	0.7345465	0.4481205	0.5061061	-0.0590425	-2.289	5.608	-387.536	0.0628093	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276864	1	OK	0.7344372	0.4454958	0.5086318	-0.0585592	-2.704	5.018	-387.608	0.0619645	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276872	1	OK	0.7341312	0.4442542	0.5104190	-0.0562318	-2.722	4.563	-387.920	0.0835354	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276880	1	OK	0.7332298	0.4420904	0.5137013	-0.0551462	-2.483	4.308	-388.303	0.0979280	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276888	1	OK	0.7333618	0.4382109	0.5168701	-0.0547442	-2.177	3.483	-389.766	0.0981401	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276896	1	OK	0.7328333	0.4362507	0.5194035	-0.0534859	-1.911	3.227	-390.333	0.0517890	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276904	1	OK	0.7318332	0.4349528	0.5220332	-0.0521298	-2.218	2.914	-390.339	0.0498262	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276912	1	OK	0.7315648	0.4314797	0.5251257	-0.0536771	-2.825	1.805	-390.903	0.0543923	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276920	1	OK	0.7312970	0.4284197	0.5278002	-0.0555707	-3.436	0.885	-391.265	0.0487955	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276928	1	OK	0.7310888	0.4264969	0.5296035	-0.0559430	-4.102	-0.053	-391.189	0.0553410	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276936	1	OK	0.7311484	0.4246054	0.5309487	-0.0567947	-4.901	-1.110	-390.528	0.0645275	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276944	1	OK	0.7313201	0.4222260	0.5325672	-0.0571684	-5.629	-2.183	-390.218	0.0948309	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276952	1	OK	0.7315333	0.4328660	0.5246300	-0.0474278	-4.230	-0.010	-389.824	0.2929378	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276960	1	OK	0.7313419	0.4296840	0.5273547	-0.0490686	-4.613	-0.908	-390.023	0.2729952	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276968	1	OK	0.7314034	0.4267314	0.5295380	-0.0503877	-5.139	-1.923	-390.079	0.2716356	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276976	1	OK	0.7310236	0.4211815	0.5336541	-0.0585143	-5.232	-1.752	-390.089	0.0450809	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276984	1	OK	0.7312506	0.4056823	0.5438163	-0.0704148	-6.282	-3.575	-389.602	0.2960399	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	276992	1	OK	0.7330614	0.4056889	0.5419107	-0.0661082	-8.061	-7.969	-387.620	0.0616944	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277000	1	OK	0.7337821	0.4040483	0.5420373	-0.0671143	-8.830	-8.854	-386.232	0.0751717	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277008	1	OK	0.7345805	0.4043507	0.5407312	-0.0670950	-9.855	-9.551	-384.271	0.0429658	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277016	1	OK	0.7358863	0.4030198	0.5397612	-0.0685871	-10.762	-10.863	-383.453	0.0837232	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277024	1	OK	0.7361308	0.4031711	0.5391569	-0.0698168	-11.964	-11.647	-382.635	0.0715727	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277032	1	OK	0.7362235	0.4012234	0.5399910	-0.0735144	-13.502	-12.900	-382.572	0.0601877	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277040	1	OK	0.7359855	0.4015490	0.5397670	-0.0757315	-15.226	-13.935	-381.729	0.1026576	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277048	1	OK	0.7362868	0.4000489	0.5398353	-0.0801281	-16.750	-15.024	-380.623	0.0800781	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277056	1	OK	0.7368996	0.3993652	0.5390824	-0.0829248	-17.997	-16.094	-379.492	0.0812813	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277064	1	OK	0.7373095	0.3986694	0.5385613	-0.0859606	-19.284	-16.818	-378.002	0.0711614	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277072	1	OK	0.7378287	0.3998670	0.5366903	-0.0876282	-20.438	-17.287	-376.116	0.0889058	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277080	1	OK	0.7387124	0.4005680	0.5348064	-0.0884945	-21.126	-17.553	-375.005	0.0997214	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277088	1	OK	0.7391901	0.3991796	0.5347385	-0.0911499	-21.684	-17.815	-374.130	0.0751663	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277096	1	OK	0.7395048	0.3998390	0.5335282	-0.0927845	-22.026	-17.847	-373.282	0.0749204	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277104	1	OK	0.7394007	0.3991227	0.5335519	-0.0964886	-22.594	-17.903	-372.435	0.0577592	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277112	1	OK	0.7396348	0.4001376	0.5322706	-0.0975617	-22.637	-17.720	-371.339	0.0975415	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277120	1	OK	0.7405370	0.3981577	0.5319153	-0.1007054	-22.518	-17.996	-371.224	0.0936812	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277128	1	OK	0.7408580	0.3982105	0.5309093	-0.1034079	-22.592	-17.698	-370.331	0.0873258	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277136	1	OK	0.7405721	0.3983961	0.5306062	-0.1062571	-22.534	-16.852	-369.170	0.0659172	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277144	1	OK	0.7408516	0.3989084	0.5296810	-0.1070005	-22.293	-16.608	-369.012	0.1006421	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277152	1	OK	0.7409944	0.4003818	0.5284327	-0.1066795	-22.239	-16.325	-369.328	0.1421902	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277160	1	OK	0.7407767	0.4010848	0.5275376	-0.1099312	-22.488	-16.128	-369.254	0.1044886	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277168	1	OK	0.7402732	0.4006808	0.5276279	-0.1142773	-23.032	-15.944	-369.352	0.0738745	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277176	1	OK	0.7398749	0.4023902	0.5263897	-0.1165381	-23.363	-15.961	-369.673	0.1038713	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277184	1	OK	0.7395804	0.4016837	0.5263801	-0.1208098	-23.630	-15.826	-369.957	0.0658911	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277192	1	OK	0.7389659	0.4032904	0.5252830	-0.1239513	-24.137	-15.245	-369.825	0.0740008	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277200	1	OK	0.7388151	0.4042663	0.5240804	-0.1267313	-24.451	-14.937	-370.107	0.1161689	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277208	1	OK	0.7382880	0.4054952	0.5231788	-0.1295700	-24.561	-14.232	-370.189	0.0850267	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277216	1	OK	0.7379625	0.4073209	0.5214294	-0.1327120	-24.865	-13.368	-370.377	0.0766155	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277224	1	OK	0.7371163	0.4068181	0.5216842	-0.1378554	-25.569	-12.588	-370.649	0.0690006	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277232	1	OK	0.7368431	0.4076965	0.5206047	-0.1407715	-26.009	-11.943	-370.993	0.0823140	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277240	1	OK	0.7360020	0.4093063	0.5194226	-0.1448083	-26.934	-11.076	-371.051	0.0725967	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277248	1	OK	0.7358899	0.4110906	0.5171514	-0.1484083	-28.209	-10.730	-370.967	0.0887106	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277256	1	OK	0.7352739	0.4129394	0.5154236	-0.1522889	-29.525	-10.240	-370.933	0.0783296	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277264	1	OK	0.7345938	0.4153717	0.5133940	-0.1557721	-31.083	-10.050	-371.170	0.0743174	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277272	1	OK	0.7339888	0.4176165	0.5111400	-0.1599776	-32.502	-9.863	-371.021	0.0998174	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277280	1	OK	0.7334513	0.4204939	0.5086692	-0.1627567	-33.732	-9.640	-371.309	0.1095927	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277288	1	OK	0.7321176	0.4222860	0.5077436	-0.1669573	-35.114	-9.329	-371.533	0.0988885	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277296	1	OK	0.7308270	0.4226813	0.5070987	-0.1734459	-36.911	-9.595	-371.804	0.0688859	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277304	1	OK	0.7300244	0.4260587	0.5043731	-0.1764829	-38.084	-9.616	-372.097	0.0748262	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277312	1	OK	0.7292119	0.4299612	0.5014826	-0.1786018	-39.252	-9.434	-372.716	0.0984094	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277320	1	OK	0.7282820	0.4314032	0.4997145	-0.1837988	-40.938	-9.646	-372.814	0.1113016	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277328	1	OK	0.7271848	0.4324045	0.4983582	-0.1893879	-42.372	-9.648	-372.279	0.1012598	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277336	1	OK	0.7260486	0.4350346	0.4957961	-0.1943824	-43.427	-9.230	-371.574	0.0884891	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277344	1	OK	0.7255439	0.4362529	0.4936325	-0.1989881	-44.736	-9.458	-371.439	0.0945431	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277352	1	OK	0.7251485	0.4394866	0.4896861	-0.2030240	-45.929	-9.068	-370.361	0.1018220	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277360	1	OK	0.7246977	0.4402439	0.4874734	-0.2082505	-46.711	-8.510	-369.325	0.0867604	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277368	1	OK	0.7240411	0.4416580	0.4856739	-0.2117159	-46.568	-7.519	-368.999	0.1060867	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277376	1	OK	0.7234622	0.4430718	0.4839543	-0.2146579	-46.378	-6.640	-369.315	0.0989344	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277384	1	OK	0.7222883	0.4454739	0.4820638	-0.2178695	-45.996	-5.372	-369.435	0.1007412	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277392	1	OK	0.7202487	0.4453924	0.4825326	-0.2236732	-45.420	-4.211	-369.472	0.0990286	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277400	1	OK	0.7200906	0.4469547	0.4805845	-0.2252545	-43.894	-3.151	-370.251	0.1267960	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277408	1	OK	0.7194061	0.4481821	0.4789436	-0.2284750	-42.909	-2.057	-370.516	0.0954407	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277416	1	OK	0.7186068	0.4502906	0.4765747	-0.2317739	-42.144	-0.759	-369.609	0.1008666	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277424	1	OK	0.7178590	0.4517201	0.4747127	-0.2351070	-41.029	0.574	-369.260	0.1167258	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277432	1	OK	0.7168629	0.4530020	0.4734817	-0.2381423	-39.740	1.703	-369.702	0.0780418	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277440	1	OK	0.7166178	0.4566795	0.4698521	-0.2390435	-39.078	2.432	-369.935	0.1061029	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277448	1	OK	0.7148980	0.4579150	0.4687978	-0.2438512	-38.075	3.464	-369.754	0.1106768	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277456	1	OK	0.7136940	0.4602402	0.4670623	-0.2463183	-36.659	4.466	-370.103	0.1106764	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277464	1	OK	0.7130801	0.4634527	0.4640446	-0.2477719	-36.132	4.737	-371.479	0.1147854	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277472	1	OK	0.7120358	0.4673117	0.4606502	-0.2498522	-36.053	5.173	-372.275	0.1327254	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277480	1	OK	0.7096161	0.4671124	0.4609622	-0.2564465	-35.712	5.460	-372.777	0.1148313	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277488	1	OK	0.7086652	0.4698410	0.4581925	-0.2590417	-35.463	5.648	-373.655	0.1369437	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277496	1	OK	0.7078721	0.4744239	0.4536503	-0.2608458	-35.767	6.020	-373.941	0.1154637	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277504	1	OK	0.7076522	0.4773975	0.4490729	-0.2639198	-36.203	5.692	-374.366	0.1511739	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277512	1	OK	0.7050761	0.4783750	0.4483622	-0.2701785	-36.655	5.958	-373.881	0.1185002	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277520	1	OK	0.7037414	0.4806317	0.4449729	-0.2752095	-37.358	6.023	-373.797	0.1033025	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277528	1	OK	0.7024629	0.4845265	0.4406416	-0.2785946	-38.040	6.568	-373.760	0.0853820	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277536	1	OK	0.7021288	0.4872961	0.4366228	-0.2809237	-38.414	6.349	-374.575	0.1218904	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277544	1	OK	0.6998003	0.4885479	0.4349761	-0.2870475	-38.699	6.611	-374.239	0.1039466	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277552	1	OK	0.6981166	0.4898120	0.4322646	-0.2930268	-39.389	6.968	-373.206	0.1087380	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277560	1	OK	0.6974041	0.4933317	0.4277066	-0.2954968	-39.693	7.578	-372.502	0.1144898	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277568	1	OK	0.6957472	0.4951974	0.4253678	-0.2996291	-39.444	8.023	-372.622	0.0828199	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277576	1	OK	0.6933998	0.4979089	0.4229376	-0.3039856	-39.467	8.714	-372.629	0.1124902	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277584	1	OK	0.6905629	0.4982147	0.4220530	-0.3110888	-39.814	8.907	-373.364	0.0971806	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277592	1	OK	0.6884462	0.5008443	0.4194252	-0.3150863	-40.112	9.397	-374.221	0.1049732	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277600	1	OK	0.6866801	0.5035007	0.4163482	-0.3187658	-40.010	9.973	-374.643	0.1042791	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277608	1	OK	0.6846705	0.5053642	0.4139613	-0.3232173	-39.525	10.432	-374.850	0.1144332	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277616	1	OK	0.6847637	0.5089613	0.4084501	-0.3243850	-39.128	10.696	-375.289	0.1348547	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277624	1	OK	0.6845235	0.5117546	0.4036386	-0.3265128	-38.245	11.064	-375.118	0.1255088	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277632	1	OK	0.6835432	0.5138423	0.4000358	-0.3297061	-37.103	11.444	-374.867	0.1274770	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277640	1	OK	0.6819406	0.5163965	0.3970642	-0.3326136	-36.088	11.989	-374.902	0.1083300	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277648	1	OK	0.6803698	0.5180194	0.3941289	-0.3367719	-35.838	11.764	-375.070	0.1336216	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277656	1	OK	0.6769198	0.5187780	0.3933613	-0.3433887	-35.294	12.159	-374.335	0.0939457	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277664	1	OK	0.6748097	0.5205955	0.3907368	-0.3477600	-34.454	12.473	-373.415	0.1076659	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277672	1	OK	0.6736581	0.5226041	0.3869574	-0.3511891	-33.704	12.534	-372.416	0.0863996	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277680	1	OK	0.6721379	0.5243516	0.3839698	-0.3547580	-32.766	12.624	-371.304	0.1052514	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277688	1	OK	0.6708215	0.5255869	0.3816838	-0.3578748	-31.414	12.593	-370.439	0.1116959	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277696	1	OK	0.6701754	0.5279029	0.3774813	-0.3601269	-30.242	12.526	-369.556	0.1113366	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277704	1	OK	0.6697943	0.5309637	0.3718269	-0.3622125	-29.928	12.268	-368.716	0.1341289	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277712	1	OK	0.6683770	0.5323286	0.3688064	-0.3658965	-28.725	11.976	-367.730	0.1020370	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277720	1	OK	0.6671603	0.5332449	0.3669507	-0.3686382	-26.989	11.747	-366.357	0.1264727	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277728	1	OK	0.6668004	0.5353427	0.3625853	-0.3705636	-25.607	11.525	-365.640	0.1091114	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277736	1	OK	0.6664347	0.5371399	0.3583320	-0.3727515	-24.328	10.993	-365.143	0.0804836	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277744	1	OK	0.6647301	0.5383928	0.3562431	-0.3759761	-22.663	10.665	-364.616	0.1086661	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277752	1	OK	0.6629891	0.5402411	0.3539606	-0.3785459	-21.181	10.736	-363.960	0.0944317	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277760	1	OK	0.6618497	0.5422215	0.3504620	-0.3809557	-20.381	10.744	-363.517	0.1170714	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277768	1	OK	0.6605646	0.5447649	0.3462091	-0.3834383	-19.607	10.866	-363.771	0.1141580	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277776	1	OK	0.6593530	0.5467546	0.3424322	-0.3860740	-18.477	10.732	-363.982	0.1199733	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277784	1	OK	0.6577600	0.5485497	0.3396983	-0.3886516	-16.990	11.080	-363.658	0.1103329	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277792	1	OK	0.6570659	0.5500221	0.3361750	-0.3908023	-15.198	11.148	-363.484	0.1161296	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277800	1	OK	0.6566850	0.5518728	0.3326945	-0.3918106	-13.389	11.464	-363.153	0.1026427	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277808	1	OK	0.6562076	0.5526616	0.3288895	-0.3947004	-11.615	11.547	-362.470	0.1071647	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277816	1	OK	0.6568334	0.5542580	0.3235217	-0.3958556	-10.180	11.811	-361.452	0.1464358	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277824	1	OK	0.6554791	0.5549652	0.3203521	-0.3996690	-9.224	12.048	-360.835	0.0934115	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277832	1	OK	0.6542263	0.5554921	0.3174806	-0.4032648	-9.012	12.384	-359.777	0.1114395	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277840	1	OK	0.6529440	0.5562630	0.3135945	-0.4073009	-9.150	12.774	-358.955	0.0823473	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277848	1	OK	0.6512141	0.5570429	0.3103112	-0.4114978	-9.620	13.081	-358.433	0.0967513	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277856	1	OK	0.6498711	0.5586625	0.3065002	-0.4142721	-9.841	13.410	-358.174	0.1258689	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277864	1	OK	0.6492305	0.5610812	0.3019472	-0.4153499	-9.920	13.978	-357.974	0.1311184	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277872	1	OK	0.6479190	0.5623831	0.2985162	-0.4181080	-9.928	14.312	-358.183	0.1110775	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277880	1	OK	0.6456467	0.5631438	0.2961809	-0.4222396	-10.071	14.802	-357.884	0.1305715	0
1	Port 11: NDI-MF2 610016  s/n:385D600A Channel:0	277888	1	OK	0.6444382	0.5635905	0.2932724	-0.4255074	-10.007	15.367	-357.360	0.1239448	0
