Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92260	1	OK	0.9843571	-0.1624798	0.0276106	-0.0622823	302.672	-63.465	-871.460	0.1509205	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92263	1	OK	0.9843855	-0.1623527	0.0275246	-0.0622023	302.675	-63.464	-871.481	0.1505790	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92266	1	OK	0.9843397	-0.1627033	0.0266622	-0.0623873	302.674	-63.466	-871.415	0.1411913	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92269	1	OK	0.9843298	-0.1626756	0.0272654	-0.0623539	302.674	-63.471	-871.433	0.1424046	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92272	1	OK	0.9843769	-0.1623744	0.0277101	-0.0621998	302.664	-63.463	-871.451	0.1471986	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92275	1	OK	0.9843286	-0.1626255	0.0277369	-0.0622956	302.661	-63.464	-871.448	0.1542407	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92278	1	OK	0.9843960	-0.1623721	0.0268500	-0.0622816	302.685	-63.468	-871.444	0.1392104	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92281	1	OK	0.9844083	-0.1624152	0.0260385	-0.0623190	302.684	-63.462	-871.421	0.1483698	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92284	1	OK	0.9843187	-0.1628102	0.0266645	-0.0624383	302.670	-63.462	-871.427	0.1339669	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92287	1	OK	0.9843463	-0.1626110	0.0270734	-0.0623468	302.676	-63.467	-871.428	0.1419496	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92290	1	OK	0.9843401	-0.1626331	0.0271893	-0.0623369	302.679	-63.470	-871.447	0.1415193	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92293	1	OK	0.9843931	-0.1623527	0.0270957	-0.0622716	302.669	-63.461	-871.443	0.1544511	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92296	1	OK	0.9843681	-0.1625511	0.0266311	-0.0623494	302.671	-63.465	-871.418	0.1483265	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92299	1	OK	0.9843376	-0.1626886	0.0268606	-0.0623732	302.682	-63.467	-871.434	0.1492274	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92302	1	OK	0.9843720	-0.1625788	0.0262721	-0.0623675	302.677	-63.462	-871.427	0.1301727	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92305	1	OK	0.9843624	-0.1626058	0.0264431	-0.0623760	302.676	-63.464	-871.437	0.1473062	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92308	1	OK	0.9843428	-0.1627213	0.0263553	-0.0624217	302.675	-63.463	-871.399	0.1486028	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92311	1	OK	0.9843537	-0.1626259	0.0267415	-0.0623342	302.686	-63.469	-871.453	0.1414739	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	92314	1	OK	0.9843880	-0.1624860	0.0263405	-0.0623273	302.679	-63.459	-871.427	0.1495230	0
