Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695016	1	OK	0,9344662	-0,3524815	0,0497324	0,0075086	-47,073	130,806	-240,093	0,0127944	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695016	1	OK	0,9135402	0,4060580	0,0148395	-0,0184647	-47,776	106,481	-231,718	0,0252011	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695016	1	OK	0,6652033	0,2545133	-0,6331917	-0,3029781	-68,507	116,924	-237,942	0,0671006	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695024	1	OK	0,9344693	-0,3524758	0,0497157	0,0075016	-47,070	130,805	-240,098	0,0128084	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695024	1	OK	0,9135473	0,4060416	0,0148485	-0,0184682	-47,780	106,481	-231,722	0,0248910	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695024	1	OK	0,6651744	0,2545382	-0,6332314	-0,3029378	-68,510	116,921	-237,944	0,0679546	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695032	1	OK	0,9344596	-0,3524987	0,0497354	0,0074981	-47,072	130,801	-240,093	0,0131088	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695032	1	OK	0,9135578	0,4060174	0,0148673	-0,0184681	-47,780	106,477	-231,719	0,0244289	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695032	1	OK	0,6652113	0,2545227	-0,6331825	-0,3029720	-68,510	116,924	-237,942	0,0676686	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695040	1	OK	0,9344571	-0,3525058	0,0497311	0,0075047	-47,071	130,803	-240,091	0,0132862	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695040	1	OK	0,9135665	0,4059978	0,0148556	-0,0184744	-47,780	106,471	-231,718	0,0249629	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695040	1	OK	0,6651524	0,2545989	-0,6332288	-0,3029407	-68,511	116,929	-237,940	0,0679471	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695048	1	OK	0,9344729	-0,3524631	0,0497399	0,0074912	-47,070	130,810	-240,091	0,0139628	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695048	1	OK	0,9135598	0,4060133	0,0148398	-0,0184802	-47,779	106,469	-231,721	0,0250086	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695048	1	OK	0,6651652	0,2545916	-0,6332202	-0,3029364	-68,509	116,926	-237,942	0,0673484	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695056	1	OK	0,9344746	-0,3524559	0,0497571	0,0074956	-47,077	130,808	-240,095	0,0134795	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695056	1	OK	0,9135654	0,4060005	0,0148391	-0,0184867	-47,781	106,468	-231,722	0,0247251	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695056	1	OK	0,6652059	0,2545669	-0,6331800	-0,3029518	-68,515	116,927	-237,938	0,0677012	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695064	1	OK	0,9344678	-0,3524737	0,0497598	0,0074928	-47,076	130,809	-240,088	0,0136312	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695064	1	OK	0,9135729	0,4059835	0,0148398	-0,0184855	-47,780	106,466	-231,725	0,0250461	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695064	1	OK	0,6651678	0,2545903	-0,6332328	-0,3029056	-68,509	116,925	-237,941	0,0672156	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695072	1	OK	0,9344644	-0,3524836	0,0497544	0,0074894	-47,077	130,808	-240,088	0,0134987	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695072	1	OK	0,9135669	0,4059978	0,0148323	-0,0184736	-47,776	106,469	-231,725	0,0247652	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695072	1	OK	0,6650939	0,2546746	-0,6332861	-0,3028857	-68,505	116,929	-237,945	0,0675340	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695080	1	OK	0,9344600	-0,3524959	0,0497500	0,0074906	-47,075	130,805	-240,088	0,0133810	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695080	1	OK	0,9135618	0,4060100	0,0148290	-0,0184620	-47,772	106,472	-231,723	0,0252958	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695080	1	OK	0,6651225	0,2546616	-0,6332434	-0,3029228	-68,508	116,931	-237,943	0,0677936	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695088	1	OK	0,9344633	-0,3524864	0,0497561	0,0074820	-47,074	130,805	-240,084	0,0136307	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695088	1	OK	0,9135740	0,4059822	0,0148205	-0,0184730	-47,772	106,469	-231,727	0,0249083	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695088	1	OK	0,6651899	0,2545813	-0,6332084	-0,3029157	-68,509	116,924	-237,940	0,0673628	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695096	1	OK	0,9344644	-0,3524842	0,0497489	0,0074938	-47,076	130,808	-240,087	0,0129319	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695096	1	OK	0,9135834	0,4059605	0,0148387	-0,0184738	-47,774	106,467	-231,725	0,0247223	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695096	1	OK	0,6651357	0,2546230	-0,6332662	-0,3028789	-68,505	116,925	-237,941	0,0677889	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695104	1	OK	0,9344661	-0,3524795	0,0497522	0,0074822	-47,074	130,808	-240,085	0,0135870	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695104	1	OK	0,9135768	0,4059760	0,0148258	-0,0184722	-47,771	106,468	-231,725	0,0246809	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695104	1	OK	0,6651756	0,2546115	-0,6332084	-0,3029216	-68,505	116,926	-237,938	0,0669017	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695112	1	OK	0,9344728	-0,3524625	0,0497460	0,0074884	-47,077	130,810	-240,091	0,0129473	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695112	1	OK	0,9135651	0,4060024	0,0148088	-0,0184807	-47,773	106,470	-231,730	0,0253765	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695112	1	OK	0,6651607	0,2545993	-0,6332308	-0,3029179	-68,506	116,924	-237,940	0,0668953	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3695120	1	OK	0,9344718	-0,3524652	0,0497470	0,0074872	-47,081	130,811	-240,103	0,0127591	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3695120	1	OK	0,9135636	0,4060052	0,0147972	-0,0185045	-47,775	106,471	-231,727	0,0253699	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3695120	1	OK	0,6651494	0,2545815	-0,6332557	-0,3029055	-68,503	116,920	-237,948	0,0673181	0
