Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713640	1	OK	0.8194143	-0.3455134	-0.4114848	0.1996519	-41.686	31.001	-212.634	0.0665632	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713640	1	OK	0.8126856	0.3412266	-0.1676877	0.4415737	-33.752	10.546	-200.405	0.0389203	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713640	1	OK	0.4680058	0.5338263	-0.7012554	0.0651219	-46.263	7.151	-220.656	0.0304570	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713648	1	OK	0.8192925	-0.3456542	-0.4116427	0.1995827	-41.675	31.001	-212.628	0.0690859	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713648	1	OK	0.8127035	0.3411870	-0.1677026	0.4415657	-33.749	10.547	-200.399	0.0389632	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713648	1	OK	0.4680105	0.5338144	-0.7012590	0.0651465	-46.261	7.148	-220.653	0.0305114	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713656	1	OK	0.8192673	-0.3456960	-0.4116770	0.1995429	-41.676	31.004	-212.627	0.0703228	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713656	1	OK	0.8126986	0.3412337	-0.1676942	0.4415418	-33.753	10.550	-200.399	0.0396686	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713656	1	OK	0.4680054	0.5337996	-0.7012754	0.0651289	-46.257	7.152	-220.654	0.0302322	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713664	1	OK	0.8192292	-0.3457416	-0.4117264	0.1995185	-41.673	31.006	-212.629	0.0707422	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713664	1	OK	0.8126859	0.3412462	-0.1676952	0.4415551	-33.755	10.550	-200.403	0.0399380	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713664	1	OK	0.4680013	0.5337900	-0.7012842	0.0651431	-46.255	7.152	-220.653	0.0300631	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713672	1	OK	0.8192327	-0.3457401	-0.4117273	0.1995049	-41.682	31.013	-212.636	0.0715925	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713672	1	OK	0.8126858	0.3412495	-0.1677095	0.4415473	-33.753	10.552	-200.405	0.0405578	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713672	1	OK	0.4679875	0.5337860	-0.7012939	0.0651700	-46.254	7.152	-220.649	0.0301752	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713680	1	OK	0.8192098	-0.3457828	-0.4117292	0.1995210	-41.681	31.006	-212.632	0.0709170	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713680	1	OK	0.8126879	0.3412145	-0.1677116	0.4415698	-33.753	10.551	-200.409	0.0398175	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713680	1	OK	0.4679878	0.5337563	-0.7013143	0.0651916	-46.249	7.151	-220.648	0.0295114	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713688	1	OK	0.8191716	-0.3458636	-0.4117269	0.1995424	-41.672	30.990	-212.625	0.0703538	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713688	1	OK	0.8126770	0.3412267	-0.1677197	0.4415774	-33.752	10.550	-200.409	0.0402638	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713688	1	OK	0.4679876	0.5337493	-0.7013173	0.0652183	-46.249	7.151	-220.648	0.0293863	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713696	1	OK	0.8191769	-0.3458746	-0.4116851	0.1995880	-41.667	30.979	-212.627	0.0690660	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713696	1	OK	0.8126845	0.3411969	-0.1677297	0.4415828	-33.753	10.551	-200.409	0.0400127	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713696	1	OK	0.4679706	0.5337463	-0.7013264	0.0652659	-46.247	7.149	-220.650	0.0294798	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713704	1	OK	0.8191024	-0.3459867	-0.4117401	0.1995861	-41.655	30.969	-212.624	0.0697066	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713704	1	OK	0.8127192	0.3411731	-0.1677150	0.4415429	-33.760	10.551	-200.409	0.0407850	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713704	1	OK	0.4679787	0.5337411	-0.7013231	0.0652854	-46.249	7.150	-220.652	0.0298711	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713712	1	OK	0.8190737	-0.3460135	-0.4117776	0.1995796	-41.662	30.978	-212.627	0.0704497	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713712	1	OK	0.8127360	0.3411049	-0.1677274	0.4415600	-33.757	10.549	-200.404	0.0404709	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713712	1	OK	0.4679674	0.5337107	-0.7013510	0.0653161	-46.244	7.148	-220.652	0.0299043	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713720	1	OK	0.8190156	-0.3460748	-0.4118555	0.1995513	-41.656	30.982	-212.623	0.0713801	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713720	1	OK	0.8127750	0.3409687	-0.1677482	0.4415853	-33.753	10.549	-200.399	0.0387481	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713720	1	OK	0.4679730	0.5336689	-0.7013762	0.0653469	-46.241	7.142	-220.656	0.0302047	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713728	1	OK	0.8189991	-0.3460951	-0.4118667	0.1995606	-41.659	30.983	-212.630	0.0714202	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713728	1	OK	0.8127540	0.3409676	-0.1677683	0.4416173	-33.750	10.548	-200.400	0.0391839	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713728	1	OK	0.4679471	0.5336709	-0.7013880	0.0653902	-46.239	7.143	-220.660	0.0300753	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713736	1	OK	0.8190001	-0.3461042	-0.4118550	0.1995648	-41.655	30.987	-212.633	0.0706560	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713736	1	OK	0.8127673	0.3409020	-0.1677832	0.4416378	-33.748	10.548	-200.402	0.0387652	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713736	1	OK	0.4679286	0.5336680	-0.7013972	0.0654473	-46.241	7.141	-220.663	0.0307367	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713744	1	OK	0.8190720	-0.3460372	-0.4117439	0.1996152	-41.656	30.980	-212.628	0.0685134	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713744	1	OK	0.8128027	0.3408092	-0.1677888	0.4416422	-33.749	10.548	-200.402	0.0379476	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713744	1	OK	0.4679301	0.5336429	-0.7014144	0.0654564	-46.238	7.142	-220.658	0.0305295	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713752	1	OK	0.8190621	-0.3460630	-0.4117372	0.1996252	-41.639	30.970	-212.619	0.0671297	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713752	1	OK	0.8128340	0.3407463	-0.1677913	0.4416322	-33.753	10.549	-200.399	0.0373931	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713752	1	OK	0.4679260	0.5336224	-0.7014283	0.0655030	-46.236	7.138	-220.660	0.0307289	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713760	1	OK	0.8191154	-0.3460096	-0.4116648	0.1996482	-41.642	30.973	-212.629	0.0653532	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713760	1	OK	0.8128488	0.3407091	-0.1678122	0.4416256	-33.749	10.551	-200.395	0.0377064	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713760	1	OK	0.4679211	0.5336136	-0.7014324	0.0655665	-46.238	7.132	-220.665	0.0315878	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713768	1	OK	0.8191312	-0.3459670	-0.4116668	0.1996532	-41.644	30.981	-212.633	0.0650013	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713768	1	OK	0.8128706	0.3406407	-0.1678233	0.4416340	-33.748	10.551	-200.391	0.0370420	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713768	1	OK	0.4678960	0.5336077	-0.7014527	0.0655772	-46.239	7.135	-220.666	0.0315607	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713776	1	OK	0.8191036	-0.3460220	-0.4116897	0.1996239	-41.639	30.981	-212.627	0.0649454	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713776	1	OK	0.8128803	0.3405671	-0.1678442	0.4416650	-33.742	10.548	-200.391	0.0362025	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713776	1	OK	0.4679002	0.5335641	-0.7014826	0.0655824	-46.233	7.133	-220.660	0.0311902	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	713784	1	OK	0.8191475	-0.3459619	-0.4116548	0.1996200	-41.647	30.990	-212.634	0.0648665	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	713784	1	OK	0.8128806	0.3405283	-0.1678646	0.4416867	-33.738	10.547	-200.390	0.0358107	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	713784	1	OK	0.4678968	0.5335364	-0.7015043	0.0655981	-46.229	7.129	-220.662	0.0312694	0
