Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771328	1	OK	0.4944196	-0.8007648	-0.3136865	-0.1261973	-25.602	9.413	-225.678	0.0721940	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771328	1	OK	0.9085659	-0.2233918	-0.3203636	0.1482272	-40.359	8.833	-204.974	0.1102411	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771328	1	OK	0.4124324	-0.0706239	-0.8732698	0.2496230	-47.610	-3.376	-224.876	0.0232290	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771336	1	OK	0.4944416	-0.8007558	-0.3136765	-0.1261932	-25.605	9.415	-225.681	0.0723061	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771336	1	OK	0.9085557	-0.2233913	-0.3203754	0.1482648	-40.352	8.825	-204.965	0.1087915	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771336	1	OK	0.4124235	-0.0706245	-0.8732735	0.2496247	-47.608	-3.375	-224.877	0.0236485	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771344	1	OK	0.4944831	-0.8007339	-0.3136691	-0.1261879	-25.606	9.416	-225.687	0.0721605	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771344	1	OK	0.9085626	-0.2233734	-0.3203690	0.1482631	-40.351	8.825	-204.967	0.1087247	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771344	1	OK	0.4124164	-0.0706219	-0.8732737	0.2496365	-47.607	-3.376	-224.874	0.0236200	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771352	1	OK	0.4944555	-0.8007393	-0.3137005	-0.1261837	-25.604	9.413	-225.683	0.0728895	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771352	1	OK	0.9085464	-0.2234128	-0.3203997	0.1482371	-40.347	8.824	-204.962	0.1097295	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771352	1	OK	0.4124336	-0.0705983	-0.8732673	0.2496371	-47.608	-3.370	-224.873	0.0235367	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771360	1	OK	0.4943825	-0.8007737	-0.3137285	-0.1261818	-25.599	9.407	-225.675	0.0735440	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771360	1	OK	0.9085261	-0.2234604	-0.3204442	0.1481936	-40.336	8.826	-204.957	0.1097005	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771360	1	OK	0.4124341	-0.0705945	-0.8732699	0.2496280	-47.608	-3.369	-224.872	0.0231128	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771368	1	OK	0.4944082	-0.8007604	-0.3137215	-0.1261827	-25.599	9.408	-225.678	0.0732814	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771368	1	OK	0.9085279	-0.2234699	-0.3204412	0.1481743	-40.343	8.829	-204.962	0.1106716	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771368	1	OK	0.4124415	-0.0705888	-0.8732685	0.2496224	-47.609	-3.367	-224.876	0.0230030	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771376	1	OK	0.4944706	-0.8007437	-0.3136755	-0.1261590	-25.610	9.410	-225.689	0.0723277	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771376	1	OK	0.9085079	-0.2235147	-0.3204697	0.1481680	-40.344	8.827	-204.969	0.1114042	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771376	1	OK	0.4124463	-0.0706084	-0.8732652	0.2496207	-47.610	-3.370	-224.870	0.0229313	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771384	1	OK	0.4944989	-0.8007328	-0.3136624	-0.1261497	-25.611	9.413	-225.687	0.0712893	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771384	1	OK	0.9085125	-0.2234766	-0.3204629	0.1482118	-40.341	8.819	-204.960	0.1103415	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771384	1	OK	0.4124393	-0.0706205	-0.8732669	0.2496225	-47.609	-3.372	-224.871	0.0231886	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771392	1	OK	0.4944740	-0.8007531	-0.3136527	-0.1261424	-25.611	9.414	-225.688	0.0711708	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771392	1	OK	0.9085011	-0.2234696	-0.3205040	0.1482032	-40.322	8.818	-204.941	0.1094855	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771392	1	OK	0.4124371	-0.0706391	-0.8732731	0.2495994	-47.608	-3.371	-224.869	0.0236551	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771400	1	OK	0.4944051	-0.8007820	-0.3136865	-0.1261449	-25.610	9.408	-225.684	0.0725733	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771400	1	OK	0.9085049	-0.2234672	-0.3204848	0.1482254	-40.326	8.815	-204.947	0.1083988	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771400	1	OK	0.4124628	-0.0706123	-0.8732599	0.2496107	-47.614	-3.368	-224.866	0.0233950	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771408	1	OK	0.4944281	-0.8007817	-0.3136562	-0.1261322	-25.615	9.409	-225.689	0.0720003	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771408	1	OK	0.9084941	-0.2235242	-0.3205036	0.1481651	-40.334	8.825	-204.954	0.1110747	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771408	1	OK	0.4124623	-0.0706090	-0.8732584	0.2496177	-47.615	-3.369	-224.866	0.0235234	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771416	1	OK	0.4944136	-0.8007900	-0.3136588	-0.1261296	-25.614	9.411	-225.684	0.0717233	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771416	1	OK	0.9085023	-0.2235429	-0.3204763	0.1481455	-40.351	8.832	-204.970	0.1132249	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771416	1	OK	0.4124655	-0.0706137	-0.8732570	0.2496158	-47.615	-3.368	-224.866	0.0231722	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771424	1	OK	0.4943003	-0.8008530	-0.3136807	-0.1261198	-25.611	9.404	-225.678	0.0721790	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771424	1	OK	0.9085176	-0.2235170	-0.3204306	0.1481898	-40.359	8.829	-204.975	0.1127772	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771424	1	OK	0.4124826	-0.0706187	-0.8732492	0.2496135	-47.616	-3.369	-224.866	0.0232063	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771432	1	OK	0.4943232	-0.8008498	-0.3136532	-0.1261186	-25.613	9.407	-225.682	0.0711299	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771432	1	OK	0.9085242	-0.2234951	-0.3204056	0.1482362	-40.360	8.823	-204.974	0.1110289	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771432	1	OK	0.4124656	-0.0706415	-0.8732574	0.2496065	-47.613	-3.374	-224.866	0.0233946	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771440	1	OK	0.4943619	-0.8008362	-0.3136247	-0.1261238	-25.616	9.412	-225.683	0.0705863	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771440	1	OK	0.9085387	-0.2234466	-0.3203723	0.1482921	-40.369	8.820	-204.976	0.1105079	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771440	1	OK	0.4124853	-0.0706281	-0.8732397	0.2496397	-47.616	-3.377	-224.864	0.0234205	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	771448	1	OK	0.4943541	-0.8008434	-0.3136214	-0.1261167	-25.621	9.414	-225.683	0.0708789	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	771448	1	OK	0.9085294	-0.2234702	-0.3203671	0.1483252	-40.368	8.812	-204.974	0.1103526	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	771448	1	OK	0.4124926	-0.0706257	-0.8732352	0.2496442	-47.619	-3.376	-224.863	0.0233332	0
