Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137796	1	OK	0.8329764	-0.1259703	0.4773556	-0.2498268	-84.199	10.483	-1045.422	0.2748654	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137799	1	OK	0.8326088	-0.1257942	0.4780869	-0.2497426	-84.214	10.492	-1045.420	0.2675962	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137802	1	OK	0.8324058	-0.1259459	0.4783667	-0.2498069	-84.224	10.485	-1045.409	0.2644093	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137805	1	OK	0.8328449	-0.1257309	0.4776588	-0.2498064	-84.214	10.488	-1045.453	0.2663291	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137808	1	OK	0.8323469	-0.1256875	0.4785666	-0.2497504	-84.233	10.494	-1045.467	0.2632479	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137811	1	OK	0.8323906	-0.1251875	0.4786948	-0.2496102	-84.237	10.491	-1045.439	0.2514162	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137814	1	OK	0.8326112	-0.1253938	0.4782225	-0.2496762	-84.226	10.491	-1045.441	0.2714608	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137817	1	OK	0.8324923	-0.1252575	0.4784666	-0.2496737	-84.231	10.489	-1045.452	0.2524450	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137820	1	OK	0.8321587	-0.1253721	0.4790275	-0.2496524	-84.244	10.492	-1045.491	0.2536768	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137823	1	OK	0.8327366	-0.1255827	0.4779205	-0.2497414	-84.220	10.482	-1045.410	0.2747400	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137826	1	OK	0.8329326	-0.1255458	0.4775704	-0.2497761	-84.213	10.482	-1045.450	0.2682584	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137829	1	OK	0.8326145	-0.1256518	0.4781010	-0.2497682	-84.225	10.480	-1045.432	0.2703785	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	137832	1	OK	0.8324906	-0.1256342	0.4783267	-0.2497579	-84.236	10.486	-1045.476	0.2713487	0
