Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410864	1	OK	0.1933982	-0.6806609	-0.2029855	-0.6768270	-27.829	283.611	-257.764	0.4650505	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410872	1	OK	0.1936431	-0.6806173	-0.2032330	-0.6767266	-27.821	283.621	-257.766	0.4641442	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410880	1	OK	0.1937880	-0.6807135	-0.2034502	-0.6765230	-27.844	283.611	-257.766	0.4645585	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410888	1	OK	0.1940392	-0.6807137	-0.2036326	-0.6763959	-27.846	283.618	-257.745	0.4622447	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410896	1	OK	0.1939625	-0.6807430	-0.2036114	-0.6763947	-27.849	283.599	-257.739	0.4609264	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410904	1	OK	0.1937682	-0.6807413	-0.2034886	-0.6764892	-27.848	283.586	-257.743	0.4616318	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410912	1	OK	0.1937288	-0.6807099	-0.2034404	-0.6765465	-27.846	283.577	-257.727	0.4620438	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410920	1	OK	0.1937790	-0.6807060	-0.2034906	-0.6765210	-27.846	283.573	-257.708	0.4611174	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410928	1	OK	0.1938222	-0.6807024	-0.2035086	-0.6765068	-27.844	283.575	-257.695	0.4598472	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410936	1	OK	0.1935769	-0.6806385	-0.2030054	-0.6767925	-27.842	283.597	-257.677	0.4603239	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410944	1	OK	0.1932376	-0.6806020	-0.2025416	-0.6770650	-27.837	283.595	-257.662	0.4603659	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410952	1	OK	0.1930274	-0.6806106	-0.2021483	-0.6772339	-27.847	283.594	-257.634	0.4582492	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410960	1	OK	0.1928975	-0.6805749	-0.2019217	-0.6773743	-27.848	283.602	-257.624	0.4575967	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410968	1	OK	0.1925893	-0.6805892	-0.2016995	-0.6775139	-27.848	283.591	-257.645	0.4593414	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410976	1	OK	0.1926106	-0.6805553	-0.2018177	-0.6775067	-27.839	283.584	-257.645	0.4607190	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410984	1	OK	0.1925986	-0.6804979	-0.2016469	-0.6776186	-27.837	283.602	-257.636	0.4624863	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	410992	1	OK	0.1925977	-0.6804429	-0.2016173	-0.6776829	-27.831	283.619	-257.645	0.4652982	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411000	1	OK	0.1926989	-0.6803747	-0.2017244	-0.6776907	-27.818	283.638	-257.656	0.4676341	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	411008	1	OK	0.1926706	-0.6804071	-0.2016948	-0.6776750	-27.819	283.634	-257.665	0.4653073	0
