Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534000	1	OK	0.3245736	-0.6545886	-0.3066144	-0.6100438	-137.649	-180.999	-247.094	0.2738179	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534008	1	OK	0.3245293	-0.6545956	-0.3066244	-0.6100548	-137.653	-181.005	-247.110	0.2743922	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534016	1	OK	0.3246304	-0.6546090	-0.3067275	-0.6099348	-137.652	-181.015	-247.105	0.2762276	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534024	1	OK	0.3247216	-0.6545847	-0.3067404	-0.6099058	-137.650	-181.013	-247.100	0.2773234	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534032	1	OK	0.3247881	-0.6545695	-0.3066796	-0.6099172	-137.660	-181.002	-247.109	0.2771548	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534040	1	OK	0.3248163	-0.6545858	-0.3066347	-0.6099074	-137.674	-180.996	-247.115	0.2767827	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534048	1	OK	0.3248535	-0.6545959	-0.3066418	-0.6098731	-137.677	-180.998	-247.122	0.2779483	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534056	1	OK	0.3248372	-0.6545661	-0.3066006	-0.6099344	-137.673	-180.992	-247.128	0.2760226	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534064	1	OK	0.3248779	-0.6545627	-0.3066586	-0.6098874	-137.677	-180.993	-247.117	0.2755285	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534072	1	OK	0.3248149	-0.6545952	-0.3066089	-0.6099110	-137.686	-180.997	-247.122	0.2751471	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534080	1	OK	0.3247569	-0.6546622	-0.3066466	-0.6098510	-137.684	-181.008	-247.119	0.2756512	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534088	1	OK	0.3248794	-0.6546688	-0.3066441	-0.6097799	-137.690	-181.001	-247.110	0.2761954	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534096	1	OK	0.3248307	-0.6546526	-0.3065801	-0.6098554	-137.699	-180.995	-247.121	0.2749830	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534104	1	OK	0.3249070	-0.6546668	-0.3066852	-0.6097467	-137.705	-180.996	-247.113	0.2742805	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534112	1	OK	0.3249477	-0.6546633	-0.3068208	-0.6096605	-137.703	-181.006	-247.110	0.2751416	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534120	1	OK	0.3248643	-0.6546456	-0.3068308	-0.6097189	-137.690	-181.014	-247.122	0.2747193	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534128	1	OK	0.3249483	-0.6546254	-0.3068607	-0.6096808	-137.690	-181.006	-247.113	0.2746849	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534136	1	OK	0.3249178	-0.6546658	-0.3068981	-0.6096349	-137.692	-181.018	-247.106	0.2761730	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534144	1	OK	0.3249038	-0.6546998	-0.3069179	-0.6095959	-137.699	-181.029	-247.114	0.2768075	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534152	1	OK	0.3249314	-0.6546596	-0.3069103	-0.6096281	-137.693	-181.027	-247.123	0.2777394	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534160	1	OK	0.3249077	-0.6546092	-0.3067896	-0.6097557	-137.699	-181.013	-247.136	0.2747296	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534168	1	OK	0.3248306	-0.6546490	-0.3068043	-0.6097466	-137.702	-181.019	-247.132	0.2737959	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534176	1	OK	0.3247519	-0.6546436	-0.3067449	-0.6098241	-137.696	-181.017	-247.137	0.2727199	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534184	1	OK	0.3246377	-0.6546428	-0.3065891	-0.6099642	-137.704	-181.011	-247.153	0.2726068	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534192	1	OK	0.3245638	-0.6546430	-0.3064878	-0.6100541	-137.700	-181.009	-247.161	0.2722261	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534200	1	OK	0.3245991	-0.6546407	-0.3064523	-0.6100557	-137.712	-181.001	-247.154	0.2719800	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534208	1	OK	0.3245444	-0.6546686	-0.3064991	-0.6100314	-137.705	-181.012	-247.153	0.2717085	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534216	1	OK	0.3246366	-0.6546429	-0.3065614	-0.6099785	-137.705	-181.010	-247.159	0.2713966	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534224	1	OK	0.3245527	-0.6546086	-0.3064639	-0.6101090	-137.695	-181.001	-247.163	0.2706215	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534232	1	OK	0.3246603	-0.6546090	-0.3065556	-0.6100053	-137.694	-181.000	-247.156	0.2716831	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534240	1	OK	0.3247472	-0.6546189	-0.3066757	-0.6098880	-137.693	-181.006	-247.145	0.2743998	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534248	1	OK	0.3248066	-0.6545653	-0.3066709	-0.6099163	-137.690	-180.999	-247.153	0.2748347	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534256	1	OK	0.3248218	-0.6545794	-0.3066663	-0.6098954	-137.695	-180.999	-247.150	0.2749642	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534264	1	OK	0.3248336	-0.6545322	-0.3066962	-0.6099248	-137.681	-180.995	-247.142	0.2750874	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534272	1	OK	0.3248528	-0.6545247	-0.3067171	-0.6099120	-137.675	-180.994	-247.139	0.2753661	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534280	1	OK	0.3248980	-0.6545219	-0.3067875	-0.6098555	-137.668	-180.997	-247.134	0.2759620	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	534288	1	OK	0.3250060	-0.6545137	-0.3068571	-0.6097718	-137.676	-180.993	-247.127	0.2756962	0
