Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431216	1	OK	0.1422805	-0.7008202	-0.1476237	-0.6832382	121.587	222.016	-256.447	0.2945990	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431224	1	OK	0.1422270	-0.7008584	-0.1474830	-0.6832406	121.581	222.023	-256.446	0.2945132	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431232	1	OK	0.1422958	-0.7008187	-0.1474723	-0.6832693	121.584	222.027	-256.450	0.2954858	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431240	1	OK	0.1422500	-0.7008293	-0.1473828	-0.6832873	121.586	222.042	-256.454	0.2957923	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431248	1	OK	0.1423127	-0.7008410	-0.1473953	-0.6832595	121.583	222.048	-256.453	0.2953968	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431256	1	OK	0.1423318	-0.7008601	-0.1473308	-0.6832499	121.585	222.069	-256.481	0.2933837	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431264	1	OK	0.1423940	-0.7008034	-0.1473939	-0.6832814	121.591	222.064	-256.465	0.2923909	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431272	1	OK	0.1423980	-0.7008026	-0.1474391	-0.6832717	121.585	222.058	-256.444	0.2940080	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431280	1	OK	0.1423228	-0.7008306	-0.1474787	-0.6832501	121.588	222.040	-256.436	0.2981129	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431288	1	OK	0.1423633	-0.7007830	-0.1474013	-0.6833072	121.597	222.066	-256.431	0.3012163	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431296	1	OK	0.1423069	-0.7008238	-0.1474416	-0.6832684	121.596	222.060	-256.441	0.3031530	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431304	1	OK	0.1423204	-0.7008104	-0.1474058	-0.6832871	121.595	222.066	-256.431	0.3028092	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431312	1	OK	0.1422515	-0.7008744	-0.1473147	-0.6832554	121.590	222.068	-256.445	0.3013039	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431320	1	OK	0.1423424	-0.7008731	-0.1474976	-0.6831983	121.589	222.050	-256.454	0.3006462	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431328	1	OK	0.1423477	-0.7008481	-0.1475082	-0.6832206	121.588	222.045	-256.442	0.3014745	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431336	1	OK	0.1422800	-0.7008955	-0.1474275	-0.6832035	121.572	222.030	-256.412	0.3010479	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431344	1	OK	0.1422385	-0.7009138	-0.1473446	-0.6832112	121.565	222.028	-256.409	0.2997567	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431352	1	OK	0.1421502	-0.7009443	-0.1473857	-0.6831895	121.564	222.006	-256.409	0.3001186	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431360	1	OK	0.1422606	-0.7009084	-0.1474378	-0.6831921	121.563	222.015	-256.410	0.3000109	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431368	1	OK	0.1421943	-0.7008820	-0.1473446	-0.6832531	121.562	222.010	-256.410	0.2985119	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431376	1	OK	0.1421770	-0.7008321	-0.1473170	-0.6833138	121.563	222.004	-256.400	0.2975580	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431384	1	OK	0.1421472	-0.7008541	-0.1473860	-0.6832825	121.561	221.997	-256.408	0.2981938	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431392	1	OK	0.1421572	-0.7007913	-0.1474391	-0.6833334	121.565	221.988	-256.390	0.2988035	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431400	1	OK	0.1421055	-0.7007579	-0.1472152	-0.6834267	121.573	222.008	-256.379	0.2964220	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431408	1	OK	0.1420779	-0.7007644	-0.1472467	-0.6834190	121.573	222.004	-256.389	0.2969353	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431416	1	OK	0.1421910	-0.7007072	-0.1473439	-0.6834332	121.583	222.016	-256.398	0.2993088	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431424	1	OK	0.1421958	-0.7007250	-0.1473315	-0.6834167	121.586	222.026	-256.406	0.2996407	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431432	1	OK	0.1422065	-0.7007010	-0.1472940	-0.6834470	121.595	222.046	-256.423	0.3007858	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431440	1	OK	0.1421853	-0.7007278	-0.1472937	-0.6834241	121.597	222.042	-256.435	0.2984540	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431448	1	OK	0.1421810	-0.7008140	-0.1474563	-0.6833015	121.594	222.028	-256.446	0.3000953	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431456	1	OK	0.1422381	-0.7008092	-0.1474399	-0.6832980	121.597	222.039	-256.452	0.3009416	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431464	1	OK	0.1423257	-0.7007830	-0.1474462	-0.6833054	121.601	222.049	-256.445	0.3004655	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431472	1	OK	0.1423357	-0.7007721	-0.1473829	-0.6833281	121.594	222.050	-256.433	0.2995154	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431480	1	OK	0.1423265	-0.7008044	-0.1475618	-0.6832583	121.587	222.030	-256.437	0.3013033	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431488	1	OK	0.1423693	-0.7007690	-0.1476298	-0.6832710	121.600	222.032	-256.443	0.3013409	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431496	1	OK	0.1423289	-0.7007773	-0.1475513	-0.6832879	121.604	222.040	-256.450	0.3017644	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	431504	1	OK	0.1423921	-0.7007223	-0.1475532	-0.6833306	121.615	222.059	-256.452	0.3003526	0
