Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565672	1	OK	0.3573709	-0.6198480	-0.3498714	-0.6047020	-109.651	33.369	-253.428	0.1070616	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565680	1	OK	0.3573802	-0.6198845	-0.3498696	-0.6046601	-109.654	33.367	-253.420	0.1061772	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565688	1	OK	0.3573803	-0.6198928	-0.3498477	-0.6046642	-109.652	33.365	-253.416	0.1061404	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565696	1	OK	0.3573707	-0.6199206	-0.3498306	-0.6046513	-109.657	33.362	-253.419	0.1060302	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565704	1	OK	0.3573884	-0.6199403	-0.3498391	-0.6046157	-109.662	33.363	-253.412	0.1063557	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565712	1	OK	0.3573315	-0.6199466	-0.3497901	-0.6046712	-109.656	33.359	-253.407	0.1068611	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565720	1	OK	0.3573232	-0.6199225	-0.3498227	-0.6046819	-109.651	33.359	-253.411	0.1068846	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565728	1	OK	0.3573351	-0.6199409	-0.3498228	-0.6046560	-109.655	33.358	-253.408	0.1061708	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565736	1	OK	0.3572622	-0.6199211	-0.3497801	-0.6047441	-109.651	33.355	-253.410	0.1076401	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565744	1	OK	0.3572356	-0.6199288	-0.3497370	-0.6047768	-109.647	33.355	-253.405	0.1077193	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565752	1	OK	0.3573229	-0.6199136	-0.3498344	-0.6046845	-109.650	33.353	-253.400	0.1065869	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565760	1	OK	0.3573741	-0.6199046	-0.3498252	-0.6046688	-109.653	33.356	-253.402	0.1059199	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565768	1	OK	0.3573678	-0.6199228	-0.3498572	-0.6046354	-109.656	33.355	-253.410	0.1054126	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565776	1	OK	0.3573429	-0.6199092	-0.3497979	-0.6046983	-109.651	33.363	-253.405	0.1058502	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565784	1	OK	0.3573342	-0.6198871	-0.3498162	-0.6047156	-109.649	33.363	-253.415	0.1059836	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	565792	1	OK	0.3573213	-0.6198914	-0.3497709	-0.6047450	-109.652	33.366	-253.419	0.1057975	0
