Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572696	1	OK	0.3491842	-0.6256548	-0.3459031	-0.6057867	-95.693	87.317	-253.910	0.1446318	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572704	1	OK	0.3492104	-0.6256867	-0.3459788	-0.6056954	-95.701	87.308	-253.906	0.1436436	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572712	1	OK	0.3492434	-0.6256666	-0.3460134	-0.6056774	-95.699	87.310	-253.910	0.1435690	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572720	1	OK	0.3492098	-0.6257189	-0.3460420	-0.6056264	-95.705	87.297	-253.901	0.1436663	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572728	1	OK	0.3492995	-0.6257222	-0.3460972	-0.6055397	-95.708	87.299	-253.903	0.1422519	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572736	1	OK	0.3493377	-0.6257436	-0.3460672	-0.6055127	-95.717	87.302	-253.899	0.1422104	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572744	1	OK	0.3493568	-0.6257551	-0.3460700	-0.6054881	-95.718	87.305	-253.894	0.1427947	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572752	1	OK	0.3494154	-0.6257475	-0.3461039	-0.6054428	-95.715	87.310	-253.890	0.1420021	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572760	1	OK	0.3494204	-0.6257621	-0.3460992	-0.6054276	-95.717	87.312	-253.888	0.1414666	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572768	1	OK	0.3494990	-0.6257692	-0.3461621	-0.6053389	-95.718	87.311	-253.893	0.1401135	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572776	1	OK	0.3495526	-0.6257891	-0.3462168	-0.6052560	-95.728	87.307	-253.894	0.1394385	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572784	1	OK	0.3495961	-0.6257801	-0.3462606	-0.6052153	-95.728	87.306	-253.895	0.1389114	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572792	1	OK	0.3495737	-0.6257741	-0.3462620	-0.6052335	-95.726	87.307	-253.899	0.1397876	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572800	1	OK	0.3496146	-0.6256979	-0.3462969	-0.6052687	-95.715	87.315	-253.901	0.1396842	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572808	1	OK	0.3495282	-0.6256778	-0.3462424	-0.6053706	-95.712	87.316	-253.910	0.1411351	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572816	1	OK	0.3494672	-0.6256975	-0.3462448	-0.6053841	-95.712	87.308	-253.908	0.1413187	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572824	1	OK	0.3493414	-0.6257488	-0.3461397	-0.6054638	-95.719	87.302	-253.912	0.1421862	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572832	1	OK	0.3492261	-0.6257351	-0.3460518	-0.6055946	-95.716	87.302	-253.920	0.1437278	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	572840	1	OK	0.3492227	-0.6257591	-0.3460759	-0.6055581	-95.722	87.298	-253.926	0.1440424	0
