Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606583	1	OK	-0,4517620	0,1189503	-0,0227265	0,8838809	48,858	-23,298	-1059,029	0,1679666	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606586	1	OK	-0,4518797	0,1182788	-0,0231521	0,8838998	48,857	-23,290	-1059,042	0,1649351	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606589	1	OK	-0,4518668	0,1185229	-0,0232761	0,8838704	48,855	-23,295	-1059,001	0,1666689	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606592	1	OK	-0,4516264	0,1197796	-0,0223843	0,8838469	48,849	-23,298	-1058,979	0,1609197	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606595	1	OK	-0,4515440	0,1198488	-0,0218259	0,8838936	48,855	-23,295	-1059,000	0,1657347	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606598	1	OK	-0,4518558	0,1180021	-0,0229771	0,8839536	48,859	-23,289	-1059,057	0,1656537	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606601	1	OK	-0,4518607	0,1183656	-0,0235948	0,8838862	48,852	-23,284	-1058,983	0,1632352	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606604	1	OK	-0,4515770	0,1198940	-0,0221663	0,8838621	48,853	-23,296	-1058,960	0,1605196	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606607	1	OK	-0,4519240	0,1177191	-0,0232294	0,8839499	48,854	-23,288	-1059,040	0,1641957	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606610	1	OK	-0,4519456	0,1175018	-0,0234489	0,8839619	48,851	-23,290	-1058,987	0,1663713	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606613	1	OK	-0,4518379	0,1183993	-0,0231011	0,8839064	48,847	-23,293	-1058,966	0,1701616	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606616	1	OK	-0,4518550	0,1184143	-0,0232777	0,8838910	48,852	-23,292	-1058,975	0,1652053	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606619	1	OK	-0,4519092	0,1177567	-0,0231966	0,8839532	48,854	-23,289	-1059,036	0,1697063	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606622	1	OK	-0,4518838	0,1179263	-0,0230007	0,8839487	48,854	-23,291	-1059,040	0,1635001	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606625	1	OK	-0,4515614	0,1194166	-0,0219240	0,8839408	48,851	-23,294	-1058,991	0,1687235	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606628	1	OK	-0,4519457	0,1176931	-0,0234362	0,8839368	48,855	-23,290	-1059,050	0,1685728	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606631	1	OK	-0,4516814	0,1189830	-0,0222702	0,8839293	48,850	-23,296	-1058,989	0,1644590	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606634	1	OK	-0,4518774	0,1185658	-0,0235009	0,8838533	48,853	-23,291	-1058,994	0,1725840	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606637	1	OK	-0,4520616	0,1168370	-0,0236210	0,8839862	48,858	-23,290	-1059,056	0,1670193	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606640	1	OK	-0,4515197	0,1202108	-0,0217109	0,8838597	48,851	-23,298	-1058,954	0,1677116	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606643	1	OK	-0,4516584	0,1190522	-0,0223658	0,8839293	48,852	-23,295	-1059,023	0,1647673	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606646	1	OK	-0,4518074	0,1184126	-0,0231423	0,8839191	48,856	-23,294	-1059,000	0,1634235	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606649	1	OK	-0,4516686	0,1191863	-0,0221061	0,8839125	48,852	-23,298	-1058,990	0,1772400	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606652	1	OK	-0,4519761	0,1173655	-0,0237019	0,8839577	48,860	-23,287	-1059,023	0,1669224	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606655	1	OK	-0,4519360	0,1176191	-0,0236663	0,8839454	48,857	-23,289	-1058,997	0,1623159	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606658	1	OK	-0,4516767	0,1191686	-0,0226357	0,8838974	48,855	-23,294	-1059,001	0,1685094	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606661	1	OK	-0,4518178	0,1182075	-0,0230188	0,8839445	48,856	-23,291	-1059,031	0,1705035	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606664	1	OK	-0,4519804	0,1173389	-0,0234807	0,8839649	48,858	-23,290	-1059,055	0,1657628	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606667	1	OK	-0,4515389	0,1201081	-0,0223260	0,8838485	48,849	-23,294	-1058,932	0,1628384	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606670	1	OK	-0,4518886	0,1177801	-0,0231130	0,8839628	48,853	-23,290	-1058,998	0,1684092	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606673	1	OK	-0,4517614	0,1187265	-0,0229367	0,8839059	48,854	-23,294	-1059,023	0,1701769	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606676	1	OK	-0,4520773	0,1167734	-0,0237914	0,8839819	48,861	-23,289	-1059,081	0,1657538	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606679	1	OK	-0,4517228	0,1191225	-0,0229546	0,8838719	48,851	-23,292	-1059,005	0,1694402	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606682	1	OK	-0,4518653	0,1180771	-0,0231046	0,8839354	48,861	-23,292	-1059,022	0,1613456	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606685	1	OK	-0,4515855	0,1193757	-0,0218229	0,8839365	48,851	-23,297	-1058,991	0,1677850	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606688	1	OK	-0,4512689	0,1211462	-0,0211172	0,8838744	48,849	-23,300	-1058,954	0,1646821	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606691	1	OK	-0,4518645	0,1179345	-0,0230714	0,8839557	48,857	-23,293	-1059,035	0,1709511	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606694	1	OK	-0,4517000	0,1191610	-0,0229410	0,8838787	48,852	-23,290	-1058,958	0,1620709	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606697	1	OK	-0,4517739	0,1180551	-0,0228364	0,8839920	48,858	-23,292	-1059,040	0,1609643	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606700	1	OK	-0,4518515	0,1181057	-0,0234223	0,8839302	48,851	-23,287	-1059,007	0,1623638	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606703	1	OK	-0,4516650	0,1194807	-0,0224373	0,8838663	48,844	-23,298	-1058,965	0,1645569	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606706	1	OK	-0,4516020	0,1198014	-0,0227325	0,8838475	48,849	-23,290	-1058,949	0,1699144	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606709	1	OK	-0,4518183	0,1185774	-0,0232783	0,8838879	48,850	-23,290	-1058,966	0,1652747	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606712	1	OK	-0,4514125	0,1201878	-0,0214619	0,8839237	48,851	-23,295	-1058,986	0,1687456	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606715	1	OK	-0,4515044	0,1196826	-0,0218344	0,8839361	48,853	-23,297	-1059,021	0,1678215	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606718	1	OK	-0,4519479	0,1177180	-0,0234625	0,8839316	48,855	-23,290	-1059,017	0,1646843	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606721	1	OK	-0,4516969	0,1186498	-0,0224969	0,8839604	48,855	-23,296	-1059,038	0,1633912	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606724	1	OK	-0,4519777	0,1173286	-0,0236875	0,8839621	48,859	-23,289	-1059,054	0,1631455	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606727	1	OK	-0,4515335	0,1197838	-0,0219062	0,8839058	48,851	-23,297	-1058,981	0,1728379	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606730	1	OK	-0,4516259	0,1193713	-0,0221638	0,8839080	48,855	-23,296	-1058,995	0,1639866	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606733	1	OK	-0,4514261	0,1203252	-0,0216288	0,8838939	48,847	-23,298	-1058,930	0,1674689	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606736	1	OK	-0,4519115	0,1180114	-0,0236945	0,8839049	48,853	-23,288	-1058,983	0,1628051	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606739	1	OK	-0,4516121	0,1193179	-0,0220345	0,8839255	48,850	-23,295	-1058,974	0,1678195	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606742	1	OK	-0,4515100	0,1200386	-0,0221498	0,8838772	48,849	-23,297	-1058,955	0,1643282	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606745	1	OK	-0,4516553	0,1192644	-0,0225336	0,8838980	48,853	-23,296	-1058,969	0,1679828	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606748	1	OK	-0,4515011	0,1203203	-0,0219184	0,8838492	48,844	-23,298	-1058,949	0,1720324	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606751	1	OK	-0,4517260	0,1191548	-0,0231904	0,8838597	48,851	-23,293	-1058,970	0,1674638	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606754	1	OK	-0,4517883	0,1184180	-0,0230022	0,8839318	48,855	-23,292	-1059,029	0,1683496	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606757	1	OK	-0,4516707	0,1192787	-0,0224311	0,8838908	48,851	-23,300	-1058,974	0,1658538	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606760	1	OK	-0,4517550	0,1186515	-0,0227476	0,8839241	48,858	-23,295	-1058,996	0,1774621	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606763	1	OK	-0,4516235	0,1197360	-0,0227569	0,8838448	48,853	-23,296	-1058,973	0,1592266	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606766	1	OK	-0,4517632	0,1189471	-0,0231559	0,8838695	48,853	-23,293	-1059,003	0,1714168	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606769	1	OK	-0,4517973	0,1187306	-0,0233111	0,8838772	48,857	-23,292	-1059,009	0,1725034	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606772	1	OK	-0,4516604	0,1189044	-0,0224941	0,8839449	48,856	-23,293	-1058,996	0,1659820	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606775	1	OK	-0,4520096	0,1168634	-0,0237367	0,8840061	48,861	-23,290	-1059,060	0,1635743	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606778	1	OK	-0,4521063	0,1166670	-0,0241417	0,8839717	48,864	-23,289	-1059,068	0,1631622	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606781	1	OK	-0,4519729	0,1178588	-0,0238403	0,8838899	48,859	-23,292	-1059,025	0,1633549	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606784	1	OK	-0,4514445	0,1200178	-0,0216657	0,8839255	48,853	-23,297	-1059,015	0,1677937	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606787	1	OK	-0,4518505	0,1179992	-0,0234352	0,8839446	48,857	-23,294	-1059,025	0,1653607	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606790	1	OK	-0,4515845	0,1196657	-0,0221648	0,8838893	48,852	-23,300	-1058,975	0,1672572	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606793	1	OK	-0,4516052	0,1193606	-0,0222709	0,8839173	48,855	-23,295	-1058,985	0,1732403	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606796	1	OK	-0,4519682	0,1176660	-0,0235803	0,8839250	48,855	-23,295	-1059,051	0,1686121	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606799	1	OK	-0,4517321	0,1185420	-0,0227517	0,8839504	48,860	-23,299	-1059,051	0,1657761	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606802	1	OK	-0,4518291	0,1183414	-0,0232061	0,8839159	48,854	-23,298	-1058,984	0,1635190	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606805	1	OK	-0,4516886	0,1190223	-0,0226773	0,8839100	48,853	-23,300	-1058,986	0,1679026	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606808	1	OK	-0,4516970	0,1188571	-0,0228610	0,8839232	48,854	-23,294	-1059,001	0,1681018	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606811	1	OK	-0,4516410	0,1191062	-0,0222311	0,8839343	48,854	-23,298	-1058,991	0,1641284	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606814	1	OK	-0,4517474	0,1185933	-0,0227888	0,8839347	48,860	-23,297	-1058,993	0,1644434	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606817	1	OK	-0,4519850	0,1172483	-0,0236282	0,8839707	48,861	-23,293	-1059,063	0,1642626	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	606820	1	OK	-0,4514884	0,1200881	-0,0219491	0,8838865	48,863	-23,301	-1059,015	0,1631944	0
