Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606408	1	OK	0.2268041	-0.6893179	-0.2116735	-0.6546717	111.614	60.089	-253.690	0.1803409	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606416	1	OK	0.2266931	-0.6893210	-0.2116229	-0.6547233	111.616	60.084	-253.694	0.1812207	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606424	1	OK	0.2266407	-0.6893684	-0.2115173	-0.6547256	111.607	60.087	-253.700	0.1811514	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606432	1	OK	0.2266834	-0.6893873	-0.2115176	-0.6546909	111.598	60.091	-253.711	0.1821130	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606440	1	OK	0.2266572	-0.6894404	-0.2115353	-0.6546383	111.590	60.081	-253.719	0.1825098	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606448	1	OK	0.2266489	-0.6894464	-0.2115995	-0.6546141	111.594	60.074	-253.716	0.1827564	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606456	1	OK	0.2266015	-0.6894640	-0.2115580	-0.6546254	111.593	60.073	-253.724	0.1835388	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606464	1	OK	0.2265990	-0.6894462	-0.2115480	-0.6546483	111.596	60.073	-253.726	0.1841540	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606472	1	OK	0.2266391	-0.6894165	-0.2116043	-0.6546474	111.598	60.072	-253.721	0.1839472	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	606480	1	OK	0.2266192	-0.6893939	-0.2116111	-0.6546759	111.603	60.069	-253.723	0.1836507	0
