Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682648	1	OK	0.2649565	-0.6746073	-0.2452311	-0.6438670	5.674	53.584	-253.442	0.0476500	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682656	1	OK	0.2649417	-0.6746304	-0.2451795	-0.6438686	5.670	53.588	-253.441	0.0477295	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682664	1	OK	0.2649572	-0.6746171	-0.2451447	-0.6438893	5.669	53.594	-253.443	0.0477447	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682672	1	OK	0.2649384	-0.6745948	-0.2451066	-0.6439350	5.676	53.599	-253.441	0.0481487	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682680	1	OK	0.2649260	-0.6746289	-0.2450818	-0.6439138	5.671	53.599	-253.439	0.0477101	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682688	1	OK	0.2649277	-0.6746272	-0.2450966	-0.6439092	5.672	53.597	-253.447	0.0480663	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682696	1	OK	0.2649282	-0.6746285	-0.2450960	-0.6439079	5.672	53.601	-253.449	0.0481181	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682704	1	OK	0.2649356	-0.6746467	-0.2450825	-0.6438910	5.663	53.600	-253.447	0.0477072	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682712	1	OK	0.2649320	-0.6746507	-0.2450674	-0.6438939	5.663	53.602	-253.444	0.0477728	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	682720	1	OK	0.2649433	-0.6746492	-0.2450875	-0.6438832	5.665	53.601	-253.444	0.0485794	0
