Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675888	1	OK	0.2567858	-0.6745717	-0.2334532	-0.6515471	4.824	-4.941	-252.513	0.0643132	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675896	1	OK	0.2568140	-0.6745590	-0.2335336	-0.6515204	4.823	-4.947	-252.514	0.0650102	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675904	1	OK	0.2568019	-0.6745438	-0.2335175	-0.6515467	4.829	-4.944	-252.511	0.0649791	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675912	1	OK	0.2568440	-0.6745070	-0.2335731	-0.6515482	4.836	-4.942	-252.512	0.0654113	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675920	1	OK	0.2567733	-0.6745486	-0.2335214	-0.6515515	4.833	-4.947	-252.515	0.0652966	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675928	1	OK	0.2567188	-0.6745974	-0.2335056	-0.6515281	4.826	-4.955	-252.511	0.0650028	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675936	1	OK	0.2566866	-0.6746087	-0.2334300	-0.6515563	4.829	-4.952	-252.508	0.0652645	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675944	1	OK	0.2566634	-0.6746038	-0.2334151	-0.6515758	4.832	-4.950	-252.512	0.0654007	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675952	1	OK	0.2567150	-0.6745816	-0.2334234	-0.6515755	4.832	-4.945	-252.514	0.0657911	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675960	1	OK	0.2567065	-0.6746015	-0.2334269	-0.6515569	4.829	-4.947	-252.514	0.0656121	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675968	1	OK	0.2567335	-0.6745879	-0.2334776	-0.6515422	4.828	-4.951	-252.514	0.0656181	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675976	1	OK	0.2567433	-0.6745602	-0.2334904	-0.6515625	4.834	-4.948	-252.514	0.0650643	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675984	1	OK	0.2567188	-0.6745856	-0.2334739	-0.6515517	4.828	-4.952	-252.510	0.0651230	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	675992	1	OK	0.2567345	-0.6745848	-0.2335693	-0.6515122	4.826	-4.961	-252.511	0.0653750	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676000	1	OK	0.2567959	-0.6745676	-0.2336104	-0.6514910	4.826	-4.959	-252.514	0.0652584	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676008	1	OK	0.2568105	-0.6745558	-0.2336102	-0.6514976	4.825	-4.956	-252.521	0.0649071	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676016	1	OK	0.2568386	-0.6745677	-0.2336218	-0.6514701	4.820	-4.954	-252.522	0.0641885	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676024	1	OK	0.2568443	-0.6745684	-0.2336525	-0.6514560	4.817	-4.958	-252.522	0.0636356	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676032	1	OK	0.2568589	-0.6745529	-0.2337138	-0.6514444	4.822	-4.962	-252.516	0.0638428	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676040	1	OK	0.2568591	-0.6745508	-0.2337743	-0.6514247	4.823	-4.972	-252.516	0.0645386	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676048	1	OK	0.2568426	-0.6745559	-0.2337331	-0.6514407	4.825	-4.968	-252.512	0.0646298	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676056	1	OK	0.2567832	-0.6746031	-0.2336786	-0.6514348	4.821	-4.972	-252.511	0.0640097	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676064	1	OK	0.2567706	-0.6746165	-0.2336306	-0.6514431	4.822	-4.967	-252.513	0.0635506	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676072	1	OK	0.2567420	-0.6746390	-0.2334846	-0.6514835	4.820	-4.956	-252.516	0.0636159	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676080	1	OK	0.2567396	-0.6746398	-0.2334965	-0.6514794	4.819	-4.957	-252.510	0.0633865	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676088	1	OK	0.2567870	-0.6746228	-0.2335907	-0.6514445	4.820	-4.961	-252.507	0.0638234	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676096	1	OK	0.2568589	-0.6745789	-0.2337062	-0.6514201	4.824	-4.965	-252.511	0.0650634	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676104	1	OK	0.2568640	-0.6745652	-0.2336800	-0.6514418	4.827	-4.959	-252.514	0.0655980	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676112	1	OK	0.2568732	-0.6745626	-0.2336299	-0.6514587	4.826	-4.950	-252.522	0.0664312	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676120	1	OK	0.2568671	-0.6745504	-0.2336083	-0.6514816	4.829	-4.946	-252.525	0.0654447	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676128	1	OK	0.2568306	-0.6745631	-0.2335670	-0.6514976	4.825	-4.945	-252.525	0.0644444	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676136	1	OK	0.2569355	-0.6744936	-0.2337056	-0.6514785	4.831	-4.945	-252.527	0.0657406	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676144	1	OK	0.2569969	-0.6745057	-0.2337846	-0.6514133	4.823	-4.949	-252.528	0.0658493	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676152	1	OK	0.2569810	-0.6745240	-0.2337217	-0.6514233	4.820	-4.943	-252.525	0.0655760	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676160	1	OK	0.2569338	-0.6745025	-0.2337066	-0.6514695	4.829	-4.945	-252.527	0.0661869	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676168	1	OK	0.2568853	-0.6745134	-0.2336438	-0.6514999	4.829	-4.945	-252.527	0.0656359	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676176	1	OK	0.2567931	-0.6745200	-0.2335969	-0.6515463	4.834	-4.949	-252.523	0.0647924	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676184	1	OK	0.2567823	-0.6745577	-0.2335634	-0.6515235	4.828	-4.951	-252.521	0.0649582	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676192	1	OK	0.2567711	-0.6745900	-0.2335793	-0.6514888	4.819	-4.959	-252.514	0.0646309	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676200	1	OK	0.2567838	-0.6745955	-0.2335582	-0.6514857	4.815	-4.956	-252.513	0.0645266	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676208	1	OK	0.2568108	-0.6746104	-0.2335567	-0.6514601	4.812	-4.957	-252.511	0.0650149	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676216	1	OK	0.2567455	-0.6746592	-0.2334846	-0.6514611	4.807	-4.959	-252.507	0.0644495	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676224	1	OK	0.2566877	-0.6746661	-0.2334001	-0.6515071	4.811	-4.957	-252.506	0.0641574	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676232	1	OK	0.2566716	-0.6746712	-0.2334803	-0.6514794	4.809	-4.969	-252.500	0.0638263	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676240	1	OK	0.2567095	-0.6746836	-0.2335496	-0.6514267	4.802	-4.972	-252.506	0.0630252	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676248	1	OK	0.2566941	-0.6746852	-0.2335354	-0.6514363	4.804	-4.975	-252.502	0.0636475	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676256	1	OK	0.2567311	-0.6746866	-0.2335380	-0.6514194	4.800	-4.972	-252.499	0.0643170	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676264	1	OK	0.2567566	-0.6746710	-0.2336175	-0.6513970	4.801	-4.978	-252.500	0.0640677	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676272	1	OK	0.2568008	-0.6746145	-0.2336466	-0.6514275	4.812	-4.970	-252.506	0.0634506	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676280	1	OK	0.2567628	-0.6746403	-0.2336685	-0.6514080	4.813	-4.978	-252.505	0.0639233	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676288	1	OK	0.2567347	-0.6746321	-0.2336838	-0.6514221	4.817	-4.984	-252.503	0.0648651	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676296	1	OK	0.2567436	-0.6746305	-0.2337350	-0.6514019	4.816	-4.990	-252.500	0.0647436	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676304	1	OK	0.2567402	-0.6746268	-0.2337293	-0.6514090	4.819	-4.989	-252.491	0.0654035	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676312	1	OK	0.2567546	-0.6745956	-0.2337404	-0.6514317	4.825	-4.986	-252.495	0.0660567	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676320	1	OK	0.2567645	-0.6746110	-0.2337228	-0.6514182	4.822	-4.985	-252.489	0.0654255	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676328	1	OK	0.2567894	-0.6745980	-0.2336851	-0.6514354	4.824	-4.972	-252.488	0.0656903	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676336	1	OK	0.2567987	-0.6745969	-0.2336608	-0.6514416	4.824	-4.967	-252.487	0.0657422	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676344	1	OK	0.2567896	-0.6745613	-0.2336142	-0.6514986	4.832	-4.960	-252.489	0.0659177	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676352	1	OK	0.2567527	-0.6746328	-0.2335766	-0.6514527	4.820	-4.966	-252.489	0.0661882	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676360	1	OK	0.2567921	-0.6746066	-0.2335635	-0.6514690	4.820	-4.960	-252.489	0.0669174	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676368	1	OK	0.2567972	-0.6746117	-0.2335628	-0.6514620	4.817	-4.958	-252.498	0.0661933	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676376	1	OK	0.2568088	-0.6746002	-0.2335391	-0.6514778	4.819	-4.953	-252.505	0.0660297	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676384	1	OK	0.2568657	-0.6745777	-0.2336053	-0.6514549	4.817	-4.952	-252.520	0.0653239	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676392	1	OK	0.2568853	-0.6745936	-0.2336101	-0.6514290	4.813	-4.953	-252.518	0.0652745	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676400	1	OK	0.2568318	-0.6745946	-0.2335270	-0.6514789	4.816	-4.948	-252.524	0.0663312	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676408	1	OK	0.2568498	-0.6745764	-0.2335792	-0.6514719	4.818	-4.954	-252.528	0.0661266	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676416	1	OK	0.2568244	-0.6746035	-0.2336158	-0.6514407	4.812	-4.963	-252.534	0.0654810	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676424	1	OK	0.2568310	-0.6746287	-0.2335822	-0.6514240	4.806	-4.961	-252.529	0.0648718	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676432	1	OK	0.2568617	-0.6745695	-0.2336138	-0.6514620	4.815	-4.955	-252.522	0.0647326	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676440	1	OK	0.2568547	-0.6745429	-0.2336845	-0.6514668	4.821	-4.962	-252.525	0.0652502	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676448	1	OK	0.2568915	-0.6744993	-0.2336704	-0.6515026	4.829	-4.954	-252.522	0.0660817	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676456	1	OK	0.2569105	-0.6745124	-0.2336807	-0.6514778	4.823	-4.954	-252.518	0.0656396	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676464	1	OK	0.2568779	-0.6745136	-0.2336348	-0.6515059	4.824	-4.951	-252.512	0.0664705	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676472	1	OK	0.2568441	-0.6745162	-0.2336413	-0.6515142	4.826	-4.954	-252.511	0.0668951	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	676480	1	OK	0.2568629	-0.6744809	-0.2336437	-0.6515425	4.834	-4.951	-252.504	0.0671236	0
