Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2773	1	OK	0.1205125	0.2929833	-0.5161314	0.7957675	-15.249	109.850	-818.340	0.2328465	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2776	1	OK	0.1202193	0.2934670	-0.5162339	0.7955671	-15.252	109.843	-818.325	0.2295488	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2779	1	OK	0.1204182	0.2929125	-0.5162438	0.7957350	-15.253	109.850	-818.350	0.2216063	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2782	1	OK	0.1203541	0.2932478	-0.5162130	0.7956411	-15.252	109.845	-818.334	0.2316108	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2785	1	OK	0.1201107	0.2936828	-0.5163084	0.7954555	-15.257	109.836	-818.328	0.2272655	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2788	1	OK	0.1207105	0.2921119	-0.5163107	0.7959415	-15.256	109.860	-818.367	0.2118186	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2791	1	OK	0.1205985	0.2926188	-0.5161069	0.7959045	-15.258	109.866	-818.346	0.2285100	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2794	1	OK	0.1204924	0.2927320	-0.5162185	0.7958065	-15.256	109.851	-818.326	0.2244900	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2797	1	OK	0.1203114	0.2931284	-0.5163362	0.7956116	-15.253	109.838	-818.346	0.2250268	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	2800	1	OK	0.1201782	0.2936583	-0.5162287	0.7955061	-15.254	109.838	-818.293	0.2336073	0
