Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456128	1	OK	0.0462730	-0.7145717	-0.0319787	-0.6972973	197.189	31.784	-252.527	0.2064560	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456136	1	OK	0.0462663	-0.7145914	-0.0320224	-0.6972755	197.189	31.777	-252.538	0.2063131	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456144	1	OK	0.0462006	-0.7145435	-0.0319782	-0.6973309	197.199	31.772	-252.526	0.2064155	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456152	1	OK	0.0461481	-0.7145399	-0.0318738	-0.6973429	197.188	31.774	-252.524	0.2069480	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456160	1	OK	0.0461073	-0.7144837	-0.0317242	-0.6974100	197.193	31.790	-252.528	0.2073669	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456168	1	OK	0.0460784	-0.7144741	-0.0317304	-0.6974214	197.198	31.779	-252.522	0.2076557	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456176	1	OK	0.0460826	-0.7144739	-0.0317054	-0.6974226	197.193	31.784	-252.518	0.2080515	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456184	1	OK	0.0462313	-0.7145340	-0.0318789	-0.6973433	197.181	31.787	-252.515	0.2064702	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456192	1	OK	0.0463982	-0.7146362	-0.0321397	-0.6972155	197.173	31.772	-252.518	0.2054988	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	456200	1	OK	0.0465181	-0.7147897	-0.0323390	-0.6970409	197.139	31.773	-252.527	0.2032899	0
