Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619328	1	OK	0.2039885	-0.6964262	-0.1659195	-0.6677200	99.349	-140.020	-251.990	0.2799073	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619336	1	OK	0.2036707	-0.6965746	-0.1658334	-0.6676836	99.340	-140.037	-251.981	0.2768153	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619344	1	OK	0.2036257	-0.6966369	-0.1657853	-0.6676443	99.327	-140.042	-251.981	0.2767259	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619352	1	OK	0.2037336	-0.6965910	-0.1658210	-0.6676504	99.329	-140.037	-251.989	0.2775365	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619360	1	OK	0.2039797	-0.6964210	-0.1659716	-0.6677151	99.348	-140.029	-252.004	0.2776791	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619368	1	OK	0.2041602	-0.6962846	-0.1661483	-0.6677583	99.361	-140.026	-252.009	0.2768524	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619376	1	OK	0.2041135	-0.6962863	-0.1661977	-0.6677585	99.362	-140.039	-252.013	0.2761506	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619384	1	OK	0.2039520	-0.6963976	-0.1660831	-0.6677203	99.350	-140.043	-252.014	0.2762470	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619392	1	OK	0.2039565	-0.6963741	-0.1661037	-0.6677383	99.351	-140.039	-252.012	0.2758061	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619400	1	OK	0.2039112	-0.6964093	-0.1660911	-0.6677186	99.348	-140.051	-252.005	0.2764753	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619408	1	OK	0.2037754	-0.6965080	-0.1659657	-0.6676882	99.336	-140.051	-252.003	0.2760250	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619416	1	OK	0.2040723	-0.6964310	-0.1660963	-0.6676454	99.327	-140.050	-252.002	0.2782667	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	619424	1	OK	0.2040402	-0.6964601	-0.1660568	-0.6676347	99.323	-140.046	-251.996	0.2776040	0
