Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600048	1	OK	0.2230939	-0.6854261	-0.2126995	-0.6596811	93.146	127.653	-255.310	0.1160939	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600056	1	OK	0.2230939	-0.6854303	-0.2127400	-0.6596637	93.147	127.647	-255.299	0.1164786	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600064	1	OK	0.2230773	-0.6854141	-0.2127371	-0.6596870	93.151	127.646	-255.298	0.1162380	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600072	1	OK	0.2230752	-0.6854551	-0.2126945	-0.6596589	93.145	127.651	-255.310	0.1155870	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600080	1	OK	0.2231323	-0.6854025	-0.2127352	-0.6596811	93.150	127.654	-255.309	0.1155051	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600088	1	OK	0.2231613	-0.6853910	-0.2127536	-0.6596773	93.151	127.659	-255.313	0.1169208	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600096	1	OK	0.2231171	-0.6854323	-0.2127105	-0.6596632	93.151	127.659	-255.318	0.1166597	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600104	1	OK	0.2230993	-0.6854368	-0.2126924	-0.6596705	93.151	127.658	-255.321	0.1163290	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600112	1	OK	0.2231263	-0.6854244	-0.2127082	-0.6596690	93.153	127.661	-255.316	0.1157656	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600120	1	OK	0.2230887	-0.6854429	-0.2126954	-0.6596667	93.152	127.656	-255.320	0.1156230	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600128	1	OK	0.2231137	-0.6854220	-0.2127346	-0.6596673	93.156	127.656	-255.320	0.1164549	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600136	1	OK	0.2230984	-0.6854459	-0.2127139	-0.6596543	93.151	127.656	-255.326	0.1167060	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600144	1	OK	0.2230677	-0.6855303	-0.2126751	-0.6595895	93.140	127.652	-255.328	0.1165192	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600152	1	OK	0.2230855	-0.6855331	-0.2126855	-0.6595772	93.136	127.647	-255.314	0.1172342	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600160	1	OK	0.2230570	-0.6855567	-0.2126642	-0.6595692	93.135	127.645	-255.315	0.1172755	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600168	1	OK	0.2229932	-0.6855682	-0.2126095	-0.6595964	93.139	127.646	-255.313	0.1159429	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600176	1	OK	0.2229908	-0.6855687	-0.2125764	-0.6596073	93.135	127.649	-255.308	0.1171039	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600184	1	OK	0.2229808	-0.6855978	-0.2126344	-0.6595619	93.132	127.640	-255.303	0.1171200	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600192	1	OK	0.2229653	-0.6856047	-0.2126090	-0.6595681	93.130	127.642	-255.303	0.1171866	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600200	1	OK	0.2229564	-0.6855884	-0.2125529	-0.6596061	93.131	127.646	-255.294	0.1170449	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600208	1	OK	0.2228950	-0.6855883	-0.2125280	-0.6596350	93.137	127.643	-255.291	0.1169524	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600216	1	OK	0.2229278	-0.6855369	-0.2125585	-0.6596675	93.144	127.645	-255.279	0.1172241	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600224	1	OK	0.2229549	-0.6854928	-0.2125492	-0.6597072	93.145	127.652	-255.278	0.1175039	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600232	1	OK	0.2229373	-0.6854589	-0.2125466	-0.6597492	93.151	127.655	-255.277	0.1174847	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600240	1	OK	0.2229549	-0.6854523	-0.2126104	-0.6597296	93.149	127.647	-255.274	0.1173924	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600248	1	OK	0.2230090	-0.6854527	-0.2126601	-0.6596948	93.148	127.647	-255.280	0.1176551	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600256	1	OK	0.2229960	-0.6854513	-0.2126663	-0.6596986	93.152	127.646	-255.282	0.1168436	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600264	1	OK	0.2230510	-0.6854321	-0.2126539	-0.6597040	93.151	127.653	-255.288	0.1168640	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600272	1	OK	0.2230692	-0.6854148	-0.2126811	-0.6597071	93.156	127.653	-255.290	0.1176288	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600280	1	OK	0.2230718	-0.6854381	-0.2126674	-0.6596864	93.152	127.655	-255.294	0.1174345	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600288	1	OK	0.2231085	-0.6854452	-0.2126706	-0.6596656	93.148	127.656	-255.298	0.1167415	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600296	1	OK	0.2230732	-0.6854422	-0.2126163	-0.6596982	93.152	127.657	-255.302	0.1160105	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600304	1	OK	0.2230190	-0.6854336	-0.2125714	-0.6597398	93.157	127.655	-255.307	0.1156549	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600312	1	OK	0.2229812	-0.6854658	-0.2125311	-0.6597322	93.155	127.655	-255.301	0.1160797	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600320	1	OK	0.2229507	-0.6854861	-0.2124933	-0.6597336	93.154	127.654	-255.300	0.1161503	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600328	1	OK	0.2229295	-0.6854719	-0.2124945	-0.6597551	93.155	127.652	-255.294	0.1165554	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600336	1	OK	0.2229255	-0.6854621	-0.2124960	-0.6597662	93.155	127.650	-255.299	0.1162873	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600344	1	OK	0.2229152	-0.6854088	-0.2125199	-0.6598173	93.169	127.649	-255.298	0.1150692	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	600352	1	OK	0.2229206	-0.6854216	-0.2125365	-0.6597968	93.163	127.648	-255.302	0.1150565	0
