Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662360	1	OK	0.2453673	-0.6785842	-0.2209930	-0.6561101	3.564	-110.670	-251.676	0.2398305	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662368	1	OK	0.2454506	-0.6785594	-0.2210457	-0.6560869	3.566	-110.664	-251.679	0.2394947	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662376	1	OK	0.2454383	-0.6785736	-0.2209882	-0.6560962	3.563	-110.659	-251.675	0.2388399	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662384	1	OK	0.2453758	-0.6785539	-0.2208399	-0.6561898	3.572	-110.643	-251.676	0.2365202	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662392	1	OK	0.2453386	-0.6785505	-0.2208188	-0.6562143	3.575	-110.650	-251.670	0.2364890	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662400	1	OK	0.2453615	-0.6785530	-0.2207412	-0.6562292	3.572	-110.630	-251.676	0.2357120	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662408	1	OK	0.2453877	-0.6785596	-0.2207868	-0.6561973	3.568	-110.639	-251.689	0.2367219	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662416	1	OK	0.2453294	-0.6785446	-0.2207224	-0.6562563	3.575	-110.632	-251.681	0.2354423	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662424	1	OK	0.2453700	-0.6784843	-0.2206647	-0.6563229	3.585	-110.611	-251.683	0.2352819	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662432	1	OK	0.2453732	-0.6784894	-0.2205988	-0.6563385	3.585	-110.602	-251.683	0.2341665	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662440	1	OK	0.2453605	-0.6784836	-0.2205923	-0.6563514	3.586	-110.601	-251.680	0.2336078	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662448	1	OK	0.2453431	-0.6784921	-0.2206435	-0.6563320	3.587	-110.617	-251.675	0.2347765	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662456	1	OK	0.2453707	-0.6784857	-0.2206662	-0.6563207	3.588	-110.611	-251.678	0.2357167	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662464	1	OK	0.2454300	-0.6785103	-0.2207616	-0.6562410	3.577	-110.623	-251.681	0.2374862	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662472	1	OK	0.2454709	-0.6785111	-0.2207853	-0.6562168	3.573	-110.621	-251.684	0.2375699	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662480	1	OK	0.2454586	-0.6784936	-0.2208669	-0.6562121	3.579	-110.631	-251.677	0.2380621	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662488	1	OK	0.2454602	-0.6784633	-0.2208493	-0.6562487	3.586	-110.631	-251.667	0.2372844	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662496	1	OK	0.2455118	-0.6784866	-0.2208814	-0.6561946	3.578	-110.630	-251.676	0.2380481	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662504	1	OK	0.2455089	-0.6784997	-0.2209842	-0.6561475	3.581	-110.647	-251.666	0.2381518	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662512	1	OK	0.2455240	-0.6784751	-0.2210449	-0.6561468	3.581	-110.656	-251.661	0.2386085	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662520	1	OK	0.2455529	-0.6784746	-0.2211301	-0.6561078	3.582	-110.663	-251.662	0.2397003	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	662528	1	OK	0.2455516	-0.6784831	-0.2211089	-0.6561066	3.577	-110.662	-251.666	0.2396213	0
