Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689624	1	OK	0.2700989	-0.6739220	-0.2549938	-0.6386343	4.064	114.139	-254.685	0.0836886	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689632	1	OK	0.2701844	-0.6738703	-0.2550490	-0.6386307	4.068	114.146	-254.685	0.0843043	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689640	1	OK	0.2702165	-0.6738432	-0.2550404	-0.6386492	4.071	114.151	-254.680	0.0842076	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689648	1	OK	0.2702874	-0.6738108	-0.2551083	-0.6386263	4.075	114.153	-254.681	0.0845765	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689656	1	OK	0.2703501	-0.6737521	-0.2551073	-0.6386620	4.083	114.165	-254.679	0.0850146	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689664	1	OK	0.2703660	-0.6737437	-0.2550810	-0.6386747	4.078	114.170	-254.682	0.0846973	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689672	1	OK	0.2704269	-0.6737430	-0.2551409	-0.6386257	4.072	114.168	-254.677	0.0855158	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689680	1	OK	0.2704561	-0.6737237	-0.2551422	-0.6386332	4.074	114.171	-254.678	0.0857744	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689688	1	OK	0.2703832	-0.6737688	-0.2550739	-0.6386437	4.069	114.167	-254.680	0.0854338	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689696	1	OK	0.2703553	-0.6738140	-0.2549966	-0.6386388	4.060	114.169	-254.673	0.0844506	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689704	1	OK	0.2704251	-0.6737846	-0.2550322	-0.6386260	4.058	114.177	-254.678	0.0845500	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689712	1	OK	0.2704516	-0.6737850	-0.2550797	-0.6385954	4.056	114.170	-254.676	0.0843601	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689720	1	OK	0.2704480	-0.6737708	-0.2550858	-0.6386094	4.059	114.172	-254.676	0.0848011	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689728	1	OK	0.2703618	-0.6738092	-0.2550149	-0.6386338	4.055	114.168	-254.683	0.0845058	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689736	1	OK	0.2703342	-0.6738667	-0.2549838	-0.6385972	4.045	114.165	-254.684	0.0840174	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689744	1	OK	0.2702773	-0.6738651	-0.2549186	-0.6386490	4.053	114.169	-254.685	0.0835855	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689752	1	OK	0.2702684	-0.6738261	-0.2549411	-0.6386850	4.062	114.169	-254.682	0.0835782	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689760	1	OK	0.2702798	-0.6738343	-0.2549702	-0.6386598	4.061	114.168	-254.684	0.0837561	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689768	1	OK	0.2702899	-0.6738260	-0.2549788	-0.6386609	4.062	114.169	-254.689	0.0837962	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689776	1	OK	0.2703283	-0.6737987	-0.2551096	-0.6386212	4.068	114.157	-254.692	0.0850877	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689784	1	OK	0.2702949	-0.6737739	-0.2551156	-0.6386591	4.076	114.156	-254.691	0.0852381	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689792	1	OK	0.2702746	-0.6737678	-0.2550699	-0.6386924	4.078	114.162	-254.689	0.0853570	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	689800	1	OK	0.2703142	-0.6737581	-0.2551326	-0.6386608	4.078	114.161	-254.691	0.0856413	0
