Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447416	1	OK	0.0547516	-0.7185480	-0.0522067	-0.6913505	188.749	97.816	-253.057	0.3140450	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447424	1	OK	0.0546957	-0.7185310	-0.0521101	-0.6913799	188.761	97.820	-253.067	0.3125901	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447432	1	OK	0.0547845	-0.7185487	-0.0522026	-0.6913474	188.768	97.818	-253.087	0.3133378	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447440	1	OK	0.0547416	-0.7185132	-0.0521223	-0.6913938	188.793	97.822	-253.095	0.3129475	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447448	1	OK	0.0547899	-0.7185107	-0.0521085	-0.6913936	188.791	97.823	-253.093	0.3121785	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447456	1	OK	0.0547118	-0.7184523	-0.0520548	-0.6914646	188.805	97.817	-253.089	0.3112618	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447464	1	OK	0.0547272	-0.7184246	-0.0520408	-0.6914932	188.813	97.823	-253.090	0.3109026	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447472	1	OK	0.0547286	-0.7184978	-0.0520590	-0.6914156	188.797	97.819	-253.097	0.3092502	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447480	1	OK	0.0547798	-0.7185417	-0.0520899	-0.6913636	188.778	97.820	-253.090	0.3089604	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447488	1	OK	0.0548505	-0.7186334	-0.0521398	-0.6912589	188.754	97.821	-253.103	0.3084919	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447496	1	OK	0.0548443	-0.7186839	-0.0521815	-0.6912038	188.744	97.817	-253.105	0.3098889	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447504	1	OK	0.0548257	-0.7187224	-0.0521702	-0.6911661	188.743	97.819	-253.102	0.3115549	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447512	1	OK	0.0547789	-0.7187574	-0.0521390	-0.6911358	188.728	97.817	-253.086	0.3123109	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447520	1	OK	0.0548705	-0.7188003	-0.0522605	-0.6910747	188.722	97.812	-253.092	0.3123514	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447528	1	OK	0.0548075	-0.7187810	-0.0521972	-0.6911045	188.719	97.817	-253.089	0.3116532	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447536	1	OK	0.0549267	-0.7188608	-0.0523089	-0.6910036	188.701	97.823	-253.097	0.3125962	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447544	1	OK	0.0549192	-0.7188820	-0.0522961	-0.6909831	188.689	97.822	-253.099	0.3111810	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447552	1	OK	0.0549593	-0.7188558	-0.0523025	-0.6910067	188.690	97.823	-253.091	0.3114815	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447560	1	OK	0.0549210	-0.7188372	-0.0522667	-0.6910318	188.690	97.824	-253.088	0.3112863	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447568	1	OK	0.0548614	-0.7187499	-0.0522096	-0.6911317	188.715	97.827	-253.078	0.3116595	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447576	1	OK	0.0548965	-0.7187564	-0.0522657	-0.6911179	188.728	97.828	-253.088	0.3130578	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447584	1	OK	0.0549690	-0.7187569	-0.0523256	-0.6911070	188.713	97.830	-253.081	0.3114701	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447592	1	OK	0.0549093	-0.7186679	-0.0522108	-0.6912131	188.725	97.835	-253.078	0.3097492	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447600	1	OK	0.0548536	-0.7186653	-0.0521396	-0.6912255	188.722	97.833	-253.064	0.3095452	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447608	1	OK	0.0549371	-0.7186840	-0.0523116	-0.6911864	188.715	97.823	-253.060	0.3117293	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447616	1	OK	0.0549145	-0.7186496	-0.0523240	-0.6912230	188.731	97.819	-253.052	0.3125390	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447624	1	OK	0.0548945	-0.7186186	-0.0523060	-0.6912583	188.740	97.818	-253.056	0.3152209	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447632	1	OK	0.0548817	-0.7186061	-0.0522220	-0.6912786	188.740	97.828	-253.048	0.3168454	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447640	1	OK	0.0548818	-0.7186283	-0.0522185	-0.6912558	188.736	97.826	-253.045	0.3175080	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447648	1	OK	0.0549206	-0.7186884	-0.0522600	-0.6911871	188.709	97.827	-253.038	0.3173900	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447656	1	OK	0.0550026	-0.7187053	-0.0523367	-0.6911572	188.702	97.827	-253.032	0.3173292	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447664	1	OK	0.0549712	-0.7187225	-0.0523283	-0.6911424	188.706	97.822	-253.035	0.3178413	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447672	1	OK	0.0550518	-0.7187524	-0.0524744	-0.6910939	188.707	97.818	-253.049	0.3192119	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447680	1	OK	0.0550214	-0.7187498	-0.0524743	-0.6910990	188.698	97.818	-253.052	0.3185617	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447688	1	OK	0.0549628	-0.7186916	-0.0523080	-0.6911768	188.717	97.827	-253.069	0.3171066	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	447696	1	OK	0.0549364	-0.7186679	-0.0521886	-0.6912125	188.710	97.833	-253.055	0.3150492	0
