Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389360	1	OK	0.2463037	-0.6766521	-0.2704013	-0.6390301	-132.863	212.280	-258.646	0.3613496	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389368	1	OK	0.2463094	-0.6765924	-0.2704945	-0.6390517	-132.846	212.286	-258.648	0.3636013	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389376	1	OK	0.2461212	-0.6765970	-0.2703846	-0.6391659	-132.844	212.279	-258.660	0.3646080	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389384	1	OK	0.2458565	-0.6765870	-0.2700926	-0.6394018	-132.850	212.278	-258.662	0.3659149	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389392	1	OK	0.2454429	-0.6765505	-0.2696924	-0.6397681	-132.837	212.275	-258.661	0.3680343	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389400	1	OK	0.2449848	-0.6764742	-0.2690286	-0.6403036	-132.818	212.295	-258.658	0.3691619	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389408	1	OK	0.2448790	-0.6763634	-0.2688839	-0.6405218	-132.796	212.319	-258.676	0.3696229	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389416	1	OK	0.2449173	-0.6764081	-0.2688721	-0.6404650	-132.804	212.311	-258.668	0.3684062	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389424	1	OK	0.2449642	-0.6764944	-0.2688472	-0.6403664	-132.825	212.308	-258.667	0.3665544	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389432	1	OK	0.2449083	-0.6765326	-0.2689024	-0.6403242	-132.835	212.299	-258.682	0.3670501	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389440	1	OK	0.2448580	-0.6766077	-0.2689895	-0.6402275	-132.858	212.280	-258.683	0.3687380	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	389448	1	OK	0.2448972	-0.6766068	-0.2690045	-0.6402072	-132.865	212.277	-258.694	0.3675177	0
