Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498072	1	OK	0.0426583	0.7070225	-0.0803813	0.7013119	74.709	-246.886	-252.090	0.2097387	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498080	1	OK	0.0426787	0.7070332	-0.0804014	0.7012975	74.711	-246.887	-252.096	0.2095120	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498088	1	OK	0.0425360	0.7070141	-0.0802840	0.7013389	74.715	-246.885	-252.081	0.2090038	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498096	1	OK	0.0424500	0.7070313	-0.0802496	0.7013307	74.709	-246.871	-252.066	0.2058262	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498104	1	OK	0.0425750	0.7070803	-0.0803913	0.7012575	74.697	-246.869	-252.070	0.2041871	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498112	1	OK	0.0425873	0.7070430	-0.0804055	0.7012927	74.708	-246.867	-252.075	0.2043674	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498120	1	OK	0.0426997	0.7069890	-0.0804337	0.7013371	74.717	-246.879	-252.072	0.2041359	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498128	1	OK	0.0427873	0.7070332	-0.0805373	0.7012753	74.711	-246.880	-252.083	0.2027978	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498136	1	OK	0.0427912	0.7070405	-0.0805612	0.7012649	74.711	-246.873	-252.086	0.2014930	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498144	1	OK	0.0427792	0.7070458	-0.0806243	0.7012531	74.714	-246.866	-252.080	0.2018619	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498152	1	OK	0.0426527	0.7070798	-0.0806204	0.7012270	74.711	-246.848	-252.067	0.2010017	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498160	1	OK	0.0425857	0.7070740	-0.0805097	0.7012496	74.708	-246.850	-252.057	0.1999481	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498168	1	OK	0.0426928	0.7070941	-0.0806673	0.7012047	74.707	-246.847	-252.075	0.1991914	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498176	1	OK	0.0428687	0.7071206	-0.0807660	0.7011559	74.706	-246.864	-252.091	0.2020673	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498184	1	OK	0.0428092	0.7071045	-0.0807468	0.7011779	74.711	-246.857	-252.086	0.2027419	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498192	1	OK	0.0428599	0.7070948	-0.0807012	0.7011899	74.714	-246.870	-252.088	0.2029777	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498200	1	OK	0.0428620	0.7071258	-0.0806774	0.7011612	74.706	-246.872	-252.090	0.2037330	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498208	1	OK	0.0428415	0.7071433	-0.0806699	0.7011457	74.702	-246.871	-252.091	0.2052244	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498216	1	OK	0.0428061	0.7071218	-0.0804910	0.7011902	74.702	-246.890	-252.097	0.2055091	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498224	1	OK	0.0428801	0.7071623	-0.0804694	0.7011472	74.691	-246.901	-252.095	0.2060373	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498232	1	OK	0.0429912	0.7071239	-0.0804241	0.7011844	74.695	-246.922	-252.096	0.2075537	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498240	1	OK	0.0430205	0.7071105	-0.0804795	0.7011898	74.699	-246.923	-252.113	0.2089118	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498248	1	OK	0.0429741	0.7071607	-0.0804702	0.7011430	74.688	-246.918	-252.111	0.2111789	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	498256	1	OK	0.0429250	0.7071311	-0.0803907	0.7011850	74.689	-246.916	-252.105	0.2106138	0
