Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417872	1	OK	0.2059898	-0.6805788	-0.2078202	-0.6717079	14.300	286.429	-256.915	0.4075548	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417880	1	OK	0.2057993	-0.6805312	-0.2075885	-0.6718862	14.313	286.419	-256.899	0.4091874	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417888	1	OK	0.2057460	-0.6804407	-0.2072831	-0.6720884	14.322	286.455	-256.895	0.4124309	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417896	1	OK	0.2056274	-0.6804051	-0.2070720	-0.6722257	14.324	286.468	-256.894	0.4156320	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417904	1	OK	0.2055042	-0.6803446	-0.2068523	-0.6723923	14.319	286.467	-256.870	0.4193485	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417912	1	OK	0.2053289	-0.6804001	-0.2065262	-0.6724899	14.299	286.468	-256.848	0.4196679	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417920	1	OK	0.2054162	-0.6803910	-0.2066414	-0.6724370	14.297	286.465	-256.843	0.4180706	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417928	1	OK	0.2053839	-0.6803953	-0.2067013	-0.6724242	14.281	286.453	-256.829	0.4207955	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417936	1	OK	0.2052009	-0.6804083	-0.2065629	-0.6725094	14.295	286.427	-256.833	0.4188322	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417944	1	OK	0.2048964	-0.6804213	-0.2064522	-0.6726231	14.306	286.390	-256.828	0.4194560	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417952	1	OK	0.2047518	-0.6803381	-0.2063125	-0.6727941	14.330	286.371	-256.807	0.4204426	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417960	1	OK	0.2046155	-0.6802867	-0.2061356	-0.6729418	14.333	286.366	-256.787	0.4231242	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417968	1	OK	0.2046213	-0.6803883	-0.2061831	-0.6728227	14.323	286.356	-256.796	0.4211401	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417976	1	OK	0.2047679	-0.6804300	-0.2062246	-0.6727232	14.310	286.362	-256.792	0.4190105	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417984	1	OK	0.2048860	-0.6804657	-0.2064325	-0.6725874	14.309	286.356	-256.798	0.4174391	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	417992	1	OK	0.2050398	-0.6805063	-0.2066566	-0.6724306	14.305	286.365	-256.820	0.4163983	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	418000	1	OK	0.2049880	-0.6805635	-0.2065512	-0.6724209	14.281	286.376	-256.819	0.4160449	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	418008	1	OK	0.2048597	-0.6805849	-0.2062681	-0.6725252	14.286	286.391	-256.829	0.4132466	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	418016	1	OK	0.2047891	-0.6805323	-0.2062034	-0.6726198	14.303	286.393	-256.832	0.4147250	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	418024	1	OK	0.2046998	-0.6805469	-0.2062277	-0.6726248	14.308	286.397	-256.855	0.4178569	0
