Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81615	1	OK	0.9775280	0.1687131	0.0351984	0.1213915	96.252	120.294	-1156.453	0.1822185	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81618	1	OK	0.9772984	0.1693365	0.0366441	0.1219433	96.238	120.338	-1156.571	0.1868659	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81621	1	OK	0.9774517	0.1698524	0.0336883	0.1208449	96.271	120.306	-1156.498	0.2042662	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81624	1	OK	0.9772724	0.1695591	0.0363894	0.1219185	96.242	120.341	-1156.561	0.1740565	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81627	1	OK	0.9773276	0.1688932	0.0371501	0.1221709	96.230	120.328	-1156.515	0.1623285	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81630	1	OK	0.9774724	0.1691745	0.0347135	0.1213367	96.260	120.307	-1156.474	0.1839480	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81633	1	OK	0.9772842	0.1687540	0.0379104	0.1224764	96.220	120.341	-1156.570	0.1676458	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81636	1	OK	0.9772445	0.1693127	0.0372546	0.1222234	96.232	120.340	-1156.545	0.1883204	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81639	1	OK	0.9773037	0.1694831	0.0362714	0.1218084	96.238	120.325	-1156.500	0.1814116	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81642	1	OK	0.9773062	0.1693032	0.0366212	0.1219344	96.241	120.333	-1156.559	0.1610568	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81645	1	OK	0.9774230	0.1694662	0.0348165	0.1212981	96.263	120.311	-1156.516	0.1802533	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81648	1	OK	0.9773779	0.1695920	0.0350154	0.1214285	96.259	120.322	-1156.518	0.1849191	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81651	1	OK	0.9773310	0.1688792	0.0371050	0.1221764	96.236	120.329	-1156.551	0.1858736	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81654	1	OK	0.9773634	0.1694239	0.0355895	0.1216129	96.248	120.324	-1156.506	0.1901937	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81657	1	OK	0.9773466	0.1691691	0.0363044	0.1218908	96.244	120.325	-1156.547	0.1697014	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81660	1	OK	0.9775027	0.1693599	0.0340745	0.1210152	96.268	120.301	-1156.471	0.1817143	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81663	1	OK	0.9773842	0.1690860	0.0360598	0.1217772	96.248	120.326	-1156.557	0.1866554	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	81666	1	OK	0.9772982	0.1696960	0.0358381	0.1216842	96.252	120.338	-1156.576	0.2017222	0
